"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","where_bias","level_bias","who_biased","percent_bias","bet_biased","bet_unbiased","clus_biased","clus_unbiased","eigen_biased","eigen_unbiased","clos_biased","close_unbiased","assor_biased","assor_unbiased","deg_biased","deg_unbiased","old_rep_id","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
3325,150,0.0747506356732362,"2.28116331096197",0.532632648247962,-0.0167288798180026,0,11.8533333333333,NA,"none","none",0,"<RuntimePrimitiveException>","95.4466666666667","<RuntimePrimitiveException>","0.0747506356732362","<RuntimePrimitiveException>","0.534166591260676","<RuntimePrimitiveException>","0.439904241821444","<RuntimePrimitiveException>","0.909134709914454","<RuntimePrimitiveException>","11.8533333333333",25,0.000154458590823459,2.28894143482148,0.00129828288326912,2.28894921784286,0.0012978058308855,35570,10224.644527058,0.126918838136543,0.0025287384160678,5.15626208803311,0.0212133872121632,1,0,0.00247102882080025,0.016792358989776
3326,150,0.0833498498206399,"2.23964205816555",0.568883637381989,-0.0595546363636446,0,12.4266666666667,NA,"none","none",0,"<RuntimePrimitiveException>","92.3533333333333","<RuntimePrimitiveException>","0.0833498498206399","<RuntimePrimitiveException>","0.502624775819786","<RuntimePrimitiveException>","0.447982251493162","<RuntimePrimitiveException>","0.903495409894822","<RuntimePrimitiveException>","12.4266666666667",26,0.000123182617496345,2.27416068130361,0.00200826853474476,2.27417546460155,0.00200782682256704,37290,10365.2232175189,0.144576378084149,0.00263973268434231,5.38805575755705,0.0236560998403724,4,0,0.00220379760386069,0.0253702717373425
3327,150,0.0817356008857556,"2.25852348993289",0.538922095015418,-0.0198371054058267,0,12.16,NA,"none","none",0,"<RuntimePrimitiveException>","93.76","<RuntimePrimitiveException>","0.0817356008857556","<RuntimePrimitiveException>","0.515682297968665","<RuntimePrimitiveException>","0.444285537002758","<RuntimePrimitiveException>","0.91621490023272","<RuntimePrimitiveException>","12.16",27,0.000127321179748712,2.28280653257168,0.0013617287041625,2.28281752649292,0.00136075443660491,36490,10019.9264555433,0.13621073207606,0.00253450474292026,5.45213079327534,0.0205250729429397,3,0,0.00221930012372697,0.0204143225887947
3328,150,0.0722848872260636,"2.32599552572707",0.555005669413051,0.0143068957706627,0,11.28,NA,"none","none",0,"<RuntimePrimitiveException>","98.7866666666667","<RuntimePrimitiveException>","0.0722848872260636","<RuntimePrimitiveException>","0.556994610005748","<RuntimePrimitiveException>","0.430933211265433","<RuntimePrimitiveException>","0.936785424835375","<RuntimePrimitiveException>","11.28",28,0.000152708668414179,2.26591623521699,0.0017918378857194,2.26593680624835,0.00179079386447003,33850,8115.01218845615,0.156475902724932,0.00245326460125861,5.2454588064261,0.0208623133544205,5,0,0.0024451240335687,0.0290430344852944
3329,150,0.0883376560144361,"2.28259507829978",0.58400434872394,-0.0973017523445293,0,11.7733333333333,NA,"none","none",0,"<RuntimePrimitiveException>","95.5533333333334","<RuntimePrimitiveException>","0.0883376560144361","<RuntimePrimitiveException>","0.462365441657278","<RuntimePrimitiveException>","0.439668556691869","<RuntimePrimitiveException>","0.880416011776107","<RuntimePrimitiveException>","11.7733333333333",30,0.000163791137727787,2.28207717405427,0.00171527437020624,2.28208894053658,0.0017149541121983,35330,10953.4218244542,0.131993577581473,0.00257894407320635,5.67530166221996,0.0215532835905215,6.96666666666667,0.293478711178492,0.00254695637118601,0.0210001538038877
3330,150,0.076900768306341,"2.27337807606264",0.582733984646704,0.0200652736437932,0,12.04,NA,"none","none",0,"<RuntimePrimitiveException>","94.8666666666666","<RuntimePrimitiveException>","0.076900768306341","<RuntimePrimitiveException>","0.578647713833037","<RuntimePrimitiveException>","0.441217410654659","<RuntimePrimitiveException>","0.927147084545386","<RuntimePrimitiveException>","12.04",29,0.000137366474666224,2.24036226994194,0.00275795113244985,2.24039661941545,0.00275492546420487,36130,9631.40835213821,0.177971095924947,0.00298835782445458,5.44777147543841,0.0211974022522171,8,0,0.00233287714783009,0.0375449886197961
3331,150,0.0933688593255156,"2.26577181208054",0.547856896103904,-0.00930443760877433,0,12.1466666666667,NA,"none","none",0,"<RuntimePrimitiveException>","94.2999999999999","<RuntimePrimitiveException>","0.0933688593255156","<RuntimePrimitiveException>","0.565453083988257","<RuntimePrimitiveException>","0.442800239416356","<RuntimePrimitiveException>","0.915629919276624","<RuntimePrimitiveException>","12.1466666666667",31,0.000112577776880523,2.28097752852638,0.00135266341840643,2.28098956410306,0.00135196572620054,36450,10027.8002833867,0.130261726522376,0.00224105119371668,5.43538623788159,0.0224903897555415,2,0,0.00210368135263232,0.0211691843194279
3332,150,0.0822788866906513,"2.24223713646532",0.580440304180336,-0.0541268447216625,0,12.5066666666667,NA,"none","none",0,"<RuntimePrimitiveException>","92.5466666666667","<RuntimePrimitiveException>","0.0822788866906513","<RuntimePrimitiveException>","0.523045461936421","<RuntimePrimitiveException>","0.447310638345514","<RuntimePrimitiveException>","0.917045496145984","<RuntimePrimitiveException>","12.5066666666667",32,0.000126953290330538,2.27842585491474,0.00149659279923075,2.27843872038003,0.00149551901487298,37530,10137.7889650885,0.135394089509166,0.00298731675961316,5.73873640716351,0.0180472746117619,8,0,0.00223852955550093,0.0227865057709782
3333,150,0.0772068421799206,"2.28026845637584",0.553252714373093,-0.0446897072682043,0,11.8,NA,"none","none",0,"<RuntimePrimitiveException>","95.38","<RuntimePrimitiveException>","0.0772068421799206","<RuntimePrimitiveException>","0.487418421767438","<RuntimePrimitiveException>","0.440042168178072","<RuntimePrimitiveException>","0.906434496252143","<RuntimePrimitiveException>","11.8",34,0.000144088470758822,2.26610101842806,0.00216017159542666,2.2661220599776,0.00215867730397065,35410,9867.57961795995,0.140232409867832,0.00272371653656002,5.63456416637892,0.0225275637045082,5,0,0.00238495414477335,0.0277354164685869
3334,150,0.0819599400713951,"2.25476510067114",0.549379807091089,-0.0283213405832489,0,12.2666666666667,NA,"none","none",0,"<RuntimePrimitiveException>","93.48","<RuntimePrimitiveException>","0.0819599400713951","<RuntimePrimitiveException>","0.640461067106024","<RuntimePrimitiveException>","0.445086246591297","<RuntimePrimitiveException>","0.931290532021927","<RuntimePrimitiveException>","12.2666666666667",33,0.000152000915422679,2.2838019732995,0.00142002826689773,2.28381199288597,0.00141904569046598,36810,9420.81089144395,0.131400882663737,0.0021299250749285,5.38012592953756,0.0313839168226529,5.54666666666667,0.499485193587333,0.00239644755974472,0.0203003431339776
3335,150,0.0807985643527438,"2.29673378076063",0.517804692964489,0.0165084177817111,0,11.6666666666667,NA,"none","none",0,"<RuntimePrimitiveException>","96.6066666666667","<RuntimePrimitiveException>","0.0807985643527438","<RuntimePrimitiveException>","0.554608572308936","<RuntimePrimitiveException>","0.43687288497315","<RuntimePrimitiveException>","0.927251596503133","<RuntimePrimitiveException>","11.6666666666667",35,0.000150957289043732,2.26456835057511,0.00171722406758616,2.26458976175883,0.00171582315149778,35010,9343.55464600164,0.157994126153562,0.0023797156316333,5.35656093026185,0.022101725785629,6,0,0.00243627408919049,0.0294460935802894
3336,150,0.0904107014416611,"2.27973154362416",0.526873294669963,0.00863624640173707,0,11.9333333333333,NA,"none","none",0,"<RuntimePrimitiveException>","95.34","<RuntimePrimitiveException>","0.0904107014416611","<RuntimePrimitiveException>","0.535596386533499","<RuntimePrimitiveException>","0.440347238782863","<RuntimePrimitiveException>","0.908412564280417","<RuntimePrimitiveException>","11.9333333333333",36,0.00015053699299874,2.26313317754742,0.00264624708474172,2.263155461633,0.00264475467658211,35810,10494.4856085432,0.160038138136045,0.00277449850130991,5.2998980707921,0.0216445479794677,5,0,0.00244016034865625,0.0294415353961885
3337,150,0.0719583612695067,"2.30979865771812",0.558967687675275,0.0241104075903224,0,11.48,NA,"none","none",0,"<RuntimePrimitiveException>","97.58","<RuntimePrimitiveException>","0.0719583612695067","<RuntimePrimitiveException>","0.551946383095638","<RuntimePrimitiveException>","0.434608862754139","<RuntimePrimitiveException>","0.932570738585301","<RuntimePrimitiveException>","11.48",38,0.000141688808637715,2.28607865298131,0.00148195721635417,2.28608836009789,0.00148001597634022,34450,9395.47227811668,0.13384858476513,0.00293965334823715,5.29528693174669,0.0198205184543253,6,0,0.00237060034250901,0.0189088092478471
3338,150,0.0837157873086665,"2.2910067114094",0.570729946609202,0.0477624690300006,0,11.7466666666667,NA,"none","none",0,"<RuntimePrimitiveException>","96.1799999999999","<RuntimePrimitiveException>","0.0837157873086665","<RuntimePrimitiveException>","0.526712923280042","<RuntimePrimitiveException>","0.438113122030311","<RuntimePrimitiveException>","0.922724677779052","<RuntimePrimitiveException>","11.7466666666667",39,0.00015371185601307,2.25246224018773,0.00262662988430051,2.25249020082486,0.00262412584229016,35250,9905.37783565645,0.17155743579833,0.00313275316621765,5.25115280277743,0.0292432964395114,6,0,0.00245846339215751,0.0340545445741119
3339,150,0.0769472411546715,"2.27221476510067",0.597424276326033,-0.0754564142637098,0,11.9066666666667,NA,"none","none",0,"<RuntimePrimitiveException>","94.78","<RuntimePrimitiveException>","0.0769472411546715","<RuntimePrimitiveException>","0.569583490885272","<RuntimePrimitiveException>","0.441423891240715","<RuntimePrimitiveException>","0.910481005471724","<RuntimePrimitiveException>","11.9066666666667",37,0.000141356313725738,2.27902670773789,0.00167893964655996,2.27903961110165,0.00167705693175478,35832.3684210526,9864.04399269676,0.136622141445671,0.00255761375476755,5.71906608837809,0.025412212121728,5.11842105263158,2.09045199499891,0.00236944398368081,0.023010952240769
3340,150,0.065619968267027,"2.27883668903803",0.580436475794903,-0.0238141588365205,0,11.8266666666667,NA,"none","none",0,"<RuntimePrimitiveException>","95.2733333333333","<RuntimePrimitiveException>","0.065619968267027","<RuntimePrimitiveException>","0.542501627426048","<RuntimePrimitiveException>","0.440068586185297","<RuntimePrimitiveException>","0.913631488247423","<RuntimePrimitiveException>","11.8266666666667",40,0.000143437732485718,2.27628693384711,0.00178642527809953,2.27630140349966,0.00178502461662774,35490,9491.58581809604,0.143835025824274,0.00217597780806806,5.64334318855734,0.0217023688344629,10,0,0.00236470328286125,0.0241473761237694
3341,150,0.0870541332306038,"2.23633109619687",0.56861663186292,-0.0186829540348323,0,12.48,NA,"none","none",0,"<RuntimePrimitiveException>","92.1066666666667","<RuntimePrimitiveException>","0.0870541332306038","<RuntimePrimitiveException>","0.578889581340706","<RuntimePrimitiveException>","0.448311615861251","<RuntimePrimitiveException>","0.934275326350231","<RuntimePrimitiveException>","12.48",41,0.000136952563019594,2.28046880912197,0.00166363172997941,2.28048026972524,0.00166256100929966,37450,9008.18419829077,0.143727312502023,0.00317200448066122,5.65567867169516,0.0172288300364464,8,0,0.00233067207163206,0.0220544097298525
3342,150,0.0903478530139587,"2.24724832214765",0.53521487126991,-0.0051171221487525,0,12.3866666666667,NA,"none","none",0,"<RuntimePrimitiveException>","92.92","<RuntimePrimitiveException>","0.0903478530139587","<RuntimePrimitiveException>","0.484281461217927","<RuntimePrimitiveException>","0.446758681376388","<RuntimePrimitiveException>","0.886438878942624","<RuntimePrimitiveException>","12.3866666666667",42,0.000138661320426804,2.28883997080218,0.0013566801672362,2.28884723610023,0.0013557501312068,37170,11505.5166225458,0.135892594549509,0.00237424627083861,5.60111519895168,0.0278534495394413,10,0,0.00232918021160516,0.0176126952816958
3343,150,0.0848365332065022,"2.29011185682327",0.560082236425701,-0.0327701181625164,0,11.7333333333333,NA,"none","none",0,"<RuntimePrimitiveException>","96.1133333333334","<RuntimePrimitiveException>","0.0848365332065022","<RuntimePrimitiveException>","0.49749888761397","<RuntimePrimitiveException>","0.438274956378681","<RuntimePrimitiveException>","0.902529121438514","<RuntimePrimitiveException>","11.7333333333333",43,0.000185618783105483,2.28330801749877,0.00193414728205703,2.28331885787863,0.00193269501860459,35210,10244.0029927483,0.143083182519509,0.00270682578340213,5.52033988296437,0.0288230859135971,2,0,0.00266610577538979,0.0207463337248222
3344,150,0.0763639721704737,"2.25467561521253",0.5896840620822,0.0172710894770866,0,12.2133333333333,NA,"none","none",0,"<RuntimePrimitiveException>","93.4733333333334","<RuntimePrimitiveException>","0.0763639721704737","<RuntimePrimitiveException>","0.567270244842104","<RuntimePrimitiveException>","0.445103710552286","<RuntimePrimitiveException>","0.917459443864026","<RuntimePrimitiveException>","12.2133333333333",44,0.000134321896378611,2.2825746199784,0.00137603151873269,2.28258535012579,0.00137491911675642,36650,10124.9111355782,0.130859492357722,0.00286248207217938,5.37882046917995,0.0257817407767022,8.87333333333333,0.950426726249152,0.00231424566054274,0.0210380729511776
3345,150,0.0809599770141565,"2.29002237136465",0.570216415805207,0.0482602187270083,0,11.7466666666667,NA,"none","none",0,"<RuntimePrimitiveException>","96.1066666666666","<RuntimePrimitiveException>","0.0809599770141565","<RuntimePrimitiveException>","0.564837026500583","<RuntimePrimitiveException>","0.438008017362425","<RuntimePrimitiveException>","0.934390887282932","<RuntimePrimitiveException>","11.7466666666667",45,0.000153912465098473,2.28516276948467,0.00156607210763133,2.28517230056846,0.00156478481880249,35250,9164.18473619965,0.141101711201123,0.00277993244635256,5.66395059958879,0.0247579320185534,10,0,0.0024564992130465,0.0198957168827792
3346,150,0.0750428007034818,"2.30774049217002",0.573078417581019,-0.0847553337330641,0,11.4533333333333,NA,"none","none",0,"<RuntimePrimitiveException>","97.4266666666667","<RuntimePrimitiveException>","0.0750428007034818","<RuntimePrimitiveException>","0.439308448860121","<RuntimePrimitiveException>","0.434951607883978","<RuntimePrimitiveException>","0.890600684797419","<RuntimePrimitiveException>","11.4533333333333",47,0.00014234072349902,2.28975186992919,0.00154109904996778,2.28975950370509,0.00153942148489751,34281.5231788079,10272.898828039,0.128638024281076,0.00249102743802205,5.41388487136158,0.0235619912344166,4.17880794701987,3.00463218539914,0.00235404868360618,0.0168292989988361
3347,150,0.0855521481031643,"2.27615212527964",0.609692280626958,0.0201987616265965,0,11.9866666666667,NA,"none","none",0,"<RuntimePrimitiveException>","95.0733333333334","<RuntimePrimitiveException>","0.0855521481031643","<RuntimePrimitiveException>","0.46389283526702","<RuntimePrimitiveException>","0.441031413850218","<RuntimePrimitiveException>","0.903130629020552","<RuntimePrimitiveException>","11.9866666666667",46,0.000127394948651079,2.28412961751247,0.00135760881540047,2.28414033079706,0.00135619237235176,35970,10908.3306629543,0.120485036674406,0.00205090894885664,5.83351072483504,0.0203796979449033,5.25333333333333,0.436377194555824,0.00223316341076611,0.0194144923872607
3348,150,0.076300198482861,"2.31651006711409",0.541745503958377,-0.0752546838626618,0,11.28,NA,"none","none",0,"<RuntimePrimitiveException>","98.08","<RuntimePrimitiveException>","0.076300198482861","<RuntimePrimitiveException>","0.528886966486637","<RuntimePrimitiveException>","0.432646858673439","<RuntimePrimitiveException>","0.911698867742397","<RuntimePrimitiveException>","11.28",48,0.000146310995953612,2.2774185896502,0.00161224377887355,2.27743380027154,0.00161122229095765,33850,8936.82525495402,0.13464833281718,0.00264413224187026,5.87084600285959,0.0204059661987576,8,0,0.00239249716746828,0.0225577652538039
3349,150,0.0794309444338384,"2.30944071588367",0.603400762657035,-0.00180690865215507,0,11.48,NA,"none","none",0,"<RuntimePrimitiveException>","97.5533333333333","<RuntimePrimitiveException>","0.0794309444338384","<RuntimePrimitiveException>","0.440948672277933","<RuntimePrimitiveException>","0.434447740227906","<RuntimePrimitiveException>","0.900438986129622","<RuntimePrimitiveException>","11.48",50,0.000138751876947513,2.27593551355519,0.002079138688416,2.2759507753096,0.00207818873006329,34450,10011.7246702296,0.142349730281349,0.00316228655244694,5.21813682175365,0.0241751675833841,4.98,0.244948974278318,0.00233919303171898,0.0243528649294602
3350,150,0.0859273772920966,"2.25091722595078",0.539237052061462,-0.10656012085434,0,12.2133333333333,NA,"none","none",0,"<RuntimePrimitiveException>","93.1933333333333","<RuntimePrimitiveException>","0.0859273772920966","<RuntimePrimitiveException>","0.499386118586999","<RuntimePrimitiveException>","0.445629977366504","<RuntimePrimitiveException>","0.894791272512932","<RuntimePrimitiveException>","12.2133333333333",49,0.00014697451347113,2.28595901549016,0.00142268493742023,2.28596771365968,0.00142172009434472,36650,10534.2394762167,0.139221851370998,0.00237678313104954,5.10125766736738,0.0212028891875233,1.94666666666667,0.225450084258512,0.00238790937634779,0.0197273052760826
3351,150,0.0793227713119353,"2.25342281879195",0.583977121950584,-0.0181159769859876,0,12.24,NA,"none","none",0,"<RuntimePrimitiveException>","93.38","<RuntimePrimitiveException>","0.0793227713119353","<RuntimePrimitiveException>","0.594833867855894","<RuntimePrimitiveException>","0.445169592300425","<RuntimePrimitiveException>","0.923548015828598","<RuntimePrimitiveException>","12.24",51,0.000143972907531742,2.27785895656771,0.00191751506140793,2.27787235242768,0.00191595185813638,36730,9810.36296354575,0.135176094814016,0.00242175326792194,5.62019064333202,0.0209258495722548,7,0,0.00238568101114691,0.0231059563583262
3352,150,0.0818513171642125,"2.24626398210291",0.540892498050714,0.0645931313871309,0,12.3866666666667,NA,"none","none",0,"<RuntimePrimitiveException>","92.8466666666667","<RuntimePrimitiveException>","0.0818513171642125","<RuntimePrimitiveException>","0.533465755046042","<RuntimePrimitiveException>","0.446612931156802","<RuntimePrimitiveException>","0.924230761685583","<RuntimePrimitiveException>","12.3866666666667",53,0.000133697433636455,2.28967089069368,0.00132977924303303,2.28967761519755,0.00132880112346605,37170,9743.06154769371,0.129959990412159,0.00258512132109379,5.51041435946829,0.0236648044708067,4,0,0.00229681826071636,0.016881443989321
3353,150,0.0866995345555717,"2.27418344519016",0.573184328300958,0.0389909233229016,0,11.9466666666667,NA,"none","none",0,"<RuntimePrimitiveException>","94.9266666666666","<RuntimePrimitiveException>","0.0866995345555717","<RuntimePrimitiveException>","0.493285821942005","<RuntimePrimitiveException>","0.441221087432862","<RuntimePrimitiveException>","0.905052110649424","<RuntimePrimitiveException>","11.9466666666667",54,0.000163621917108618,2.28408875112038,0.00148830828147942,2.28409893856637,0.00148739691596389,35850,10173.7126718913,0.131670339274542,0.00335414431197474,5.73829349889861,0.0255378757802559,9.93333333333333,0.360213707386066,0.00252630628178484,0.0199685965879744
3354,150,0.0829993573105027,"2.24948545861298",0.582262830914081,-0.029498154912951,0,12.2666666666667,NA,"none","none",0,"<RuntimePrimitiveException>","93.0866666666667","<RuntimePrimitiveException>","0.0829993573105027","<RuntimePrimitiveException>","0.516463494076534","<RuntimePrimitiveException>","0.445839846261978","<RuntimePrimitiveException>","0.918914213630449","<RuntimePrimitiveException>","12.2666666666667",55,0.000113807345475465,2.28911840977004,0.00115873244050442,2.28912559901728,0.00115824207582882,36804.701986755,9516.52449219756,0.121171994592197,0.00168597310528499,5.55249238382465,0.0208833487756276,4.3112582781457,2.90100081687585,0.00211929648444255,0.0170503188644159
3355,150,0.078083042230101,"2.3027293064877",0.537039051967029,-0.02250173379614,0,11.56,NA,"none","none",0,"<RuntimePrimitiveException>","97.0533333333333","<RuntimePrimitiveException>","0.078083042230101","<RuntimePrimitiveException>","0.530232946896447","<RuntimePrimitiveException>","0.435510058652827","<RuntimePrimitiveException>","0.922087587183181","<RuntimePrimitiveException>","11.56",52,0.000150620489258111,2.28555308955756,0.00154738751684173,2.28556275039208,0.00154605072859106,34690,9231.78053314097,0.136467690235261,0.00334527274759763,5.48207028181815,0.0191266750997823,4,0,0.002436506767796,0.0192986424556784
3356,150,0.0771289266289266,"2.26666666666667",0.558203469683713,-0.0213028800075051,0,12.0133333333333,NA,"none","none",0,"<RuntimePrimitiveException>","94.3666666666666","<RuntimePrimitiveException>","0.0771289266289266","<RuntimePrimitiveException>","0.586634495886618","<RuntimePrimitiveException>","0.442516174943485","<RuntimePrimitiveException>","0.922122271764833","<RuntimePrimitiveException>","12.0133333333333",56,0.000147021445762012,2.27742236657641,0.00149072172042183,2.27743630379684,0.0014897735371559,36050,9625.8042460124,0.136943780992734,0.00292717316732705,5.46085420571373,0.0278542530287862,8,0,0.00240989632267299,0.0232018253709517
3357,150,0.0816164768037832,"2.26076062639821",0.568881165994806,-0.0475011816055408,0,12.1466666666667,NA,"none","none",0,"<RuntimePrimitiveException>","93.9266666666666","<RuntimePrimitiveException>","0.0816164768037832","<RuntimePrimitiveException>","0.566048714690006","<RuntimePrimitiveException>","0.44388056559163","<RuntimePrimitiveException>","0.919239513996833","<RuntimePrimitiveException>","12.1466666666667",57,0.00013918666204233,2.29238181671912,0.00137666255148174,2.2923874333141,0.00137567649590187,36450,10236.4528252199,0.122118011680458,0.0027309673961772,5.74646433506706,0.0224606449938673,7.67333333333333,1.32855407432729,0.00232047325576436,0.014818483429068
3358,150,0.0770079220919171,"2.26255033557047",0.572611395410769,-0.0296705913775541,0,12.0933333333333,NA,"none","none",0,"<RuntimePrimitiveException>","94.06","<RuntimePrimitiveException>","0.0770079220919171","<RuntimePrimitiveException>","0.491873672753793","<RuntimePrimitiveException>","0.443199808585828","<RuntimePrimitiveException>","0.907059878275368","<RuntimePrimitiveException>","12.0933333333333",58,0.00012779855344933,2.27953482812793,0.00202587953855809,2.27954681507937,0.00202487573703809,36290,9634.3345740411,0.150523470680894,0.00282263183411121,5.59736700514837,0.0230116661615968,5,0,0.00225346693183457,0.0231673070602771
3359,150,0.0802676724147312,"2.28143176733781",0.536378213781737,-0.0210958331154913,0,11.88,NA,"none","none",0,"<RuntimePrimitiveException>","95.4666666666666","<RuntimePrimitiveException>","0.0802676724147312","<RuntimePrimitiveException>","0.514128262987834","<RuntimePrimitiveException>","0.43979748668012","<RuntimePrimitiveException>","0.907917523480189","<RuntimePrimitiveException>","11.88",59,0.000167313971959644,2.28992727232964,0.00149814291209603,2.28993463781168,0.00149625681159272,35650,10368.563743063,0.121457695280628,0.0022386057072272,5.54467059419849,0.0240119407703889,6.24,1.0012073248746,0.0025722078379476,0.0161184155021078
3360,150,0.0826108193492094,"2.26183445190157",0.54148843566652,-0.0236068969886837,0,12.1066666666667,NA,"none","none",0,"<RuntimePrimitiveException>","94.0066666666667","<RuntimePrimitiveException>","0.0826108193492094","<RuntimePrimitiveException>","0.561963938068974","<RuntimePrimitiveException>","0.443268992100951","<RuntimePrimitiveException>","0.921047021000252","<RuntimePrimitiveException>","12.1066666666667",60,0.000113196053682662,2.28318927793927,0.00116017964201874,2.28319947525255,0.00115929243457364,36330,9249.2118292905,0.137106696475076,0.00196457504756773,5.67388996011418,0.0207606527448574,8.98,0.244948974278318,0.00211493676034296,0.020937903187883
3361,150,0.0869048284017323,"2.28527964205817",0.577799900170167,-0.0730144302024636,0,11.7866666666667,NA,"none","none",0,"<RuntimePrimitiveException>","95.7533333333334","<RuntimePrimitiveException>","0.0869048284017323","<RuntimePrimitiveException>","0.545676468324553","<RuntimePrimitiveException>","0.438829386882992","<RuntimePrimitiveException>","0.915270675248512","<RuntimePrimitiveException>","11.7866666666667",61,0.000145581407980361,2.2866307020078,0.00150379974536128,2.28663953124557,0.00150294224750612,35370,9433.11317440185,0.135612901092071,0.00306166877885211,5.66716355589169,0.0237558543841755,6,0,0.00239988274781836,0.0187957564242347
3362,150,0.0735531047326712,"2.27480984340045",0.55115737155724,-0.0189827415753781,0,11.88,NA,"none","none",0,"<RuntimePrimitiveException>","94.9733333333333","<RuntimePrimitiveException>","0.0735531047326712","<RuntimePrimitiveException>","0.554641101947392","<RuntimePrimitiveException>","0.441008160079646","<RuntimePrimitiveException>","0.918736326770696","<RuntimePrimitiveException>","11.88",63,0.000127733491127638,2.2877690674447,0.00138271392180297,2.28777724864561,0.00138196261788024,35650,9928.11748412173,0.135403372415485,0.00246469306294949,5.73005825139484,0.0215390901750572,7,0,0.002239516415444,0.0181150353792573
3363,150,0.0912184343004775,"2.2613870246085",0.534147062778487,-0.0061192462618417,0,12.2133333333333,NA,"none","none",0,"<RuntimePrimitiveException>","93.9733333333333","<RuntimePrimitiveException>","0.0912184343004775","<RuntimePrimitiveException>","0.552055845687649","<RuntimePrimitiveException>","0.443993968601177","<RuntimePrimitiveException>","0.917262549605234","<RuntimePrimitiveException>","12.2133333333333",62,0.000142750002920291,2.26890597501683,0.00209776429213386,2.26892425002261,0.00209524964520478,36650,10648.300743538,0.152888574937956,0.00307306593783453,5.76901883029723,0.0215601835399947,9,0,0.00238227138784365,0.0279105762020537
3364,150,0.0833784432589789,"2.25843400447427",0.560965669485936,-0.0120245309058338,0,12.1733333333333,NA,"none","none",0,"<RuntimePrimitiveException>","93.7533333333333","<RuntimePrimitiveException>","0.0833784432589789","<RuntimePrimitiveException>","0.493612241029571","<RuntimePrimitiveException>","0.444287508389754","<RuntimePrimitiveException>","0.898407109890418","<RuntimePrimitiveException>","12.1733333333333",64,0.000144939984314304,2.29670509508058,0.000775181200547384,2.29670833307027,0.000774521980633353,36530,10529.4218660008,0.115604586679208,0.00197268580379807,5.7080549676303,0.0174155216772103,9.65333333333333,1.25845685127955,0.00239446498408506,0.0109684046885026
3365,150,0.0678257531368986,"2.3075615212528",0.555708365983343,0.0216463136433099,0,11.4133333333333,NA,"none","none",0,"<RuntimePrimitiveException>","97.4133333333333","<RuntimePrimitiveException>","0.0678257531368986","<RuntimePrimitiveException>","0.485135950673075","<RuntimePrimitiveException>","0.43498002748873","<RuntimePrimitiveException>","0.903384525909884","<RuntimePrimitiveException>","11.4133333333333",66,0.000159975323919242,2.27357792593372,0.00238038196428888,2.27359489488836,0.00237843735282533,34250,10317.5617534819,0.153363997336568,0.002975283999975,5.13499520252533,0.022200540345926,1,0,0.00250966965123949,0.0254716413834634
