"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","rewire","neighbors","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
230,50,0.494888888888889,2.46204081632653,0.610329808427242,-0.0732323232323228,0,0.1,8,0.00544233854526299,2.26252945216504,0.0139692343996198,2.26256061715906,0.0139581485527544,24010,2424.36610692531,0.151204854893472,0.0155740495943804,5.41475476758507,0.169044529990405,6.64,2.84109780449281,0.0139915083156694,0.025205893543649
231,50,0.464190476190476,2.44244897959184,0.551721418214904,0.105441250826495,5,0.1,8,0.00451274740721539,1.92349581825743,0.0445594418305325,1.92377355724244,0.0445252133529937,24015,2498.97938350513,0.389004157730809,0.0220821081799981,5.34307734528368,0.0464193983781981,4,0,0.0120195811076702,0.107010079318882
232,50,0.510444444444444,2.43755102040816,0.542877115004409,0.0209872200726933,5,0.1,8,0.00642124006994794,1.92957106558067,0.033293187938549,1.92983201634558,0.0332601298782918,24015,2842.82124887606,0.404550764960941,0.0229121131293575,5.06343002425797,0.0901168261414863,4,0,0.014718004155548,0.109875080431025
233,50,0.483603174603175,2.40816326530612,0.600923651836456,0.0221362561788095,5,0.1,8,0.00230729930601976,2.05813790934206,0.0199123645244279,2.05830931008292,0.0198960828425881,24015,2969.22995583236,0.33076379211892,0.00846809331857906,5.11702428992259,0.0662469370412965,4,0,0.00894778592287476,0.0858710050403818
234,50,0.458460317460317,2.37959183673469,0.606306487650751,0.0544090056285178,5,0.1,8,0.00769572231513431,2.01075632488109,0.0834514573042384,2.01095833026774,0.0833922653044035,24015,3030.45763365663,0.367705519119398,0.0559152537595998,5.12462738396665,0.217614739373381,4,0,0.0164391142152131,0.0958735700209259
235,50,0.513460317460317,2.41795918367347,0.556593483319166,-0.0738752082947608,5,0.1,8,0.00529625883741522,1.94931396345939,0.0683047987961634,1.94955584803327,0.0682611635122555,24015,2267.78683805536,0.400339183473798,0.0349304782921539,4.7234101919162,0.167122484276651,4,0,0.0140013498447614,0.107707530177938
236,50,0.481402597402597,2.37387755102041,0.544813020958385,-0.0147492625368732,20,0.1,8,0.00160592836289747,1.23406482726387,0.033122598349083,1.23480774884822,0.0330717979667885,24030,3030.45763365663,0.703338032874066,0.0102482518242896,4.35522202044454,0.0665152021040007,4,0,0.00668263859575143,0.212348835322366
237,50,0.458010101010101,2.34938775510204,0.555160476049306,-0.0848634428141364,20,0.1,8,0.00264804028780199,1.31487776218405,0.0296275111564271,1.31555731456391,0.0295984199084736,24030,2906.71284991083,0.678379489775701,0.00884886841180225,4.57125483840355,0.0586025267413566,4,0,0.00849389735365937,0.203387841578769
238,50,0.479460317460317,2.42040816326531,0.572987426497492,-0.104797979797979,20,0.1,8,0.00237883086744415,1.29724594001632,0.0743734080874742,1.29793317106462,0.0743297804315198,24030,2424.36610692531,0.683527377450608,0.0242652750194154,4.53463942313017,0.0292831282386547,4,0,0.00893940888288704,0.205299653005435
239,50,0.500380952380952,2.45877551020408,0.565006952525139,-0.125203901594593,20,0.1,8,0.00272623813356453,1.32569346626984,0.0288152803321463,1.32637989524014,0.0287892054559021,24030,2641.89171555813,0.668446274378643,0.0128694090473616,4.54015761948697,0.0275202671564266,4,0,0.00854874320861951,0.200256724580001
240,50,0.461904761904762,2.40489795918367,0.581014961843805,-0.118545890342554,20,0.1,8,0.00173728711363072,1.18470874955832,0.05341095612475,1.18548700106921,0.0533630997579736,24030,2641.89171555813,0.719860873184147,0.0160495791929791,4.25952578664033,0.0624310548394501,4,0,0.00723534697062557,0.218066925041533
241,150,0.476959595959596,3.31901565995526,0.547007401142736,-0.0674742528217191,0,0.1,8,0.0180136209683994,2.24997785591499,0.0313272562762448,2.25001828609262,0.0313029449071295,24010,2624.10099658311,0.163855339409139,0.0272132741139499,5.50206003001175,0.213399188772147,5.66666666666667,2.82288506487343,0.0264548196488584,0.0191983978686698
242,150,0.48539442039442,3.46478747203579,0.591423447712294,-0.0386468865161108,0,0.1,8,0.0137182502261783,2.25766612089275,0.017543001467262,2.25770067997555,0.0175291413065657,24010,2577.65306083139,0.15767249265542,0.0198071180019049,5.41523218185074,0.326208138921871,4.91333333333333,1.69062423111339,0.0231903235166433,0.0201938154212674
243,150,0.4695291005291,3.3310067114094,0.598897921768865,-0.0129931403249903,0,0.1,8,0.011222013805014,2.26558248039059,0.0105357131551526,2.26561081341877,0.0105273944124017,24010,2382.82444779159,0.152316795961733,0.0183447715697837,5.42040241056498,0.189082161825838,3.96666666666667,2.43138501879478,0.0207837131880293,0.0180644983917327
244,150,0.500756613756614,3.49082774049217,0.609993560812388,0.00560907452286589,0,0.1,8,0.0141566200713248,2.25657169110516,0.015683168327993,2.25660745690631,0.0156702977883103,24010,2530.35265600635,0.153011421092358,0.0141591848801556,5.34105268797218,0.266867046491643,6.00666666666667,2.59451322629733,0.0231595200381178,0.0196803970091919
245,150,0.508608465608466,3.59740492170022,0.600743795109952,-0.0250042708511285,0,0.1,8,0.0167315936977858,2.24346617418093,0.0149966986567285,2.24351181105577,0.0149850936896756,24010,2432.99467472667,0.165875992506856,0.022609630733525,5.8507636255919,0.297459108050583,6.58,2.23237316165687,0.0255573139575054,0.023712138538154
246,150,0.443145262145262,3.29297539149888,0.586694127884111,-0.0260795211628898,5,0.1,8,0.00840613996513701,1.97543536934924,0.0573861774801049,1.97566109656379,0.0573469124194791,24015,2949.23491386855,0.388467441895628,0.0340678082189722,4.87403397212771,0.110450065198882,4,0,0.0180336910330809,0.10264244489778
247,150,0.466236652236652,3.29968680089485,0.592485735503714,-0.048918640576723,5,0.1,8,0.00648572439297099,1.92767952167504,0.0362283366445541,1.92793758519582,0.0362006640997648,24015,3108.76656090504,0.415556340011532,0.0231075318214037,5.01008453742678,0.131978587803385,4,0,0.0148525159890604,0.112141603058762
248,150,0.501111111111111,3.45404921700224,0.569838472120058,0.053295487713569,5,0.1,8,0.0116722965221662,1.92477469292131,0.0598286436920638,1.92503674633619,0.059789919350684,24015,2432.99467472667,0.411269809069804,0.035328069130411,4.84080250012725,0.208722926712506,4,0,0.0208788840864,0.110473503055222
249,150,0.482949494949495,3.47624161073825,0.591728356969922,-0.0420384509244786,5,0.1,8,0.011085301007421,1.95023850138997,0.0770637751648682,1.95047719081474,0.0770133609672072,24015,2577.65306083139,0.405876020629478,0.0405194960467456,4.95875218826781,0.171619936425312,4,0,0.0205136125718448,0.10780751754562
250,150,0.506010582010582,3.51829977628635,0.555970753718596,-0.00687578236969557,5,0.1,8,0.0110759614439957,2.01508099200567,0.0620833868251045,2.01527981552263,0.0620393454031809,24015,2357.33896159754,0.364768735522761,0.0387138610762154,5.14582224341023,0.158281971995835,4,0,0.0205480266439095,0.0940140129867772
251,150,0.479613756613757,3.44876957494407,0.54955162929521,-0.0491700595051678,20,0.1,8,0.00324411713020939,1.29346841185177,0.072820147625929,1.29415292969854,0.0727629681196613,24030,2408.04022352634,0.687324082451371,0.024648969415849,4.61895425681223,0.0927272420494986,4,0,0.0106674186216802,0.206432393099489
252,150,0.483792688792689,3.39731543624161,0.61434297768314,-0.0231387891039722,20,0.1,8,0.00365917277159515,1.26752981249019,0.050708188254565,1.26823733651103,0.0506719649382433,24030,2647.01934435621,0.695259751113672,0.017162431375044,4.50747435214231,0.0762170936178588,4,0,0.0106871483252725,0.209209776119573
253,150,0.464242424242424,3.33673378076063,0.553042068487652,-0.0201184322606468,20,0.1,8,0.0022255665448679,1.17461511164661,0.0492757380103918,1.17539003586361,0.0492353867762176,24030,2669.74095719482,0.726612520366646,0.0153608023752928,4.45845069168927,0.0681990319226111,4,0,0.00819762986336591,0.220226984340397
254,150,0.488296296296296,3.47731543624161,0.584504318340837,0.0125315254084966,20,0.1,8,0.00268114520429823,1.16119456344163,0.0506338412191826,1.16197778063671,0.0505926129058525,24030,2114.18983483464,0.730452725519226,0.0155102368486902,4.41013150638833,0.0814446810945758,4,0,0.00908721546095929,0.221560439945336
255,150,0.489715728715729,3.50425055928412,0.547289104642191,-0.0132480458787688,20,0.1,8,0.00455735778383188,1.26497535457292,0.0855123165633965,1.26568830162255,0.085446433327559,24030,2736.77417517523,0.694926241411968,0.0295866217813359,4.52536383147169,0.128838777450523,4,0,0.0124273773773191,0.209112416632133
256,300,0.496651755651756,4.10561872909699,0.579750310222074,0.0218553561013553,0,0.1,8,0.0151975961444049,2.26268593719203,0.0154390510336996,2.26271670917929,0.0154270635060485,24010,2502.1729686849,0.150466766484315,0.0185260418031626,5.29407829392477,0.26817512833896,4.32,2.85507235058769,0.0247595274229265,0.0142654975904384
257,300,0.459185425685426,3.92037904124861,0.568927002981823,0.0215091678420308,0,0.1,8,0.0154914318102445,2.26565174615895,0.0185256411777584,2.26567984277093,0.0185118587267552,24010,2861.34425924244,0.151972304566983,0.0205666281819493,5.53757531817614,0.281988587472096,5.32666666666667,2.83550510247754,0.025015549330931,0.0117101854481923
258,300,0.484509398009398,4.07946488294314,0.565023024010616,-0.0408415851092361,0,0.1,8,0.0194531076542905,2.25058671096741,0.0251747811723836,2.25062699674307,0.0251555894395401,24010,2808.25348311331,0.159342055983592,0.0234110819460312,5.62658401700017,0.248919239968102,6.37333333333333,2.73108371954543,0.0277546823645869,0.0170376619013891
259,300,0.481964405964406,3.97204013377926,0.56687714829336,-0.00661946698900597,0,0.1,8,0.0159083895585816,2.26403830711243,0.0167551850567294,2.26406794378288,0.0167421673836107,24000.0332225914,2851.29800831585,0.153368580567969,0.0225053573658566,5.47785753792218,0.263683147466481,5.49501661129568,2.94801770964657,0.0252478222264714,0.0123514934135438
260,300,0.462522366522367,3.89125975473802,0.557850521976516,-0.0662888849536616,0,0.1,8,0.0151568409294664,2.26348697826517,0.0210009463794244,2.26351703921949,0.0209846573841371,24010,2850.80520221978,0.151808347076587,0.0181173576637809,5.3790380114371,0.227142607076375,5.28333333333333,3.03762177407975,0.0249235156714205,0.0138659981085365
261,300,0.479372534872535,4.02020066889632,0.552123131198402,-0.0221387166480566,5,0.1,8,0.011547206358856,2.00499055517501,0.0524718330723194,2.00519378731282,0.0524362342727072,24015,2526.11775319561,0.374425919526513,0.0344771871451502,4.9214323013131,0.205255719990416,4,0,0.0209774708598412,0.0967650476209951
262,300,0.48323544973545,4.08011148272018,0.566661015473413,-0.021861575178998,5,0.1,8,0.0121407314754925,1.9028282179489,0.0861915481292972,1.90310067716233,0.0861352685801665,24015,2573.33899410772,0.427955181633564,0.0463812388270138,5.05707328973302,0.226477820353089,4,0,0.0219722378792113,0.115719199565487
263,300,0.46450481000481,3.93099219620959,0.564097666721725,-0.0131116848030759,5,0.1,8,0.00949310042748787,1.90717435923978,0.0539486077917248,1.90744086806804,0.0539131437830968,24015,2698.94070636145,0.431087200413957,0.0266204471594413,4.96495804811913,0.168933989336716,4,0,0.0184632205186551,0.116525115696713
264,300,0.474373015873016,3.96133779264214,0.596709566172881,0.0344086021505386,5,0.1,8,0.00789092988241942,1.93256638594089,0.0560340223029286,1.93281509345848,0.0559976176529639,24015,2687.76492044199,0.42001793792769,0.0300642543000505,4.93470459423303,0.168493901654766,4,0,0.0171065964625543,0.112648374818641
265,300,0.481588504088505,4.07861761426979,0.572279139009197,-0.0117592693930659,5,0.1,8,0.0122275658643639,1.97222202609158,0.0742766176913229,1.97244849270165,0.0742268257520385,24015,2477.99681747672,0.389230599047243,0.0417006050436487,5.17144438470036,0.215112224524255,4,0,0.021942965742102,0.102394674047301
266,300,0.474876863876864,3.96338907469342,0.570111905398582,-0.026095907662319,20,0.1,8,0.00380702363689631,1.23551491568034,0.0661569047674596,1.23624633635794,0.0661040462162637,24030,2619.70919267399,0.705741004827161,0.0221855072905942,4.48503475340006,0.114813828950036,4,0,0.0111120644791724,0.212884327196798
267,300,0.472222222222223,3.98992196209588,0.557675080777598,-0.0237711012763864,20,0.1,8,0.00445189909938782,1.22412001348571,0.108232852037652,1.22486186083247,0.108146685485316,24030,2710.07040597678,0.708972207964725,0.0357974879137297,4.53462354090993,0.105084478436846,4,0,0.0128698816630511,0.214013642577428
268,300,0.491597883597884,4.15672240802676,0.581713200652548,-0.0360660884580666,20,0.1,8,0.0046096924121534,1.19437653527135,0.0600709685485043,1.19513968070609,0.0600226776972694,24030,2235.32000357771,0.717962516800214,0.0219484882338269,4.38643395466381,0.0908536087398372,4,0,0.0122255395292704,0.217169224934136
269,300,0.450822270322271,3.90153846153846,0.549678386765234,0.00460082757024211,20,0.1,8,0.00410511272098967,1.29216836282608,0.0862139484655761,1.29285813695931,0.0861473791235931,24030,2754.13948102424,0.686756368348559,0.0287771539705958,4.5851956040211,0.0676081440217254,4,0,0.0122114948277478,0.206232092601737
270,300,0.491171957671958,4.13585284280936,0.569011871927735,-0.00415324723207254,20,0.1,8,0.00554058717222651,1.24317967383573,0.0893455758693159,1.2439092418444,0.0892794864669013,24030,2619.70919267399,0.701001642690037,0.0317676311868647,4.46511162038073,0.0966636719635594,4,0,0.0138855589469507,0.211251039337108
271,50,0.334735930735931,2.22938775510204,0.617052705126222,-0.05987459075523,0,0.3,8,0.00217660057365756,2.24960719729807,0.00500309828580467,2.24964830409922,0.00499861781329404,24010,4110.71273426805,0.158174104311759,0.0085733066941285,5.31680751244882,0.0723300108585077,1.62,1.3075916481713,0.00871927870021338,0.0332255667470946
272,50,0.315568542568542,2.15755102040816,0.505453835958022,-0.0713128788930539,0,0.3,8,0.0010301278911958,2.28553193682638,0.00417022093907163,2.28554540358147,0.00416651920928393,24010,4615.85554897243,0.129653191423484,0.00423920281768472,5.27206032343559,0.0858809482013615,1.8,1.61624407128354,0.00608552254338732,0.0181803159330803
273,50,0.271940836940837,2.14612244897959,0.59387495453979,-0.0690074743612028,0,0.3,8,0.000834095775312156,2.22541403160487,0.00603455062180871,2.225481856587,0.00602858641897548,24010,3927.92202424786,0.146871595712735,0.00604788839284831,5.7523276370081,0.049261278195755,4.6,1.37023757808935,0.00554651060000122,0.0378702599701644
274,50,0.300076479076479,2.17714285714286,0.653022839708331,-0.0804835924006911,0,0.3,8,0.0021980503725361,2.24130335138772,0.00836205086562119,2.24135190625434,0.00835482509474812,24010,4065.78556307363,0.16849778864044,0.0102138563230218,6.15594772576855,0.0220071537219896,7.24,0.656521445318632,0.00825724443245586,0.035537389822131
275,50,0.30950937950938,2.18367346938776,0.574677930260507,-0.135017149984409,0,0.3,8,0.00123128716826927,2.2787773295408,0.0037924453299003,2.27879590901465,0.00378931950767942,24010,4065.78556307363,0.140185735856964,0.0127512930048488,5.61145441045646,0.0349184043736759,4.06,0.424264068711929,0.00638256782959437,0.0217639638895815
276,50,0.28482683982684,2.15591836734694,0.568030368158778,-0.080105723289621,5,0.3,8,0.000593150296501752,1.93324555340009,0.0148456286861565,1.93350390843485,0.0148355174238572,24015,4370.5881545081,0.414037252811368,0.00811028595700086,4.79302746330376,0.0424462815603091,4,0,0.00461824047806641,0.112338704738487
277,50,0.275963924963925,2.13877551020408,0.584071975293247,-0.238000434787583,5,0.3,8,0.000392878250326665,2.03776863484747,0.00791883864704038,2.03795950361774,0.00791387794920721,24015,4328.35925929803,0.344876107339365,0.00296818949519427,5.36562092493729,0.0424655077120459,4,0,0.0036629734700589,0.090102094810876
278,50,0.299503607503607,2.16571428571429,0.612923626661729,-0.00163532297628783,5,0.3,8,0.00141250893402854,2.04501173798989,0.0300641388265148,2.04518571472049,0.0300435627753177,24015,3636.54916038796,0.362386966292168,0.0180632963375836,5.08585420158251,0.06544288270523,4,0,0.00723771372596676,0.0928448165269038
279,50,0.31466810966811,2.20734693877551,0.556077282623192,0.0773809523809524,5,0.3,8,0.00157045220478888,1.98809198356941,0.0178212551660455,1.98830912976538,0.0178041648091799,24015,3833.25938999964,0.385947875827493,0.0121663343478532,5.20937163099281,0.0831590519943949,4,0,0.00759452924221296,0.102321674642278
280,50,0.295373737373737,2.15183673469388,0.546170938745547,-0.0460569745594883,5,0.3,8,0.000550270878117128,2.0884650451021,0.0116962344909932,2.0886235163463,0.0116839677102977,24015,3785.04037128336,0.30828360672175,0.00697028257458718,5.15408589273556,0.0679125408120906,4,0,0.00438414785533055,0.0781636576988872
281,50,0.324959595959596,2.19510204081633,0.524930878341057,0.0312406127966358,20,0.3,8,0.000410063759457033,1.04947046683211,0.0217053792417994,1.05037543443879,0.021729147746041,24030,4199.12527334259,0.760706458479458,0.00655129695106421,4.34000589476387,0.030750644675514,4,0,0.00346086297448594,0.232464984610549
282,50,0.297730158730159,2.17632653061224,0.529362498492622,-0.0602836879432624,20,0.3,8,0.000692888845062797,1.28233290674802,0.0270704814114678,1.2830461908525,0.0270556804751276,24030,3833.25938999964,0.687071193238465,0.00992314558350722,4.80418483866664,0.0392020004867468,4,0,0.00449430240641962,0.20678710659466
283,50,0.279388167388167,2.14122448979592,0.529484256010188,-0.0510275845901384,20,0.3,8,0.000389315248129824,1.24670678657435,0.0323466875005222,1.2474536640034,0.0323353994729422,24030,4997.95876701026,0.702245973497394,0.00943567598509272,4.43807552530966,0.0290819083434262,4,0,0.00358516839039453,0.211890133103177
284,50,0.290479076479077,2.15918367346939,0.549524955098222,-0.061734737563147,20,0.3,8,0.000445520383042083,1.4119389792185,0.0169725885634966,1.412558426782,0.0169766191853565,24030,4961.07295833867,0.645987955359333,0.00586225019896835,4.3998946941967,0.0316241667222109,4,0,0.0037129630194698,0.192168565284454
285,50,0.32724531024531,2.19510204081633,0.524789753134277,-0.00551214489066576,20,0.3,8,0.000339365638530996,1.06552455946975,0.0265040463373392,1.06640189857052,0.0264727084017497,24030,3927.92202424786,0.759082368191789,0.00820921897367088,4.39818125825713,0.0401928736869099,4,0,0.00336621000237501,0.231777417653614
286,150,0.244396973396973,2.83293064876958,0.548270042994848,-0.0144788799808545,0,0.3,8,0.00209894132022948,2.27729597814234,0.00516223100532799,2.27731591225431,0.00515756266815517,24010,4531.76706723524,0.141538507587695,0.00844859020296938,5.21667265148962,0.0833461267199491,1.42666666666667,1.23889248368442,0.00898382123657686,0.0217085369134354
287,150,0.279829725829726,2.88751677852349,0.586509271881984,-0.0568975370419414,0,0.3,8,0.00356183712153024,2.27773753719575,0.00965610269732481,2.27775686939954,0.00964826920564293,24010,3743.45065665249,0.138615325556304,0.0138355471511637,5.56846134196835,0.0658853937159185,5.46666666666667,2.64109664701643,0.0116480001837146,0.0199123297045471
288,150,0.241700817700818,2.83221476510067,0.572585817738895,-0.108551909999687,0,0.3,8,0.00203053855412168,2.28169884028032,0.00618163932120219,2.28171501122833,0.00617640921248216,24010,4341.156249652,0.140981311847563,0.00599716501033742,5.56713079300717,0.0860425200404247,3.28,1.37630962647199,0.00858159192458498,0.0196860920499312
289,150,0.250851370851371,2.8461744966443,0.550212558073917,-0.036972114033223,0,0.3,8,0.00254977755752303,2.29324585989139,0.00490091813870666,2.29325326759072,0.00489649945968963,24010,4313.23855654166,0.12393044350056,0.00877076750092442,5.43632368348081,0.0807745824278182,5.04,2.86351733775512,0.0100045813153969,0.00978586515260009
290,150,0.241544825544826,2.8448322147651,0.563756042006718,-0.0640543217215696,0,0.3,8,0.00208754833623068,2.27646957160919,0.00763132619248565,2.27649014487787,0.00762475403696655,24010,4491.60290367429,0.139942929116329,0.00930264610826256,5.58118462032644,0.0813253861478316,5.44,1.63222580356564,0.00896460509734664,0.0220549727649557
291,150,0.23869708069708,2.81395973154362,0.550862416458669,0.0163347410769768,5,0.3,8,0.00121491722394366,1.87401703583059,0.0296350476786092,1.87430763153567,0.0296085949684237,24015,4545.07625027407,0.45591071436002,0.0141814619254288,4.82647912249968,0.0524991488674778,4,0,0.00684098191424677,0.125487947881338
292,150,0.24637518037518,2.83346756152125,0.538432195566764,-0.0814537289536117,5,0.3,8,0.00205552854678089,1.97868512797727,0.0303566244162181,1.97890850708202,0.0303348101050526,24015,4068.21036457922,0.395088530182413,0.0178391295231498,4.92919684847631,0.0758945066960803,4,0,0.00886467335001688,0.104862487054347
293,150,0.265689754689755,2.85440715883669,0.529913839635083,0.00503256209362968,5,0.3,8,0.00211614764718363,1.99608825934143,0.029110292398966,1.99629563822389,0.0290890324466639,24015,4368.89554946644,0.393329700297227,0.0160549466828707,4.95643166766671,0.076817954870065,4,0,0.00900572288018227,0.103225268145916
294,150,0.271941798941799,2.90308724832215,0.567867997076942,-0.0640739793121102,5,0.3,8,0.00276361619035679,1.94581181849669,0.0298746710610817,1.94605661416425,0.0298534138402605,24015,4185.30506934559,0.412925297860607,0.0151779601549498,4.83574524761979,0.0941882260846935,4,0,0.0100755576542462,0.111004960884493
295,150,0.231826358826359,2.81306487695749,0.561014782441728,0.00823855080714698,5,0.3,8,0.00170027368412581,2.03010576563315,0.0200495711661214,2.03029239593524,0.0200377093787107,24015,4214.0703911711,0.368939338808794,0.0118542459052343,5.21854509492936,0.110582476065782,4,0,0.0078639624501412,0.0953614814050869
296,150,0.245474025974026,2.84608501118568,0.532996963255932,-0.0931403325642569,20,0.3,8,0.000941767524902267,1.26904427145373,0.0326599971096159,1.26976371333574,0.0326240924633581,24030,4688.98466421123,0.695969490881437,0.0116445198019111,4.37562145151588,0.0373363855391007,4,0,0.00561558454293216,0.209582708360284
297,150,0.219330669330669,2.8303355704698,0.600962987145815,-0.011760898803685,20,0.3,8,0.000784713783991156,1.35965176156032,0.0236672496747123,1.36029826248855,0.0236672880527084,24030,4285.13898343829,0.665928576184468,0.00784474570886435,4.58432290471072,0.0492502641677219,4,0,0.004989636549124,0.199027013149332
298,150,0.255193843193843,2.83096196868009,0.578970464033754,-0.0450505029403476,20,0.3,8,0.000863383812566239,1.25103470685984,0.0349749116663307,1.25176432436341,0.0349569199298873,24030,4228.37966966928,0.701632025226399,0.0118366533361248,4.55760624303033,0.0308828947010926,4,0,0.00543384786364827,0.21158399591016
299,150,0.216226255226255,2.80501118568233,0.598667126682231,0.0141486581669206,20,0.3,8,0.00077104995546358,1.27471914338517,0.0334234365658849,1.27543114109914,0.0334168600348385,24030,4491.60290367429,0.695240591807626,0.0116965691674324,4.48953835265608,0.0686035385082926,4,0,0.00506374880360079,0.209271740568362
300,150,0.261317941317941,2.8613870246085,0.548018859230995,-0.00173304723383436,20,0.3,8,0.000750173413721128,1.27937600427554,0.0392807030958675,1.28008716478334,0.0392544493235193,24030,4271.01987097403,0.69235486787298,0.0139833447385655,4.46060307685016,0.0369755572754089,4,0,0.00510344238285433,0.208347031385984
301,300,0.238159803159803,3.28149386845039,0.570398743137209,-0.0141453253526198,0,0.3,8,0.00312760690933562,2.28996622414216,0.00600304766683226,2.28997606084553,0.00599838898726016,24010,4347.06912376344,0.127941492333426,0.0111375532652974,5.61045549655491,0.119521977672473,7.45033112582781,3.17211425709905,0.0110237969647295,0.0118610302300098
302,300,0.239710918710919,3.26744704570792,0.563593018745532,-0.0851472064448084,0,0.3,8,0.0029310547371573,2.28954370891088,0.00651761414222781,2.28955377932356,0.00651245877665833,24019.9667774086,4203.55805624544,0.130393488037791,0.012993686882327,5.59531537326281,0.085495677461931,7.18604651162791,2.77223219046123,0.01075249725257,0.0128533263438219
303,300,0.256805435305436,3.29886287625418,0.568289208513475,-0.00173964305529884,0,0.3,8,0.00294244345032599,2.28230704718314,0.00683368682160336,2.28232292431772,0.00682758381930262,24010,4221.30287865145,0.136887041478385,0.00892570143821926,5.40088683067036,0.10359879340294,4.89,2.61802984466536,0.0107912362256076,0.0179880665769699
304,300,0.21690712990713,3.23719063545151,0.564852651569417,-0.0235546540666669,0,0.3,8,0.00289441312276375,2.28821449489504,0.0102965876137993,2.28822577827507,0.0102882326660514,24010,4375.36429443653,0.12963461523984,0.0128308136593162,5.58398437854363,0.0840475019333568,8.26666666666667,3.02313635157645,0.0106689921246952,0.0138235206978293
305,300,0.210612757612758,3.23061315496098,0.561098646173358,-0.0136172141527736,0,0.3,8,0.00256666329679212,2.28967064451681,0.00571100072605373,2.2896807877558,0.0057061482360556,24010,4326.93979929879,0.126725618496007,0.00903171145930989,5.43870358788481,0.108601168725474,3.58666666666667,2.79796071620989,0.00999650969268814,0.0131341111837637
306,300,0.252083694083694,3.29522853957637,0.548702699408254,-0.000638060296698024,5,0.3,8,0.00200972450323078,1.97342310449134,0.0246117453789889,1.97364414026042,0.0245951164628804,24015,3956.28284037472,0.405828824328971,0.0136096228552503,4.9949343737665,0.0691790765024484,4,0,0.00874003812492571,0.107637946530355
307,300,0.217688552188552,3.24358974358974,0.564072300807965,-0.00748129675810483,5,0.3,8,0.00166683631961111,1.98511552102667,0.0292406793416935,1.98533008493106,0.0292216366292784,24015,4031.64738066298,0.397842429510914,0.0162036158527145,4.95379487935151,0.0559456255093726,4,0,0.00808242990521878,0.105097307461143
308,300,0.242343878343878,3.2749386845039,0.551199744595911,-0.0423314491498397,5,0.3,8,0.00270262125891372,1.96373056576314,0.039519667833515,1.96396072569359,0.0394883647810637,24015,4192.68354609858,0.408124669908125,0.0221640117041217,4.97633557221636,0.109826253760877,4,0,0.0103115082925049,0.108741657724853
309,300,0.26063184963185,3.31866220735786,0.57943110623921,0.00484312373399999,5,0.3,8,0.00240794264426105,1.95653481871213,0.0265925800233087,1.95676878306575,0.0265705667923719,24015,4221.30287865145,0.413544903412487,0.0137245021400795,4.90391677980633,0.107494323863375,4,0,0.00940116509562006,0.110451636729707
310,300,0.234338864838865,3.261248606466,0.570673845441286,-0.0850393526588423,5,0.3,8,0.00210352525518933,2.01035122365665,0.0284979209878608,2.01054990603867,0.028477478673279,24015,4171.09018255861,0.382213214513567,0.0167602619056923,5.05744210764675,0.0713497995483405,4,0,0.00905607291983138,0.099739971228029
311,300,0.235450623450624,3.24604236343367,0.55882874046419,-0.0130594111238449,20,0.3,8,0.000943608730184168,1.28569669417566,0.0396413826672944,1.28640008693626,0.0396070460516496,24030,4577.09872909901,0.692697525173847,0.0130887292470418,4.42695868099518,0.0634565254125761,4,0,0.00577738410460142,0.208310749465779
312,300,0.226951511451511,3.2460646599777,0.565122589664192,0.00574917071314534,20,0.3,8,0.000673832071336893,1.2367264677652,0.0359968183300481,1.23746241207009,0.0359418638629665,24030,4284.99755115192,0.70948611218401,0.0117533349179399,4.42650025465209,0.0400106019125275,4,0,0.00487143122928783,0.214180284966032
313,300,0.246048608798609,3.29839464882943,0.55981012325546,-0.0183868252865705,20,0.3,8,0.000999867946549587,1.23767282512733,0.0458502261889006,1.23840866945591,0.0458214369010687,24030,4292.01638886366,0.707959462570522,0.0155611977973482,4.50741402346842,0.0382422849418182,4,0,0.00596127473428715,0.213690667380586
314,300,0.234302308802309,3.27139353400223,0.578769893464851,-0.0306534612332463,20,0.3,8,0.000888392191489375,1.26077698334625,0.0247536791377402,1.26149474405302,0.0247328828199414,24030,4001.67189140007,0.700696497220725,0.00857473686078565,4.44353000855659,0.0513793813768041,4,0,0.00532610377096209,0.211129078797117
315,300,0.233123376623377,3.26060200668896,0.547218632553482,-0.0370430514957954,20,0.3,8,0.000984031273515513,1.33219079738669,0.0365915199700796,1.33285711761401,0.0365663658241776,24030,4163.86751015693,0.676619959228831,0.0128345888750418,4.64751752206711,0.0594197776331463,4,0,0.00585035057499409,0.202686461703554
316,50,0.158305916305916,2.04897959183673,0.564327995083144,-0.00323363699065738,0,0.5,8,0.000235345825725732,2.23540307504213,0.00458180592323729,2.23546053440198,0.00457832816105411,24010,5034.57433905888,0.150240102059261,0.00282789630518103,5.41189653005936,0.0303593691058408,9.04,2.62608578127453,0.00297359466108107,0.0366885025563659
