"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","exponent","density","path_type","ass_type","exp_type","size_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
483,50,0,4.58040816326531,0.595563233519909,-0.339245169858202,0,1.96,2.86508004579804,8.24946528958429,"unknown","unknown","unknown","small",0.0231584499600898,2.24007868410996,0.0303514588007918,2.24037193785118,0.0301838519709436,5890,5487.05340798145,0.164645170318241,0.0271118107959415,5.36096704475314,0.160523658889129,5.16,2.44415170376563,0.0298925881077364,0.0188105959591797
484,50,0,4.43102040816327,0.564432465511463,-0.278569359976831,0,1.96,2.88874023777281,15.7213565905747,"unknown","unknown","unknown","small",0.0368099210590924,2.18183636275708,0.0664060835244491,2.18239490264839,0.0659983808934883,5890,5812.16177422789,0.222674574751511,0.0395387804747698,4.88372895778262,0.228525631018373,2.2,1.8516401995451,0.0374960216192762,0.0355677963800104
485,50,0,4.57387755102041,0.548059904917639,-0.253448873483536,0,1.96,2.86746841575733,12.6919051966656,"unknown","unknown","unknown","small",0.0438550684763503,2.1944741722957,0.0510186749079085,2.19497974668503,0.0507429959154267,5890,5033.11483059538,0.191624765101224,0.0315882443941812,5.27085897135683,0.367545549095861,3.14,2.96241765579179,0.0413234301564175,0.0218235201291284
486,50,0,4.52,0.544756446502864,-0.272456364410387,0,1.96,2.86133021686615,13.6963092980942,"unknown","unknown","unknown","small",0.0343313362806476,2.21733524177325,0.03230413223252,2.21773344000893,0.0321190538268343,5890,5487.05340798145,0.18282528326299,0.0256223757559655,5.27541014856153,0.326629284870746,4.46,2.51696286043643,0.0361767116913981,0.019610888980278
487,50,0,4.44489795918367,0.498069630421841,-0.283125033814857,0,1.96,2.85762587416027,12.685759511775,"unknown","unknown","unknown","small",0.0368725566304143,2.20566167323521,0.0556841275775372,2.20612646673057,0.0553642485204153,5890,5212.38712988941,0.181678369015896,0.0275195075099224,5.24372600705891,0.520817705798054,5.5,3.19597961731387,0.0378533959324899,0.0237284646582855
488,50,0,4.5534693877551,0.4827916619092,-0.28727281114494,0,1.96,2.84735779587945,12.685759511775,"unknown","unknown","unknown","small",0.0210933114811063,2.2338015043165,0.0274487765727034,2.23412372041071,0.0272958784834532,5890,6149.96266788072,0.170379061007927,0.0234681041519079,5.32116284661173,0.150958537564823,4.3,1.41781666009137,0.0290046613046357,0.0248842197667354
489,50,0,4.45959183673469,0.524697227134606,-0.343842900808106,0,1.96,2.81294996039343,10.333125796016,"unknown","unknown","unknown","small",0.0384137798451757,2.19679849387406,0.0546854439294881,2.19728905648287,0.0544393718487314,5890,5586.57282404583,0.185898348371809,0.0375858586634314,5.0358596112554,0.39667919203379,3.72,2.6881447968775,0.0372008269734459,0.0260357775438373
490,50,0,4.47755102040816,0.510052657336646,-0.285623217580942,0,1.96,2.88903618003486,15.4035646811952,"unknown","unknown","unknown","small",0.0282133388841699,2.16362681976064,0.057653443462685,2.16430932169654,0.0573311522846349,5779.23076923077,5785.76815316445,0.209931659272528,0.0444419443520843,6.04745164752093,0.420373444928419,8.07692307692308,2.96281631948159,0.03226619864041,0.0444938992409682
491,50,0,4.51918367346939,0.513017434482357,-0.319912948857454,0,1.96,2.82489171932742,11.2885099221692,"unknown","unknown","unknown","small",0.0232167556462557,2.2293919231545,0.0626930946136732,2.22975002902331,0.0623493796077411,5890,6470.15124574821,0.169655598976342,0.0323439259432818,5.87553073235453,0.205346766064061,7.38,3.0698667125224,0.0290297762360059,0.0244346255530505
492,50,0,4.41632653061224,0.455564676528471,-0.290454137001451,0,1.96,2.82489171932742,13.5095115635772,"unknown","unknown","unknown","small",0.0300206553981808,2.1901242826234,0.0384366794199726,2.19067574961391,0.0381979941003151,5890,5247.50669657622,0.182786163791398,0.0246222803676217,5.21711358269593,0.315925762698163,4.8,1.91662969499982,0.0331669754242412,0.0335599367497183
493,50,0,4.48489795918367,0.532412621159427,-0.265731734901606,0,1.96,2.85762587416027,12.6351660941899,"unknown","unknown","unknown","small",0.0260076109642722,2.21816211074881,0.0283406092350958,2.21856636534411,0.028182124880759,5833.52941176471,5313.02506055803,0.172513705665334,0.0198016974821688,5.35893988644365,0.152413182945885,3.98039215686275,1.36367439043829,0.0314107062394353,0.0260334940871298
494,50,0,4.56408163265306,0.533219979437577,-0.28124673151344,0,1.96,2.88430237285546,15.7213565905747,"unknown","unknown","unknown","small",0.0355968175505464,2.21775368701941,0.0381322531298812,2.21815080187998,0.0379314894764613,5890,5282.39277878764,0.177425718726406,0.0266231106174148,5.56881122511866,0.192263739161158,5.64,2.20166912563526,0.035286281315918,0.0183168875187539
495,50,0,4.43918367346939,0.460002993981796,-0.286501377410468,0,1.96,2.87515321543339,13.7306637495055,"unknown","unknown","unknown","small",0.0268864894531874,2.21944467793874,0.0255283136630388,2.21985883753661,0.0253678939206696,5890,5385.69533911029,0.175943890486441,0.0147465328395526,5.33539226179362,0.312305350338485,5.32,3.06687369901571,0.0304490254163018,0.0245351054512967
496,50,0,4.42204081632653,0.49996260757296,-0.251855687899189,0,1.96,2.8497843252356,11.6427799362473,"unknown","unknown","unknown","small",0.0246658456899577,2.24026331357857,0.024347015962301,2.24055672558887,0.0242112907242629,5890,5780.47381717281,0.163726758855397,0.0281954516562208,5.21427743327678,0.342915505434348,4.1,3.03886391231181,0.0300649998305729,0.0172041266144514
497,50,0,4.51755102040816,0.472924474453026,-0.291038308198995,0,1.96,2.88430237285546,14.6438981950897,"unknown","unknown","unknown","small",0.0296691554053253,2.23112384541671,0.055390524261104,2.23145733145151,0.0551023387736144,5890,5212.38712988941,0.166846635964923,0.0302131286166106,5.31770659708841,0.413637847587413,5.42,3.07119600448411,0.0333868313783635,0.0165987851833433
498,50,0,4.4334693877551,0.53641080024446,-0.2772773336336,0,1.96,2.81684994528242,11.9591039747077,"unknown","unknown","unknown","small",0.0161582698075562,2.23709309419497,0.031187436123378,2.23739465648192,0.0310431551942441,5890,6029.31613545222,0.166092287599146,0.0203747342590123,5.38221739304555,0.280787995080996,6,1.78428514239954,0.0243268387243646,0.0276695109631477
499,50,0,4.50938775510204,0.533104922269485,-0.264227642276423,0,1.96,2.81531036950803,11.4056398483219,"unknown","unknown","unknown","small",0.0264300316021141,2.21674325752984,0.0389550062935751,2.21714245019811,0.0387487534471526,5890,5619.35430962872,0.182385443488296,0.027178538957669,5.80182696202788,0.3541714685264,7.2,1.91662969499982,0.0323888035303816,0.0276178405430665
500,50,0,4.56244897959184,0.434857657063596,-0.315637726601073,0,1.96,2.8620859608821,11.6497747060776,"unknown","unknown","unknown","small",0.0220167978079693,2.24299467214047,0.0276492982366161,2.24327471353978,0.027510386670148,5890,5875.02496738073,0.160377438214461,0.0266940571736794,5.36434610735457,0.355383241488953,4.54,3.63772748078932,0.0279034334649331,0.0186756049897292
501,100,0,4.58121212121212,0.532212975513747,-0.313287209508604,0,1.98,2.83873540734153,12.0986547936437,"unknown","unknown","unknown","big",0.0397069576730677,2.20643990005757,0.0459112542548696,2.20692572483183,0.0456287321450256,5950,7591.62217663177,0.189850614885123,0.026281885660736,5.6465590535006,0.295381885690762,6.26,2.69537576323794,0.0388299849720472,0.0199492982943422
502,100,0,4.41353535353535,0.468155342615397,-0.339705035971223,0,1.98,2.84641533223799,8.36639433053604,"unknown","unknown","unknown","big",0.0294570771082238,2.22474420864687,0.0293180283023381,2.2251414663815,0.0291438845593767,5920.89108910891,7677.36805148873,0.171097901434747,0.0194961505867476,5.39795641018349,0.234779683699912,5.00990099009901,1.32283823277792,0.0337476226038609,0.0203623217627766
503,100,0,4.41575757575758,0.462459531028848,-0.253441109982543,0,1.98,2.87031821511862,12.6919051966656,"unknown","unknown","unknown","big",0.0277896647569001,2.22093194577977,0.0386802730694153,2.22133686444117,0.0384721671691346,5950,7815.83474283283,0.183828338564592,0.0295581437952682,5.43911191703493,0.325215113580803,4.65,2.17597069944622,0.0331449656629561,0.0249802534715924
504,100,0,4.5769696969697,0.502900918389799,-0.253136786494644,0,1.98,2.83312210556761,11.3336456390548,"unknown","unknown","unknown","big",0.033335799734746,2.22141530871043,0.0327463393924454,2.22181147626947,0.0325690570280208,5950,7019.19446297728,0.183562079347912,0.0272836822810304,5.5173423936874,0.193862802849582,4.95,2.43864095286077,0.035826307162508,0.0182139996967986
505,100,0,4.46989898989899,0.456109155546977,-0.291729326745074,0,1.98,2.88070762446712,14.6438981950897,"unknown","unknown","unknown","big",0.038067414262944,2.21105237345556,0.0393018544991699,2.21150782086878,0.0391010909272849,5950,8257.0080427587,0.186545465171666,0.0386017329480382,5.63048074915412,0.320061348061205,6.36,3.04352267989419,0.0388178927961215,0.0183139205336322
506,100,0,4.41232323232323,0.488774648630377,-0.340569533257635,0,1.98,2.83499735656054,9.35403931793619,"unknown","unknown","unknown","big",0.0353616130606089,2.20982904065885,0.0320403498929116,2.21030614969678,0.0318544453937387,5950,9035.08313590568,0.185858446071187,0.0291434670578322,5.60574421073968,0.401169622940709,6.3,2.48429409927995,0.0352485002169278,0.0220855623911934
507,100,0,4.57878787878788,0.491316712241602,-0.327984146720547,0,1.98,2.83073444044463,10.7049766879146,"unknown","unknown","unknown","big",0.026455194216154,2.24239794416628,0.0339618060619003,2.24269604211648,0.0337825381170424,5950,7446.53671789169,0.16281500711255,0.0251062579878819,5.74414265120485,0.304354744923462,6.86,2.9508430570728,0.032313049250623,0.0128361085062445
508,100,0,4.44020202020202,0.492864119681261,-0.268538844568185,0,1.98,2.82465550948397,12.8123726568836,"unknown","unknown","unknown","big",0.0393553295716603,2.18413582390633,0.0461953891837521,2.18473617998703,0.0459312168329821,5950,8022.46844805263,0.205401585739966,0.036065935941203,5.51890232995865,0.274737923715934,5.25,1.86067762176074,0.0395003068773698,0.0309457509474334
509,100,0,4.57454545454545,0.469006277753132,-0.283193404052084,0,1.98,2.88962663888525,15.4035646811952,"unknown","unknown","unknown","big",0.0368107534300921,2.20807268288204,0.0530947885438277,2.20854971632533,0.0528185380581965,5950,7096.47799968407,0.18396916444238,0.0463243771786814,5.79049699954733,0.290862023525333,6.53,2.81932365268443,0.0389973658274148,0.0214584318427686
510,100,0,4.58626262626263,0.499079452277335,-0.312886865310357,0,1.98,2.86056772980547,11.6497747060776,"unknown","unknown","unknown","big",0.0316351933863555,2.21725985374916,0.0337778548940146,2.21768101623805,0.0335805806916776,5950,6782.06190154319,0.177623455830916,0.0256560614756789,5.60393263305217,0.354904334180622,6.2,2.89199522192488,0.0349186919404331,0.0223188132144293
511,100,0,4.43656565656566,0.460453467585094,-0.300657628084114,0,1.98,2.86249897338932,12.7012915396829,"unknown","unknown","unknown","big",0.0375803317845672,2.19565946683397,0.0416633453535629,2.19620895890867,0.0414340788986981,5920.89108910891,7499.46532747634,0.180852052627897,0.0364234847534521,5.8378757437619,0.213367131806506,6.44554455445545,1.63997102123637,0.0380587365578372,0.0261469191349502
512,100,0,4.41333333333333,0.522820656285169,-0.264862095926236,0,1.98,2.88661954233134,15.246366858358,"unknown","unknown","unknown","big",0.0387679273685086,2.19844227706678,0.0523800591938362,2.19896185792597,0.052098996460935,5950,7733.98638830878,0.189259183469486,0.040838835488941,5.6155261142442,0.249781093247079,6.76,3.54799701638584,0.0376236265848658,0.0248896856509009
513,100,0,4.46969696969697,0.495269088173269,-0.289689329131023,0,1.98,2.88560799292216,14.6438981950897,"unknown","unknown","unknown","big",0.046055795502902,2.18729396256556,0.0486664760369549,2.18787643210659,0.0484051825496832,5950,8045.10014627763,0.187128396204936,0.0311131594503638,5.663231483271,0.257135613266538,7.2,1.86947840184087,0.0420105257947674,0.0227423238095826
514,100,0,4.46242424242424,0.48030270838056,-0.32201786184711,0,1.98,2.85915302689219,11.2922941400809,"unknown","unknown","unknown","big",0.0360605573518227,2.21054124826329,0.0708328153704779,2.21098969056235,0.0704767339123069,5950,7603.58766994538,0.195138975254694,0.0611211037414435,5.82702995207554,0.576244912006541,6.5,2.80871659105879,0.0359589455894537,0.023388678106038
515,100,0,4.42484848484848,0.521360878043815,-0.296205928567646,0,1.98,2.83601875254807,13.5095115635772,"unknown","unknown","unknown","big",0.0385772574561257,2.20458500451898,0.0432116057382277,2.20507053870064,0.0429752668589719,5950,7651.2625220821,0.192269480316678,0.0349821472535188,5.31143706624727,0.287630268739039,3.96,2.94707524933662,0.0392644911519617,0.0221145033822978
516,100,0,4.47717171717172,0.477240829790571,-0.272290144625018,0,1.98,2.87928179283111,15.5757712099095,"unknown","unknown","unknown","big",0.0438080309196158,2.20242828013155,0.0451578723689951,2.20291799378471,0.044933563467507,5950,7335.83979204463,0.187028566803201,0.0257389592415224,5.25779480456016,0.353691661546738,3.48,2.11048369198661,0.0412228687630137,0.0170543257303088
517,100,0,4.47656565656566,0.541933856327101,-0.340059206631142,0,1.98,2.82352919316564,9.35403931793619,"unknown","unknown","unknown","big",0.0395908651618975,2.18719656323815,0.0373361487239645,2.18779252432057,0.037126397123099,5950,8212.85024159756,0.18672790163966,0.0297162002985235,5.26301467722884,0.161991428399551,4.95,2.38841902825812,0.0394505400239373,0.0276571680566686
518,100,0,4.55616161616162,0.514841769325426,-0.290228615837056,0,1.98,2.85273942834036,12.6006007484994,"unknown","unknown","unknown","big",0.0286169705482055,2.22306955984562,0.0347400490592791,2.22347802051474,0.0345253559314354,5950,6967.19586216852,0.173119652340873,0.01867577179099,5.76801989538712,0.389086338375107,6.8,2.32248560683148,0.0333358691929804,0.0215815175032384
519,100,0,4.53050505050505,0.526484738449624,-0.312451373840115,0,1.98,2.81718172147024,12.2876145316065,"unknown","unknown","unknown","big",0.0354912919980142,2.20168849295382,0.0541562305925113,2.20216943074796,0.0538884920152188,5950,7248.5735273789,0.198910134021015,0.0381797907558058,5.25237222534074,0.337886860044355,4.31,2.7805057311957,0.0376513939724265,0.027666421714756
520,100,0,4.55313131313131,0.484367076239898,-0.31306777871987,0,1.98,2.88373348723381,12.5913193635873,"unknown","unknown","unknown","big",0.0296889324098362,2.23395086213688,0.040381594504253,2.23428713942172,0.0401829331900057,5950,7360.5829808638,0.171188465903599,0.0378451835905438,5.62664712259734,0.327731035497031,5.26,2.64620941016093,0.034378024639322,0.0147567399989898
521,100,0,4.47858585858586,0.48080815189782,-0.28406201029167,0,1.98,2.8649597358036,13.7306637495055,"unknown","unknown","unknown","big",0.0304935329067386,2.22490452858409,0.0522394520901962,2.22529560028217,0.0519601046046833,5950,6862.01666620482,0.17098346466663,0.0308588520415416,5.40080480109631,0.327081116426621,4.09,3.24144561838845,0.0347211872889798,0.0192515670530123
522,100,0,4.43717171717172,0.455002385678909,-0.305739136390097,0,1.98,2.81024929565314,12.8324116078019,"unknown","unknown","unknown","big",0.0334811704994616,2.21801210431376,0.0361847424538681,2.21843110730713,0.0359960542161114,5892.35294117647,8368.13157712168,0.178691917635772,0.0329130170886329,5.44891620126211,0.279436912786445,5.01960784313725,2.09185308988008,0.036541907726069,0.0197195908505338
523,100,0,4.41939393939394,0.562395300974544,-0.271063828406189,0,1.98,2.85606622066622,12.7796058667264,"unknown","unknown","unknown","big",0.0366383216591833,2.20429808162855,0.033399254190428,2.20477452950759,0.0332195300701704,5950,7603.58766994538,0.187469168493499,0.0234128212335475,5.24026017271659,0.390075718661555,4.17,3.14001544099658,0.0377791216060265,0.0241350750793155
524,100,0,4.5410101010101,0.531517056674451,-0.265110717738659,0,1.98,2.88412979036411,15.246366858358,"unknown","unknown","unknown","big",0.0298187151612637,2.23299925425859,0.0363919590141089,2.23334690657525,0.0361863805909696,5950,7083.65596413193,0.168047312169375,0.0196161111799695,5.60023276459456,0.403863704137438,6,2.62081797702299,0.0343061708863378,0.0145333533851995
525,100,0,4.51393939393939,0.515164993914537,-0.328419599267487,0,1.98,2.84719172104648,10.0069418761968,"unknown","unknown","unknown","big",0.0399588018678696,2.21319151252391,0.0703125763684747,2.21362852208599,0.0699784812957401,5950,7458.73496463893,0.184158869890349,0.053410326928448,5.28505824009487,0.45595966538668,4.03,2.61871662607407,0.0390502222811346,0.0149050915951722
526,100,0,4.45636363636364,0.473835960258615,-0.293399670699405,0,1.98,2.85526786444887,12.6006007484994,"unknown","unknown","unknown","big",0.0286765349016452,2.22489125212811,0.0340159763721829,2.22527846047468,0.0338436757865588,5950,7999.77272404433,0.175862406945324,0.0260425191925057,5.50077959546571,0.278768472062615,5.1,3.68589996959475,0.0333603164634665,0.0214587867346524
527,100,0,4.50747474747475,0.509694696797586,-0.327359725916835,0,1.98,2.8416403974486,10.0069418761968,"unknown","unknown","unknown","big",0.0443768449050723,2.20383627199731,0.0615023457257683,2.20432473866474,0.0611824120340559,5950,7385.24327167482,0.185181091444114,0.0439544773372617,5.29142975609187,0.340914937200943,4.84,2.24157231974488,0.0412485281255437,0.0148484243465447
528,100,0,4.56727272727273,0.509424574946126,-0.341274097490756,0,1.98,2.88089876719583,8.19043377029839,"unknown","unknown","unknown","big",0.0387158583524344,2.19936227018907,0.0534023279885449,2.19989609970308,0.0530936751641094,5950,7931.29589319769,0.180143025122388,0.0256547525902479,5.53792776932629,0.380805546192563,6.37,2.27260807768244,0.0378276444307295,0.0237620402513116
529,100,0,4.57535353535354,0.532019484480823,-0.270335289947349,0,1.98,2.87496328143173,13.6963092980942,"unknown","unknown","unknown","big",0.0352567212693396,2.21915616996371,0.0490824399075188,2.21957922101195,0.0488077781150361,5950.59405940594,7493.75978021476,0.169749455846002,0.0233778935835125,5.55350259058546,0.398964065034618,6,2.59615099714943,0.0371252753044068,0.0159550927568449
530,100,0,4.58262626262626,0.4821970078081,-0.346735187424425,0,1.98,2.8389953758814,8.39752060887194,"unknown","unknown","unknown","big",0.040839037262014,2.16325396740203,0.0505012095828781,2.16399531352844,0.0501927687657164,5950,8570.35058156369,0.196705308160821,0.0253354535981909,5.03532036657125,0.485181536744824,5.18,2.90029604897796,0.0390351685956983,0.0355412718764022
531,100,0,4.50343434343434,0.525001038718523,-0.265452769638622,0,1.98,2.85953318116458,13.4969158990223,"unknown","unknown","unknown","big",0.0338777703709298,2.21786815119158,0.0343575044006078,2.21828671624138,0.0341746993957073,5950,7261.10434876379,0.175044599885572,0.0338040974238371,5.28730081689509,0.393198807110185,4.94,3.18081369425745,0.0362923130430803,0.0190716523808837
532,100,0,4.52464646464647,0.52869242648956,-0.254117923236434,0,1.98,2.84123479419043,12.2428478780764,"unknown","unknown","unknown","big",0.0294579403283696,2.2272227350868,0.0406134063995852,2.22759632968957,0.0403957970246512,5950,7109.27690991272,0.176569569600925,0.0295051425116414,5.67309936644408,0.287733881788044,6.31,3.11624936438182,0.033838592673775,0.0195156173676039
533,100,0,4.49191919191919,0.498480366481452,-0.313731320459777,0,1.98,2.82967735377499,12.0986547936437,"unknown","unknown","unknown","big",0.0366933000622894,2.20794987952251,0.063402272625584,2.20842182230384,0.0631039225111744,5950,7348.22180097768,0.186891353185745,0.0421361819152862,5.54287664127241,0.47261106908912,6.92,2.26827037741326,0.0379134832292048,0.0221921030025578
534,100,0,4.45878787878788,0.467060801659651,-0.298961751423705,0,1.98,2.8361468324569,13.4388952243418,"unknown","unknown","unknown","big",0.0288122208068609,2.22344330409108,0.0412806428558634,2.22384038228439,0.0410666849646074,5757.66355140187,7067.18894496586,0.173327948127642,0.0279070779411016,5.71690719106316,0.242270879843759,6.23364485981308,2.61915815098199,0.0333106487142708,0.0214193265461459
