"rep_id","size_net","clus_coeff","pathlength","connec","init_mode","assortativity","init","neighbors","path_type","neigh_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
891,50,0.012,4.52897959183673,0.06,0.588706739014656,-0.0423408437925299,20,2.44,"small","unknown",0.00532868547979705,1.30266512350758,0.0600974445587911,1.30561621974216,0.0595926898965699,7350,3840.91825755567,0.680588702332293,0.025556797828218,4.47433098463977,0.0414108838709823,4,0,0.012839557226652,0.204165082388193
892,50,0.0286666666666667,4.53224489795918,0.06,0.519796025244382,-0.000174428745857405,20,2.44,"small","unknown",0.00481057649113171,1.24350784725675,0.0574282987055896,1.24650623340773,0.0570886998401802,7350,3490.16109797183,0.701767513396806,0.0187264844608517,4.5241321935284,0.133419412535803,4,0,0.0120946856294381,0.211498205999991
893,50,0.0673333333333333,4.53469387755102,0.06,0.546882134104496,-0.195185668968091,20,2.44,"small","unknown",0.00663805130025944,1.28027778271738,0.113489963853679,1.2833198036761,0.112875066096896,7350,3694.67349638611,0.68751881808147,0.0371289072907082,4.58538669193078,0.0976137918803832,4,0,0.0155310823482901,0.206533358711489
894,50,0.00666666666666667,4.53632653061224,0.06,0.581352790268448,-0.0948585716518205,20,2.48,"small","unknown",0.00482593609206962,1.10465063195263,0.122210598980203,1.10821074749175,0.121622185390715,7470,3796.66878691716,0.744895181349792,0.0393511214994669,4.41311672918694,0.129431871475082,4,0,0.0127252604192213,0.226687053079352
895,50,0.0406666666666667,4.53877551020408,0.06,0.558667292608235,-0.170377541142304,20,2.48,"small","unknown",0.004176502489504,1.11127752206915,0.101225840378377,1.1148289499714,0.101179764178823,7470,3844.74197005814,0.741740094944487,0.0339436846734763,4.4951036397902,0.0617447117066191,4,0,0.0118760109827884,0.225653802386434
896,50,0.0696190476190476,4.53959183673469,0.06,0.642260261396945,-0.174658193722319,20,2.44,"small","unknown",0.00573622744701687,1.19521089232299,0.108632082177011,1.19864265511838,0.108261038295812,7350,4335.14352562347,0.711695001251344,0.033848711514596,4.55227323871746,0.150068622197832,4,0,0.0138991342888827,0.21526218009513
897,50,0.0386666666666667,4.54285714285714,0.06,0.589521965002417,-0.00786012191209501,20,2.44,"small","unknown",0.00408761219298199,1.20208510206605,0.0747268088205696,1.20541456536616,0.0744270730161374,7350,3888.44441904472,0.714927197699346,0.0258599219208528,4.36442474603193,0.106077158060169,4,0,0.0117102940669406,0.216170389014492
898,50,0.0366666666666667,4.54367346938776,0.06,0.552619126662845,-0.0194573855850918,20,2.48,"small","unknown",0.0050640938811874,1.21431414833759,0.075604493237486,1.21745019387479,0.0751411836858359,7470,3277.3807361666,0.706983759625789,0.0272289005892624,4.3875508689734,0.0768557423186726,4,0,0.0127976701980568,0.213574207538031
899,50,0.0393333333333333,4.55673469387755,0.06,0.576735840955661,-0.0116345062429057,20,2.48,"small","unknown",0.0055402773957047,1.33202261678989,0.0508421734750077,1.33490484390659,0.0504988128610741,7470,4031.30606273309,0.672071766680745,0.0138437559451675,4.48829944940224,0.209368687147254,4,0,0.012834673604232,0.201040107325197
900,50,0.038,4.55755102040816,0.06,0.567340397993138,-0.120162497327347,20,2.48,"small","unknown",0.00519602739617143,1.31593963161039,0.0924223198473837,1.31886645787764,0.0917796728438898,7470,4209.60999696297,0.676516783254852,0.0317852471214748,4.52571628138672,0.114648148244108,4,0,0.013556102072789,0.202688946926118
901,50,0.048,4.40897959183673,0.06,0.511600599442245,-0.183619935878753,20,2.48,"big","unknown",0.00479769269846957,1.25759514656205,0.0615455047140946,1.26073634709654,0.0613179282419701,7470,4031.30606273309,0.697677576170537,0.0222396593992383,4.541482596777,0.0935724246206001,4,0,0.0122094441199822,0.210043055473706
902,50,0.01,4.41061224489796,0.06,0.593548128553024,-0.163778046486631,20,2.44,"big","unknown",0.00415673400508465,1.1693551638262,0.0849156602674583,1.17282573177381,0.0844069822642967,7350,4073.00721274859,0.725567335420134,0.0262654898977307,4.41092190400202,0.116478360895226,4,0,0.0119526437211553,0.219889103534094
903,50,0.0282857142857143,4.41061224489796,0.06,0.575958569283544,-0.0325510976532929,20,2.48,"big","unknown",0.00606806571765476,1.34023153976986,0.0797982507703148,1.34313149727445,0.07935705567833,7470,4121.42238177302,0.667603022245879,0.0271374961015422,4.57803247934747,0.151377694058116,4,0,0.0141139797643505,0.199567671005128
904,50,0.0133333333333333,4.41469387755102,0.06,0.552878959365194,-0.0353966237066618,20,2.48,"big","unknown",0.00425482896869678,1.28159635179988,0.0716734061731734,1.28449459443037,0.071681424125781,7470,3597.95860488263,0.688944924746677,0.0269416478107503,4.60845787703088,0.144303240237623,4,0,0.0123201938552736,0.207069792086374
905,50,0.0133333333333333,4.42204081632653,0.06,0.567400014961557,-0.13301378070701,20,2.48,"big","unknown",0.00645491178535196,1.23576164075215,0.103219124491526,1.23898808106985,0.102717857696362,7470,4031.30606273309,0.703112071407241,0.0339083894746771,4.50698282662028,0.150178022128626,4,0,0.0147240101263039,0.2119355345434
906,50,0.042,4.42530612244898,0.06,0.622893266631152,-0.0728138427592614,20,2.48,"big","unknown",0.00381716112536817,1.19981720174373,0.0599788016241913,1.20329490038831,0.0595110564837578,7470,4422.39200211923,0.715718412962078,0.020865756498068,4.50397877428001,0.108213298234899,4,0,0.0108791943897541,0.216461177422011
907,50,0.0166666666666667,4.42857142857143,0.06,0.60932544054691,-0.121654900673124,20,2.44,"big","unknown",0.00315249314643006,1.23461127999722,0.0614063617155658,1.23774023683963,0.060818134746869,7350,3694.67349638611,0.705784150291067,0.0221992083401421,4.53663435287278,0.103488508222124,4,0,0.0103974266420271,0.21295343812205
908,50,0.0233333333333333,4.42938775510204,0.06,0.51010776803277,-0.0667027221921759,20,2.44,"big","unknown",0.00467531264218297,1.17823939377957,0.110209566847965,1.18156991458611,0.109884325678789,7350,3644.62142150902,0.719530187283236,0.0365856155205342,4.47266836458327,0.0777824359297814,4,0,0.0129692512394485,0.217976033121961
909,50,0.0386666666666667,4.43102040816327,0.06,0.524831066719491,-0.0783929446349829,20,2.48,"big","unknown",0.00303238566630748,1.08595827941269,0.0956220025191538,1.0894868237805,0.095583201992586,7470,4031.30606273309,0.753214269916168,0.0289991282183074,4.37665587064256,0.0692440559253337,4,0,0.0103282333443907,0.229560277960345
910,50,0.0646666666666667,4.44244897959184,0.06,0.485742930313054,-0.124696749150898,20,2.44,"big","unknown",0.00545656243317047,1.28065344685499,0.0772308811340589,1.28380110425002,0.0770639275104277,7350,4027.65947124711,0.688481933052301,0.0273299513526506,4.49589119949021,0.0754970024161895,4,0,0.0136137967308116,0.206858114660977
911,50,0.012,4.44571428571429,0.06,0.577598069060111,-0.00652765185856756,20,2.44,"big","unknown",0.00563676052826752,1.32924352613507,0.0777982676086652,1.33218657851284,0.0775958340422237,7350,3840.91825755567,0.669808396698341,0.0290065088669461,4.54405367302866,0.0773612927000963,4,0,0.0134946230492046,0.200467680528284
912,50,0.012,4.44897959183673,0.06,0.546802462476304,-0.139996359002366,20,2.48,"big","unknown",0.00451699220204848,1.24884285959546,0.0668589667285417,1.25192339675443,0.0665400688427535,7470,3698.64840178139,0.698552895965682,0.0218101720799558,4.51936459639273,0.071292469556422,4,0,0.012056988821829,0.210477351643698
913,50,0.016,4.45551020408163,0.06,0.549933547328003,-0.193906154783669,20,2.48,"big","unknown",0.00262770052473723,1.13592618429037,0.0711987171794312,1.13945519151781,0.0710224332228712,7470,4253.01813601895,0.737992691015661,0.0230417424375059,4.51530241327628,0.0841055906723242,4,0,0.00954853129455378,0.224235613309597
914,50,0.03,4.45632653061224,0.06,0.60402439462893,-0.188555078683834,20,2.48,"big","unknown",0.00363230845126275,1.19443342858119,0.068183828490072,1.19757714210706,0.0678391199337923,7470,3648.6508549359,0.717787982345548,0.0219663360232389,4.59459513386592,0.116231770094605,4,0,0.0104880673315672,0.217194733425713
915,50,0.042,4.46285714285714,0.06,0.538250479354603,-0.00158033362598772,20,2.48,"big","unknown",0.00545044937095574,1.23550185698963,0.101981348656432,1.23854359826219,0.101632869941709,7470,3597.95860488263,0.703193258969058,0.0326477323096621,4.54333792029148,0.0816656235743267,4,0,0.0138309474091153,0.212031518438936
916,50,0.03,4.46367346938776,0.06,0.538688509724507,-0.153304997801553,20,2.44,"big","unknown",0.00656852146632982,1.25037269634445,0.0985840828891318,1.25338458713718,0.0984702959047949,7350,3694.67349638611,0.697866485356035,0.0358680882322258,4.58682363029316,0.160543397181296,4,0,0.0148865647082197,0.21014182002821
917,50,0.0153333333333333,4.46530612244898,0.06,0.590487553873375,-0.162487462387162,20,2.44,"big","unknown",0.00510822932641508,1.35005675020792,0.0865026645834038,1.35284870938725,0.0859892089135237,7350,3840.91825755567,0.664422692461222,0.0278315143552222,4.49606426160063,0.131526586246115,4,0,0.0133157049360894,0.198496247031431
918,50,0.00866666666666667,4.47020408163265,0.06,0.560503262983818,-0.124493748899454,20,2.48,"big","unknown",0.00366795206609107,1.2312820479069,0.0518142321591002,1.23438466849962,0.051530494433061,7470,3698.64840178139,0.705393931441152,0.0165881320726402,4.47733167515085,0.0831550422504388,4,0,0.0105902179888038,0.212855722383873
919,50,0.0333333333333333,4.47102040816327,0.06,0.577576185865882,-0.218058808222743,20,2.48,"big","unknown",0.00566045541496782,1.21945562367716,0.0860609234069927,1.22261912209052,0.0854690204875926,7470,3844.74197005814,0.709213562264968,0.0294272588551342,4.44804523160216,0.131790633060671,4,0,0.013880662321835,0.214072079503808
920,50,0.0187619047619048,4.47265306122449,0.06,0.63258097069351,-0.0917415037858777,20,2.48,"big","unknown",0.00551947139205931,1.30858765194553,0.0668139304041629,1.31162449548972,0.0665070505936871,7470,4463.7313941571,0.679167075136438,0.0220316625393003,4.4461003922986,0.0893058390764173,4,0,0.0132295249042686,0.203579104045998
921,50,0.0214285714285714,4.48816326530612,0.06,0.522684068735735,-0.0258272800645682,20,2.48,"big","unknown",0.00514489382052205,1.19479685322721,0.131409412351088,1.19812446150166,0.131175772635863,7470,4209.60999696297,0.717315301947714,0.0406737190611118,4.40635252519717,0.113418240177933,4,0,0.0137567700922588,0.216968701588464
922,50,0.0286666666666667,4.49061224489796,0.06,0.594260385985056,-0.0863017665797856,20,2.48,"big","unknown",0.00764536759765101,1.39977223708125,0.104794319208677,1.40248243498345,0.10424338775392,7470,3939.12867191179,0.639631837257278,0.0411480690245457,4.65865088225807,0.161658004599967,4,0,0.0165812575633736,0.190160418642657
923,50,0.072,4.49224489795918,0.06,0.593751702793246,-0.165606856510921,20,2.48,"big","unknown",0.00579408338357933,1.26746018662636,0.0854674326577098,1.27058551619222,0.084977931107714,7470,4031.30606273309,0.68979459554077,0.0314370640858967,4.36637333604023,0.128776684656534,4,0,0.0138669366621008,0.207504597441036
924,50,0.00666666666666667,4.49224489795918,0.06,0.571604960982909,-0.13563829787234,20,2.44,"big","unknown",0.00545158415552151,1.30483813201961,0.10225130860822,1.3078718584864,0.10154206656028,7350,3935.39666854251,0.678743432072324,0.0349242607696196,4.63474553816164,0.159830354844737,4,0,0.0136603931311946,0.203575946949959
925,50,0.0653333333333333,4.49551020408163,0.06,0.548499829466415,-0.178167115902965,20,2.48,"big","unknown",0.00468344945098727,1.23928324305086,0.111051869901311,1.24242266594023,0.11102143052659,7470,4031.30606273309,0.700873421323391,0.0389731071421069,4.62783904882713,0.147705861113905,4,0,0.0131240393167225,0.211325587990557
926,50,0.042,4.50122448979592,0.06,0.525098784018993,-0.189332501559576,20,2.48,"big","unknown",0.00588100533424239,1.35976078967664,0.0535312517362378,1.36248587258462,0.0531851412608716,7470,3747.97904727008,0.660294788782857,0.0163326433183147,4.59303280273212,0.109649170929872,4,0,0.0130982932678165,0.197008760053563
927,50,0.0253333333333333,4.50204081632653,0.06,0.5807064572565,-0.216135643748835,20,2.44,"big","unknown",0.00456161364379389,1.22111674402157,0.059973869011684,1.22424739790344,0.0596504671464737,7350,3593.87233598342,0.708838442230907,0.0173463497432276,4.4290262797378,0.0602964407670035,4,0,0.0115094677366668,0.213994106839484
928,50,0.0385714285714286,4.51428571428571,0.06,0.560082873264043,-0.120392532312111,20,2.48,"big","unknown",0.00441316210762796,1.15960287763259,0.0960938252334469,1.16318411891638,0.09575194622855,7470,4295.98768667714,0.728526952183668,0.0317838180293808,4.42013076827673,0.149811068885359,4,0,0.0123894017256916,0.220924795721752
929,50,0.0166666666666667,4.51428571428571,0.06,0.541469289335083,-0.0826400443704935,20,2.44,"big","unknown",0.00527315755277131,1.19487663939896,0.11379570606703,1.19830543065889,0.113549650629513,7350,4162.22075731851,0.715082513658114,0.0378335088941514,4.37372189488695,0.122247122218321,4,0,0.0137996844801796,0.216290246030741
930,50,0.0313333333333333,4.52489795918367,0.06,0.55465094879523,-0.17352528984584,20,2.44,"big","unknown",0.00488246589535115,1.28215051860119,0.0910650099770441,1.28509797348344,0.09108789936951,7350,3981.79530834409,0.687614967537821,0.0284882880044482,4.58833500030231,0.130771591224953,4,0,0.0128398677540518,0.206622015741161
931,50,0.01,4.5265306122449,0.06,0.547623043823992,-0.0974202308214526,20,2.44,"big","unknown",0.0051925379940522,1.18922774673139,0.0917430684432633,1.1926054470564,0.0917920132960938,7350,3792.79660968644,0.716178095686395,0.0316248240537684,4.3876227179081,0.142252259754144,4,0,0.0132734321341423,0.216677935247353
932,50,0.012,4.52897959183673,0.06,0.588706739014656,-0.0423408437925299,20,2.44,"big","unknown",0.00532868547979705,1.30266512350758,0.0600974445587911,1.30561621974216,0.0595926898965699,7350,3840.91825755567,0.680588702332293,0.025556797828218,4.47433098463977,0.0414108838709823,4,0,0.012839557226652,0.204165082388193
933,50,0.0286666666666667,4.53224489795918,0.06,0.519796025244382,-0.000174428745857405,20,2.44,"big","unknown",0.00481057649113171,1.24350784725675,0.0574282987055896,1.24650623340773,0.0570886998401802,7350,3490.16109797183,0.701767513396806,0.0187264844608517,4.5241321935284,0.133419412535803,4,0,0.0120946856294381,0.211498205999991
934,50,0.0673333333333333,4.53469387755102,0.06,0.546882134104496,-0.195185668968091,20,2.44,"big","unknown",0.00663805130025944,1.28027778271738,0.113489963853679,1.2833198036761,0.112875066096896,7350,3694.67349638611,0.68751881808147,0.0371289072907082,4.58538669193078,0.0976137918803832,4,0,0.0155310823482901,0.206533358711489
935,50,0.00666666666666667,4.53632653061224,0.06,0.581352790268448,-0.0948585716518205,20,2.48,"big","unknown",0.00482593609206962,1.10465063195263,0.122210598980203,1.10821074749175,0.121622185390715,7470,3796.66878691716,0.744895181349792,0.0393511214994669,4.41311672918694,0.129431871475082,4,0,0.0127252604192213,0.226687053079352
936,50,0.0406666666666667,4.53877551020408,0.06,0.558667292608235,-0.170377541142304,20,2.48,"big","unknown",0.004176502489504,1.11127752206915,0.101225840378377,1.1148289499714,0.101179764178823,7470,3844.74197005814,0.741740094944487,0.0339436846734763,4.4951036397902,0.0617447117066191,4,0,0.0118760109827884,0.225653802386434
937,50,0.0696190476190476,4.53959183673469,0.06,0.642260261396945,-0.174658193722319,20,2.44,"big","unknown",0.00573622744701687,1.19521089232299,0.108632082177011,1.19864265511838,0.108261038295812,7350,4335.14352562347,0.711695001251344,0.033848711514596,4.55227323871746,0.150068622197832,4,0,0.0138991342888827,0.21526218009513
938,50,0.0386666666666667,4.54285714285714,0.06,0.589521965002417,-0.00786012191209501,20,2.44,"big","unknown",0.00408761219298199,1.20208510206605,0.0747268088205696,1.20541456536616,0.0744270730161374,7350,3888.44441904472,0.714927197699346,0.0258599219208528,4.36442474603193,0.106077158060169,4,0,0.0117102940669406,0.216170389014492
939,50,0.0366666666666667,4.54367346938776,0.06,0.552619126662845,-0.0194573855850918,20,2.48,"big","unknown",0.0050640938811874,1.21431414833759,0.075604493237486,1.21745019387479,0.0751411836858359,7470,3277.3807361666,0.706983759625789,0.0272289005892624,4.3875508689734,0.0768557423186726,4,0,0.0127976701980568,0.213574207538031
940,50,0.0393333333333333,4.55673469387755,0.06,0.576735840955661,-0.0116345062429057,20,2.48,"big","unknown",0.0055402773957047,1.33202261678989,0.0508421734750077,1.33490484390659,0.0504988128610741,7470,4031.30606273309,0.672071766680745,0.0138437559451675,4.48829944940224,0.209368687147254,4,0,0.012834673604232,0.201040107325197
941,50,0.038,4.55755102040816,0.06,0.567340397993138,-0.120162497327347,20,2.48,"big","unknown",0.00519602739617143,1.31593963161039,0.0924223198473837,1.31886645787764,0.0917796728438898,7470,4209.60999696297,0.676516783254852,0.0317852471214748,4.52571628138672,0.114648148244108,4,0,0.013556102072789,0.202688946926118
942,50,0.04,4.56326530612245,0.06,0.565309759818333,-0.0870041639272408,20,2.48,"big","unknown",0.00494127377326811,1.29507657894518,0.0848021026729094,1.29818737497155,0.0845715669632473,7470,4463.7313941571,0.684117418166449,0.0283392171257738,4.36221865772253,0.110020862003215,4,0,0.0130693634268711,0.20534469890903
943,50,0.103428571428571,4.57224489795918,0.06,0.532228348452326,-0.0303724928366762,20,2.48,"big","unknown",0.00673465044591636,1.24233390491518,0.125067215412104,1.2454903932293,0.124841819121958,7470,4209.60999696297,0.696478561266626,0.0438904012658123,4.47729654543742,0.106334696424107,4,0,0.0155937730886247,0.209881593104841
944,50,0.0262857142857143,4.57469387755102,0.06,0.527733003874724,-0.0799043062200957,20,2.44,"big","unknown",0.00754807756116404,1.21268012975688,0.119489879580062,1.21599362881425,0.119263328388665,7350,4249.56180213961,0.708821572495631,0.0442919109947263,4.51129415565434,0.09728555228952,4,0,0.0163499889728945,0.213999785506349
945,50,0.012,4.57959183673469,0.06,0.559358038347536,-0.0695417789757413,20,2.48,"big","unknown",0.00705219601019347,1.3695146689534,0.112272715171334,1.37230760542715,0.111621275768817,7470,4031.30606273309,0.656870628401444,0.0379955205917568,4.55172100057362,0.140743164133228,4,0,0.015809322374301,0.195782183668565
946,50,0.0107142857142857,4.59836734693878,0.06,0.517643088331693,-0.0767087667161962,20,2.48,"big","unknown",0.00535203944429322,1.20081779756579,0.111172611776192,1.20397901893427,0.11040035496704,7470,4031.30606273309,0.715005173927896,0.0357168887462287,4.44753457328446,0.10508847442556,4,0,0.0137219510380068,0.21615495671134
947,50,0.0153333333333333,4.59918367346939,0.06,0.511351316470254,-0.0888438133874239,20,2.44,"big","unknown",0.00443440912878527,1.44595257140185,0.0790293321197574,1.44858440087958,0.078501189535144,7350,4162.22075731851,0.631297641768173,0.0291445639492724,4.67278822447172,0.139978646428731,4,0,0.0126486821178092,0.18689182864692
948,50,0.0593333333333333,4.60326530612245,0.06,0.562890980350664,-0.0770901194353963,20,2.48,"big","unknown",0.00535737752187654,1.22638269487512,0.0792126072129268,1.22971860294713,0.078666875193441,7470,4380.6625162905,0.703862957009171,0.0269812345789094,4.50438781209293,0.0727362082456254,4,0,0.0134461696141454,0.212381485992551
949,50,0.03,4.61469387755102,0.06,0.555531710237069,-0.0637041203768809,20,2.48,"big","unknown",0.00483080124612311,1.24946283379786,0.0877192437967894,1.25251326529895,0.0871071976386295,7470,3892.22144219751,0.699707682751168,0.0278309350623338,4.44190141764707,0.141133267936549,4,0,0.0127835870011915,0.21078982377958
950,50,0.0253333333333333,4.61877551020408,0.06,0.55901098160187,-0.0231023102310231,20,2.48,"big","unknown",0.00446621233941426,1.2245267529349,0.0820463566197509,1.22760729089752,0.0820110033143741,7470,3648.6508549359,0.705918752090408,0.0273611763105537,4.35989614195792,0.115407334844637,4,0,0.0124728277891366,0.213074330137583
951,50,0.0756190476190476,4.62938775510204,0.06,0.589023384864249,-0.137561702523983,20,2.48,"big","unknown",0.00553495528370435,1.21425775476403,0.134611673086973,1.21758134351351,0.133842662778149,7470,4338.53168051786,0.707667775927304,0.0419427102237467,4.34117757363237,0.122186584916221,4,0,0.0141846878025315,0.213732788540358
952,50,0.0833333333333333,4.62938775510204,0.06,0.583127480512316,-0.00158033362598772,20,2.48,"big","unknown",0.00720460846083573,1.27221960393188,0.109366148367679,1.27517958081429,0.108817154605665,7470,3597.95860488263,0.688160012506031,0.0406294670064517,4.37850370311374,0.148680554195883,4,0,0.0157920711333366,0.206865373882693
953,50,0.054,4.63183673469388,0.06,0.475588290185789,-0.161592505854801,20,2.48,"big","unknown",0.00453058295044114,1.19099557168562,0.0794897635707433,1.19414184101358,0.0792229429026147,7470,3844.74197005814,0.717609077364242,0.0249017558353496,4.49047326300538,0.0910642800091196,4,0,0.0121803172348176,0.2171279505446
954,50,0.0173333333333333,4.6465306122449,0.06,0.566658181379101,-0.0457563684655318,20,2.44,"big","unknown",0.00886639790947335,1.26637035779769,0.116135285253508,1.26954788558969,0.115881038613581,7350,4206.11799304639,0.68979971444172,0.0424324351163836,4.44854715926395,0.175645271484484,4,0,0.0177589422462754,0.207321963139395
955,50,0.0413333333333333,4.65877551020408,0.06,0.558887430526638,-0.132072072072072,20,2.44,"big","unknown",0.00395253225545985,1.20309912888104,0.10529265623448,1.2063541288921,0.104660993868775,7350,3593.87233598342,0.713426816349214,0.0341766076017268,4.49297578690892,0.109289629450215,4,0,0.0119264105834869,0.215709066815933
956,50,0.036,4.66040816326531,0.06,0.606694603001194,-0.0270815326995102,20,2.48,"big","unknown",0.0043494089118233,1.22905788197084,0.0670362737694893,1.23214873512021,0.0666396202363015,7470,3844.74197005814,0.706660069167873,0.0227069937620927,4.50541595880249,0.113671516539232,4,0,0.0120315238876005,0.213242233596051
957,50,0.024,4.67428571428571,0.06,0.589584843639384,-0.211367673179396,20,2.48,"big","unknown",0.00477957046058446,1.26622080943989,0.0552626212938544,1.26924275620911,0.054863548635963,7470,3844.74197005814,0.692578862163033,0.0194627273883821,4.46869116832763,0.137832648224981,4,0,0.011941257599823,0.208388590689087
958,50,0.03,4.67428571428571,0.06,0.622706868310244,-0.0631241756171094,20,2.48,"big","unknown",0.00439553560346561,1.20094215632576,0.0671246468127235,1.2041889010452,0.0669661885131135,7470,3698.64840178139,0.713052802455131,0.022250235077986,4.38794627412743,0.158565238443047,4,0,0.0120166679504771,0.215610179944273
959,50,0.054,4.68163265306122,0.06,0.475247398171897,-0.110420367081113,20,2.48,"big","unknown",0.00653959636349938,1.22532084330021,0.079179593963519,1.22850366590426,0.0787464986974441,7470,3844.74197005814,0.702147070273607,0.028769436922815,4.49232245402362,0.0734723282346109,4,0,0.014036613844829,0.211871433027351
960,50,0.042,4.68489795918367,0.06,0.554192982263171,-0.0624235006119951,20,2.48,"big","unknown",0.00495660994045658,1.29506456944533,0.080941674480423,1.29817302992709,0.0803233567846394,7470,4295.98768667714,0.682473684781692,0.0265349473619374,4.52404405016252,0.103917316539955,4,0,0.0128823102377074,0.20486120270133
961,50,0.036,4.6865306122449,0.06,0.622587138835893,-0.19265520256485,20,2.48,"big","unknown",0.0035546652219731,1.18130401943529,0.0487309239579654,1.18476876167794,0.0483149558643934,7470,4031.30606273309,0.719592805978266,0.0154187014288246,4.38462449975922,0.117079155231593,4,0,0.0102596910986353,0.217907704356028
962,50,0.0566666666666667,4.69469387755102,0.06,0.56896029515255,-0.0280937371522543,20,2.48,"big","unknown",0.00495131689671632,1.23099664106447,0.0837800769792297,1.23415114423146,0.0835883737811899,7470,3892.22144219751,0.703897049482937,0.0294061716073178,4.41515388994257,0.141306962014252,4,0,0.0131128850813409,0.212358558163388
963,50,0.0353333333333333,4.69469387755102,0.06,0.57654128800759,-0.139107611548556,20,2.48,"big","unknown",0.00528011049281759,1.25025682783101,0.0804123304817508,1.25330440156715,0.0803619296573771,7470,3985.4838643072,0.699039773701712,0.027272654461703,4.50358004175909,0.077257558846258,4,0,0.0131646600443127,0.210546206351602
964,50,0.046,4.71673469387755,0.06,0.511644092952145,-0.126862958924027,20,2.48,"big","unknown",0.00733693872755498,1.27216083676721,0.114164722396559,1.27510580208289,0.113687821158301,7470,3648.6508549359,0.690642986579891,0.0407004988766542,4.50163718724326,0.183374967798053,4,0,0.0161009701149076,0.207589946028778
965,50,0.0133333333333333,4.7265306122449,0.06,0.533024442866883,-0.198594024604569,20,2.48,"big","unknown",0.00490398397902941,1.22140798069962,0.0873481806691216,1.2246709711118,0.086443690985221,7470,3698.64840178139,0.705538894927503,0.0268702676197607,4.46812593911052,0.10086900439917,4,0,0.0125371305842826,0.212975157041974
966,50,0.0242857142857143,4.7265306122449,0.06,0.623547600324254,-0.13128355295266,20,2.44,"big","unknown",0.00422411954383983,1.19410294434243,0.060734982634463,1.19743041751197,0.0610171499500432,7350,4027.65947124711,0.717040412630683,0.0214193751791714,4.40724142847823,0.0712714859274899,4,0,0.0116917413552037,0.216929226786587
967,50,0.0266666666666667,4.72734693877551,0.06,0.593858762269547,-0.0141766630316248,20,2.48,"big","unknown",0.00410367200738849,1.27465428201251,0.0700217752244024,1.27765031146091,0.0696255462260784,7470,3648.6508549359,0.690239658623835,0.0236081956482986,4.58262845991402,0.0935512425183438,4,0,0.0113944086136335,0.207574677683914
968,50,0.0353333333333333,4.73714285714286,0.06,0.620556013797972,-0.15192024470375,20,2.48,"big","unknown",0.00483214601807997,1.26973804565568,0.104130690484204,1.27280143767954,0.103425169412853,7470,4165.74955893355,0.692913854275281,0.033618694125962,4.55059035856202,0.204793440771682,4,0,0.0129959637933825,0.208427158369682
969,50,0.00866666666666667,4.74040816326531,0.06,0.592737950344427,-0.0981996726677578,20,2.44,"big","unknown",0.00401098677123209,1.24812099910993,0.100313373189654,1.25119904390761,0.0999419548804454,7350,3888.44441904472,0.701596879812563,0.0341496720849067,4.47500431075422,0.0577173222167164,4,0,0.0121725878520306,0.211441721051375
970,50,0.0166666666666667,4.74530612244898,0.06,0.512963774972436,-0.161397379912664,20,2.44,"big","unknown",0.00671794126973411,1.30616533270892,0.102279475711433,1.30910545462914,0.10185492912977,7350,3694.67349638611,0.678835127753506,0.0346178663487475,4.47813071307218,0.10544580467758,4,0,0.0148535290306023,0.203477829926487
971,50,0.0793333333333333,4.74775510204082,0.06,0.533863278259534,-0.00889721376726762,20,2.48,"big","unknown",0.00577278933157943,1.26965672593362,0.094268652948307,1.27283666132766,0.0937001328778804,7470,4295.98768667714,0.690887713612115,0.0331372000640277,4.55668486288068,0.0879161181673199,4,0,0.013477528884657,0.207786572170917
972,50,0.0352380952380952,4.76,0.06,0.60049944935725,-0.0616733955171933,20,2.48,"big","unknown",0.00387236340493978,1.27324803369908,0.0517682356584014,1.27609287754157,0.0514093919251684,7470,3597.95860488263,0.692252638246667,0.0159969666963899,4.50194204737191,0.085340042543221,4,0,0.0109768498467999,0.208203513137816
973,50,0.0326666666666667,4.76489795918367,0.06,0.531395587941332,-0.0621197566442523,20,2.48,"big","unknown",0.00613114296580294,1.1554152989301,0.0897417846874617,1.15865233296968,0.0898273465624425,7470,3648.6508549359,0.726962368956795,0.03187618430938,4.55758119088781,0.0989835783767322,4,0,0.0144240867377638,0.220410026991792
974,50,0.0166666666666667,4.76979591836735,0.06,0.559232806016386,-0.15876824635073,20,2.44,"big","unknown",0.00481241865013107,1.33784207982962,0.0667735439190523,1.34064028705863,0.066007468113952,7350,3490.16109797183,0.668658834262725,0.0203358243065566,4.54855019368854,0.165411894607924,4,0,0.0124593151083765,0.19996780739289
975,50,0.076952380952381,4.77551020408163,0.06,0.518260935105269,-0.217740275776909,20,2.44,"big","unknown",0.0066488511689725,1.18159629371171,0.0827389830767267,1.18507377662813,0.0820432257596435,7350,4249.56180213961,0.718288946147787,0.026480707282599,4.52280443369374,0.118049751110198,4,0,0.0139273948240306,0.217343832837713
