"rep_id","size_net","neighbors","init","time","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
9873,150,"4",5,932,0.0229307483063539,1.89643880713199,0.0820442326785603,1.89799830982561,0.0817111419940676,3718.14666666667,4148.32819465376,0.419052178822311,0.0502206459105965,5.16963643713475,0.248686425508697,4,0,0.0293047010861097,0.112570205584747
9875,150,"4",5,933,0.0229198097883992,1.8965397605919,0.0820707939749231,1.89809689336882,0.0817386513113135,3722.12,4152.77919057077,0.419016860895231,0.0502295828100791,5.16946101950468,0.248917460156551,4,0,0.0293045523716173,0.112557401151167
9877,150,"4",5,934,0.0229447005596193,1.89648169493353,0.0823577143115463,1.89803764689077,0.0820239342209922,3726.09333333333,4157.23018648778,0.419018954313247,0.0503491866770811,5.16912253352421,0.249244972472098,4,0,0.0293217432837333,0.112558187781336
9879,150,"4",5,935,0.0229381113102562,1.89653398970428,0.0823564963782902,1.89808810751193,0.0820230261329977,3730.06666666667,4161.68118240479,0.418985702648375,0.0503211089611885,5.16927209360806,0.248682760188076,4,0,0.0293112551145392,0.112548117961591
9881,150,"4",5,936,0.0229242291415381,1.89664387610919,0.0823658246917849,1.89819589817329,0.0820323958164669,3734.04,4166.1321783218,0.418947946223654,0.0503426248921832,5.16892151374973,0.248210377297043,4,0,0.0293054315564267,0.112534704669431
9883,150,"4",5,937,0.0229408585332792,1.89678994739605,0.0824877598849539,1.89833967086407,0.0821543180999965,3738.01333333333,4170.58317423881,0.418859708336431,0.0504036811443815,5.16907741747799,0.248699657121792,4,0,0.0293214729819232,0.112502836561929
9885,150,"4",5,938,0.0229546080799064,1.89667174179354,0.0826461687821683,1.89822026077224,0.0823128891973469,3741.98666666667,4175.03417015582,0.418906751070905,0.0504950207543598,5.16901589414405,0.248442114864218,4,0,0.0293327532873154,0.11251935661312
9887,150,"4",5,939,0.0229548775663144,1.89656671605325,0.0827064322077707,1.8981141233787,0.0823728945186566,3745.96,4179.48516607283,0.418944034249542,0.0505433027253273,5.16945078990747,0.248719577939848,4,0,0.029331989009577,0.112534979837892
9889,150,"4",5,940,0.0229540726760655,1.89675988211777,0.0828664828156357,1.89830485947452,0.0825326926385007,3749.93333333333,4183.93616198984,0.418843476361387,0.0506020057085721,5.16973581821396,0.248146817924276,4,0,0.0293332943248858,0.112500808433558
9891,150,"4",5,941,0.0229527293313546,1.89682101461264,0.0828295243702812,1.89836394983186,0.0824971080986721,3753.90666666667,4188.38715790685,0.418820728489234,0.050616421418149,5.17004245440579,0.248323311297075,4,0,0.0293283872264656,0.112492367224604
9893,150,"4",5,942,0.0229412522505602,1.89674075061825,0.0828811247415613,1.89828231173989,0.0825487841138704,3757.88,4192.83815382386,0.418877886650986,0.0506217514487185,5.16981538346347,0.247945254544661,4,0,0.0293168662730358,0.112512198245194
9895,150,"4",5,943,0.0229342895811511,1.89689427867877,0.0827067883402668,1.89843362012587,0.0823753368306411,3761.85333333333,4197.28914974087,0.418805501218743,0.05048166075504,5.16975112758112,0.247950979008694,4,0,0.0293056949085783,0.112486156298771
9897,150,"4",5,944,0.0229320762992835,1.89705375948252,0.0828220629107681,1.89859090589017,0.0824904465109172,3765.82666666667,4201.74014565788,0.418726216457051,0.0505227800338971,5.16983130159566,0.248023964847578,4,0,0.0293079718275851,0.112458158550348
9899,150,"4",5,945,0.0228903507009561,1.89736228666802,0.0827029564725646,1.89889657401188,0.0823725440661975,3769.8,4206.19114157489,0.418601348550198,0.0504603201291948,5.16998898621546,0.247850291647636,4,0,0.0292810671137182,0.112415648498768
9901,150,"4",5,946,0.0228767579649243,1.89747235975676,0.0827504281046485,1.89900461811114,0.0824202282429254,3773.77333333333,4210.6421374919,0.418554058332786,0.0504754308910292,5.17030397240721,0.24796138719218,4,0,0.029276472060591,0.112399669462997
9903,150,"4",5,947,0.0228884230819965,1.89735553479953,0.0827194361214515,1.89888661730943,0.0823898713222126,3777.74666666667,4215.09313340891,0.418612918592177,0.0504908929467963,5.17014980083952,0.248237453278976,4,0,0.0292845234963821,0.112418556934388
9905,150,"4",5,948,0.022911456466913,1.89741405094205,0.0829044307764267,1.8989434239789,0.082574093239859,3781.72,4219.54412932592,0.418556194398034,0.0506137920787365,5.17033506680668,0.248098382353541,4,0,0.0292996000035111,0.112399432186107
9907,150,"4",5,949,0.0229267539864597,1.89754297185066,0.082917434082994,1.89907020166767,0.0825879039520998,3785.69333333333,4223.99512524293,0.418478081128287,0.0506307705147412,5.17021964710543,0.24800568964577,4,0,0.0293124582875066,0.112371027455344
9909,150,"4",5,950,0.0229205583370315,1.89761475935311,0.083015659230405,1.89914008276767,0.0826858904820532,3789.66666666667,4228.44612115994,0.41845458142335,0.0506537990615462,5.1705423913952,0.247801975629434,4,0,0.0293138639060789,0.112362011887159
9910,150,"4",5,951,0.0229476476735627,1.89757176584356,0.0831453199601937,1.89909578147745,0.0828150424830018,3793.64,4232.89711707695,0.418449278181441,0.0507398105144561,5.17032682676346,0.248434477492906,4,0,0.029333813768495,0.112360050648169
9913,150,"4",5,952,0.022970401410144,1.89762262643441,0.0832765936658629,1.89914503915914,0.0829458798844313,3797.61333333333,4237.34811299396,0.418390867444552,0.0508199893171732,5.17058591559994,0.248306105708022,4,0,0.0293466739894127,0.112340271748302
9915,150,"4",5,953,0.0229903902732632,1.89743634012834,0.0833419001995426,1.89895793877147,0.0830108810507691,3801.58666666667,4241.79910891097,0.418470271641763,0.0508495466504547,5.17068872642943,0.248096058778943,4,0,0.0293609489458578,0.112367356209217
9917,150,"4",5,954,0.0229755805013452,1.89728501658295,0.0832732103926155,1.89880562190489,0.0829426335532655,3805.56,4246.25010482799,0.418563014877501,0.0507917302374546,5.17053811976969,0.247640700925547,4,0,0.0293494260414127,0.112399619074205
9919,150,"4",5,955,0.0229757969970286,1.89724534474296,0.0832317037595226,1.8987644395979,0.0829018229782937,3809.53333333333,4250.701100745,0.418580812851165,0.0507919698904112,5.17058254736448,0.24768596236526,4,0,0.029351969624033,0.112406291545589
9921,150,"4",5,956,0.0229873289992311,1.89722607481307,0.0831770480415394,1.89874378794949,0.0828474673381178,3813.50666666667,4255.15209666201,0.418563459464658,0.050803525855678,5.17106864287546,0.248113895869013,4,0,0.0293576555907362,0.112402392151345
9923,150,"4",5,957,0.0229999304514333,1.89724075275674,0.0831872103358699,1.89875693025679,0.0828575360319628,3817.48,4259.60309257902,0.418549041327607,0.0508099036416579,5.17109620195196,0.248722701949878,4,0,0.0293672541147403,0.112396336980863
9925,150,"4",5,958,0.0229873295453719,1.89723801317458,0.0831476802584166,1.89875263963591,0.082818517857869,3821.45333333333,4264.05408849603,0.418569944026083,0.0508199409752126,5.17072505587265,0.248337172819591,4,0,0.0293579451293907,0.112403129825031
9927,150,"4",5,959,0.0229861442435317,1.89727018307192,0.0832511220390902,1.898783172227,0.0829217168977151,3825.42666666667,4268.50508441304,0.418543080861998,0.0508653207023529,5.17099033360727,0.248327182915354,4,0,0.0293594038411897,0.112395377767001
9929,150,"4",5,960,0.0230036784829554,1.89722430616555,0.083320540898709,1.89873589178518,0.0829913304219377,3829.4,4272.95608033005,0.418542086197784,0.050948649708144,5.17115039025449,0.248286039658585,4,0,0.0293717936399021,0.112396437252186
9931,150,"4",5,961,0.0230066319445401,1.89729154612782,0.0832890752726136,1.89880144521169,0.0829600387845675,3833.37333333333,4277.40707624706,0.41849313860106,0.0509197841696389,5.17132559410117,0.248385805457522,4,0,0.0293751902375806,0.112380247570081
9933,150,"4",5,962,0.0230039661216889,1.89730015584659,0.0831759176543511,1.89880858674314,0.0828477198084638,3837.34666666667,4281.85807216407,0.418476568783687,0.0508760945417745,5.17151599243086,0.24808385985183,4,0,0.0293703895864641,0.112375460732271
9935,150,"4",5,963,0.0229736227316914,1.89728377332862,0.0831445845734063,1.89879069992699,0.0828166047486659,3841.32,4286.30906808108,0.418527204755852,0.0508238822636282,5.17089877221541,0.247775279053659,4,0,0.0293487357269454,0.112391730180324
9937,150,"4",5,964,0.0229812326445804,1.89742545045278,0.0830892452653314,1.89893031373474,0.0827618410271817,3845.29333333333,4290.76006399809,0.418446367818446,0.0508118280271751,5.17091066851557,0.247911251941957,4,0,0.0293528872700116,0.112363088964734
9939,150,"4",5,965,0.0229646816493716,1.89754712278046,0.0831713168627223,1.89904981458132,0.0828438960312807,3849.26666666667,4295.2110599151,0.418419087790752,0.050807012033666,5.17066485747305,0.247563976079394,4,0,0.0293400182559782,0.112351716055484
9941,150,"4",5,966,0.0229444202403789,1.89774641690794,0.0831846842458472,1.89924663787354,0.0828579560289268,3853.24,4299.66205583211,0.418347529714064,0.0508099296621187,5.17070045018641,0.247279219045636,4,0,0.0293274709105186,0.11232601125562
9943,150,"4",5,967,0.0229295798858508,1.89776400481617,0.0830562024573221,1.89926261128133,0.0827302566791066,3857.21333333333,4304.11305174912,0.418357707016238,0.0507583914652821,5.17046199977804,0.246493068502818,4,0,0.0293162312916171,0.112328935646252
9945,150,"4",5,968,0.0229304215915743,1.89785533228097,0.0830981502956575,1.89935196396652,0.0827726183176738,3861.18666666667,4308.56404766613,0.418321053544416,0.0508034447708869,5.17013397907807,0.246562848793843,4,0,0.0293150461648612,0.112315096106246
9947,150,"4",5,969,0.0229202951055147,1.89800380478074,0.0829506722082562,1.89949842123551,0.0826263897754094,3865.16,4313.01504358314,0.418242674473489,0.0507204817934408,5.17033711394387,0.246277544908193,4,0,0.0293064912791452,0.112288205876691
9949,150,"4",5,970,0.022925490124206,1.89801064120924,0.082848807013431,1.89950378921646,0.0825254802229287,3869.13333333333,4317.46603950015,0.418226689652959,0.0506606071157634,5.17003633416936,0.245808458010555,4,0,0.0293096744883823,0.112282324952786
9951,150,"4",5,971,0.0229194910722678,1.897914277948,0.0828811105240892,1.89940635617878,0.0825574977274233,3873.10666666667,4321.91703541716,0.418281955424765,0.0506463960317004,5.17006977488454,0.246258526440438,4,0,0.0293032374335307,0.112301678525249
9953,150,"4",5,972,0.0229326301320772,1.89796292967473,0.0829352529122775,1.89945328002291,0.0826122028855704,3877.08,4326.36803133417,0.418244490444099,0.050666226421425,5.16981187586101,0.246621043172775,4,0,0.0293130390319914,0.112287977606533
9955,150,"4",5,973,0.0229295758004766,1.89795566890306,0.0829317154092326,1.89944461245181,0.0826088535382711,3881.05333333333,4330.81902725118,0.418249789845192,0.0506681173222266,5.16962663158358,0.24648563894212,4,0,0.0293129351618246,0.112289791213217
9957,150,"4",5,974,0.0229315793963295,1.89806450869634,0.0828380409397286,1.89955150175382,0.0825162792176358,3885.02666666667,4335.27002316819,0.41818510783835,0.050618363046882,5.16967394557365,0.246569367707625,4,0,0.0293148494659819,0.112267578838795
9959,150,"4",5,975,0.0229358427933985,1.89808079053539,0.0826455833630244,1.89956626724499,0.0823251511765425,3889,4339.72101908521,0.418155439694224,0.0505117707916984,5.16990119175988,0.2467554257333,4,0,0.0293115561638733,0.112258407899742
9961,150,"4",5,976,0.0229275484191261,1.89809464489897,0.0825028869784645,1.89957855400708,0.0821836350049359,3892.97333333333,4344.17201500222,0.418155047457315,0.0504593256280499,5.17002734750652,0.24679349163546,4,0,0.0293054611315185,0.112257861953845
9963,150,"4",5,977,0.0229347918631646,1.89809095844248,0.0824550098355883,1.89957353677592,0.0821359308733678,3896.94666666667,4348.62301091923,0.418145201198794,0.0504252166312245,5.16945966456815,0.246917535247993,4,0,0.0293079223493683,0.112253950412658
9965,150,"4",5,978,0.0229347180703488,1.89801359663776,0.082399813772215,1.89949503846917,0.0820810456229973,3900.92,4353.07400683624,0.418185410470208,0.0504055587086197,5.16922691434097,0.246759675860498,4,0,0.0293054391418843,0.112267740429483
9967,150,"4",5,979,0.022938381738667,1.89804427723938,0.0824390973141151,1.89952421414734,0.0821205952003397,3904.89333333333,4357.52500275325,0.41815494320807,0.0504167184105114,5.16941577903831,0.246545148335886,4,0,0.0293050993624838,0.112258026467397
9969,150,"4",5,980,0.0229335506394989,1.89812541230287,0.0823815135220226,1.89960350916632,0.082063730979264,3908.86666666667,4361.97599867026,0.418123182660181,0.0504367255937933,5.16928307363819,0.246149760319395,4,0,0.0293045495410454,0.112246560617195
9971,150,"4",5,981,0.0229361618911469,1.89826073800656,0.0823390002519079,1.89973697072189,0.0820217387771481,3912.84,4366.42699458727,0.418040648222682,0.0504036995340392,5.16932608738912,0.246256246011931,4,0,0.0293044431615799,0.112217683648068
9973,150,"4",5,982,0.0229270488670848,1.89856574721005,0.0824175753080764,1.90003920039482,0.0821011063020175,3916.81333333333,4370.87799050428,0.417898802425122,0.0504292657579311,5.16920581632974,0.246483895277006,4,0,0.0293010984180646,0.11216735301421
9975,150,"4",5,983,0.0229361848873329,1.89852072890274,0.0825107326201454,1.89999286677943,0.0821941036551597,3920.78666666667,4375.32898642129,0.417917371405271,0.0504545013545752,5.16918645467811,0.246518185617298,4,0,0.0293095129146112,0.112173021978069
9977,150,"4",5,984,0.0229341168212311,1.89850835799117,0.0824284255263419,1.8999791053752,0.0821123194030751,3924.76,4379.7799823383,0.417921765923041,0.0504230067903239,5.16908361599672,0.246143287869869,4,0,0.0293042741125297,0.112174753615445
9979,150,"4",5,985,0.022925101583833,1.89826904278238,0.0824392476585416,1.89973931290335,0.0821227721919818,3928.73333333333,4384.23097825531,0.418057371236508,0.0504021912393927,5.16879992405684,0.24613081644051,4,0,0.029296356530822,0.11222173105571
9981,150,"4",5,986,0.0229305790260434,1.89823649295033,0.0824505372888561,1.89970546045792,0.0821344477533312,3932.70666666667,4388.68197417232,0.418061694787617,0.0504108201406671,5.16896545035525,0.246322142188302,4,0,0.029300406392134,0.112223813557417
9983,150,"4",5,987,0.0229419056249197,1.89828570504725,0.0824539203286731,1.89975315563186,0.0821378952286479,3936.68,4393.13297008933,0.418015022048095,0.0504085683267411,5.16889531796345,0.246277429464171,4,0,0.029305944913807,0.112208014872087
9985,150,"4",5,988,0.0229426035865139,1.89823849839309,0.0822786146529509,1.89970451039433,0.0819643489121691,3940.65333333333,4397.58396600634,0.418035050466991,0.0503637298310016,5.16893801245327,0.246545919352611,4,0,0.0293064892391499,0.112215734653833
9987,150,"4",5,989,0.0229274225077786,1.89833988725694,0.0822533628494936,1.89980384995165,0.0819397650380049,3944.62666666667,4402.03496192335,0.418006884124072,0.0503571480080678,5.16894868451252,0.246835427701087,4,0,0.0292984206341123,0.112205814542103
9989,150,"4",5,990,0.0229522746540016,1.89835647027099,0.0823587761557323,1.89981896569349,0.0820448396010218,3948.6,4406.48595784036,0.417963937437064,0.0504147511517093,5.16946398356961,0.247269362580059,4,0,0.0293148044129984,0.112191873467941
9991,150,"4",5,991,0.0229432964494032,1.8982768142895,0.0822629794430608,1.89973805945808,0.0819497803581875,3952.57333333333,4410.93695375737,0.418017266744004,0.0504004028027434,5.16947938950765,0.247324311367229,4,0,0.0293074449220468,0.112210822348264
9993,150,"4",5,992,0.0229475798704564,1.89825265476157,0.0823048374267831,1.89971256863131,0.081992060884057,3956.54666666667,4415.38794967438,0.418022662284893,0.0504305302218897,5.16977338267296,0.247180836213766,4,0,0.0293076479721475,0.112212939971274
9995,150,"4",5,993,0.0229324501635185,1.8983911066657,0.0822024269605747,1.899849093959,0.0818904973981715,3960.52,4419.83894559139,0.417962709994124,0.0503789028342025,5.16979963659803,0.247111334589154,4,0,0.0292979134418638,0.112192192926809
9997,150,"4",5,994,0.0229267987093143,1.89822028712653,0.0821915810996007,1.89967751379106,0.0818795176641901,3964.49333333333,4424.2899415084,0.41805911332414,0.0503685824261476,5.16975286587836,0.247056922429616,4,0,0.0292957168521257,0.112225505155983
9999,150,"4",5,995,0.0229344091435112,1.89822925059615,0.0823976053876344,1.89968517762552,0.0820844392956881,3968.46666666667,4428.74093742541,0.418044718893142,0.0504486508111113,5.16981005072058,0.246890752127077,4,0,0.0293037709612711,0.112220188238117
10000,150,"4",5,996,0.0229343784057123,1.89826625462422,0.0823516198256253,1.89972058439814,0.0820389572706012,3972.44,4433.19193334242,0.418028144014685,0.0504640179602185,5.16985159429969,0.247062619056302,4,0,0.0293041995974815,0.112214455310852
10003,150,"4",5,997,0.0229417731686445,1.89809898539623,0.0824265196993538,1.89955249832078,0.082113899365825,3976.41333333333,4437.64292925944,0.418095429551629,0.0504837564935026,5.17035162133662,0.247268217582357,4,0,0.0293097784988552,0.112239982183639
10005,150,"4",5,998,0.0229465933440798,1.89802621443639,0.0824243504009783,1.8994785337774,0.0821121579641376,3980.38666666667,4442.09392517645,0.41812702552547,0.0504790990640008,5.17000732750354,0.247199305252962,4,0,0.0293129707156212,0.112251012342906
10007,150,"4",5,999,0.0229763116312583,1.89821778187021,0.0823994781077529,1.8996680893615,0.0820875991256308,3984.36,4446.54492109346,0.41798428632663,0.050475234073428,5.17043872453584,0.247532356606714,4,0,0.0293344481881999,0.112201669312728
10009,150,"4",5,1000,0.0229639980652011,1.89823557503158,0.0826291288324832,1.89968418739416,0.0823166584911633,3988.33333333333,4450.99591701047,0.418001407446739,0.050571582890275,5.17048715337902,0.247349998233139,4,0,0.0293326083868475,0.112207212887215
10011,150,"4",5,1001,0.0229775685182631,1.89829649273613,0.0825724333511469,1.89974346111615,0.0822611318325793,3992.30666666667,4455.44691292748,0.41794939326864,0.0505155735772085,5.17075793444726,0.247485573005992,4,0,0.0293404428371425,0.112188347843146
10013,150,"4",5,1002,0.0229620065427747,1.89818186831685,0.082504255877696,1.89962784230837,0.0821934758082006,3996.28,4459.89790884449,0.418024674581849,0.0504578730301251,5.170359720809,0.247183459502707,4,0,0.0293267153893679,0.112214277686207
10014,150,"4",5,1003,0.0229752800970721,1.89804084221143,0.0824888218731609,1.89948593173989,0.0821782222297145,4000.25333333333,4464.3489047615,0.418082371258222,0.0504682352790203,5.17048180222808,0.247453721915412,4,0,0.0293319321142217,0.112234762506094
10016,150,"4",5,1004,0.0229581834096158,1.89808629839234,0.0825166500530736,1.89952977230554,0.0822060290185626,4004.22666666667,4468.79990067851,0.418077180582508,0.0504286953701283,5.17034454985215,0.247564755943908,4,0,0.0293253648298361,0.112232446568767
10018,150,"4",5,1005,0.0229148404609121,1.89803372092854,0.0824660620109881,1.89947579993643,0.0821560593046191,4008.2,4473.25089659552,0.41815881990298,0.0503750548768907,5.16984504262854,0.24746019144529,4,0,0.029297269430721,0.112260329088634
10020,150,"4",5,1006,0.0229007294596867,1.89816510028735,0.0825625984489518,1.89960509258155,0.0822531620843906,4012.17333333333,4477.70189251253,0.418121291863149,0.0504119148198638,5.16961990016421,0.247031749911481,4,0,0.0292903410892885,0.112245684652476
10022,150,"4",5,1007,0.0229015114930414,1.89807530540262,0.0824610513108229,1.89951425623054,0.0821519538956368,4016.14666666667,4482.15288842954,0.418173581376343,0.0503444546258932,5.16923953919126,0.246699330716508,4,0,0.0292876071549508,0.112262878882603
10024,150,"4",5,1008,0.0228974495478055,1.89811518456042,0.082571618591174,1.89955258614938,0.0822619746797856,4020.12,4486.60388434655,0.418172197000939,0.0503722132623123,5.16881166321928,0.246994402724875,4,0,0.0292856383126848,0.112260201779459
10026,150,"4",5,1009,0.0228898149883014,1.89800481383692,0.0826444797966669,1.89944107227132,0.0823349331297814,4024.09333333333,4491.05488026356,0.418246365348326,0.0504114325125238,5.16847577091702,0.247054541893246,4,0,0.0292839763997921,0.112285480562648
10028,150,"4",5,1010,0.022880320333833,1.89794893196706,0.0826679488182109,1.89938395008146,0.0823582723253497,4028.06666666667,4495.50587618057,0.418287455582475,0.0504375190330114,5.16862206358433,0.247649342590194,4,0,0.0292801842628078,0.112300398825983
10030,150,"4",5,1011,0.0228891197602591,1.8978363501998,0.0826359372674076,1.89927043741471,0.0823264923127525,4032.04,4499.95687209758,0.418330515641318,0.0504655096378561,5.16859382946403,0.247796360445011,4,0,0.0292849052239914,0.112316270431144
10032,150,"4",5,1012,0.0228975870942366,1.89775276172961,0.0826973938096558,1.89918569880217,0.0823885391784353,4036.01333333333,4504.40786801459,0.418365686387161,0.0505040883585671,5.16857412372215,0.247716394021757,4,0,0.0292909889984419,0.11232825811584
10034,150,"4",5,1013,0.0228895646610832,1.89770237182798,0.082620111622493,1.89913403626996,0.0823121226362467,4039.98666666667,4508.8588639316,0.418401730321467,0.0504838850498578,5.16825276229516,0.247823935073813,4,0,0.0292854869989528,0.112340627393342
10036,150,"4",5,1014,0.0228777543204103,1.89770545278193,0.0825982319858097,1.89913556082905,0.0822909260972193,4043.96,4513.30985984861,0.418410502216824,0.050469744031407,5.16827457296186,0.24762238238811,4,0,0.0292770833693017,0.112344511154582
10038,150,"4",5,1015,0.0228988568835266,1.89771240282654,0.0825487111350844,1.89914108504982,0.082242562186828,4047.93333333333,4517.76085576562,0.418369001697997,0.0504770188181042,5.1687322172572,0.24787738773239,4,0,0.0292903922508052,0.112331754026709
10040,150,"4",5,1016,0.0228944877171697,1.89765940400346,0.0824575096500166,1.89908695298136,0.0821521784348383,4051.90666666667,4522.21185168263,0.418391687662302,0.050440269206058,5.16894562524475,0.247585012032472,4,0,0.0292853221422572,0.112340379638604
10042,150,"4",5,1017,0.0228779835697454,1.89761083850815,0.0824784482241685,1.89903700459387,0.0821733197245877,4055.88,4526.66284759964,0.418432840158079,0.0504423538497717,5.16922723327796,0.247558623097047,4,0,0.0292750092832728,0.112355454460021
10044,150,"4",5,1018,0.0228744877732873,1.89767437697547,0.0823154018241575,1.89909898574637,0.0820112246305954,4059.85333333333,4531.11384351666,0.418402773707326,0.0503469182380854,5.16921326806142,0.247414821492208,4,0,0.0292659176423546,0.112343959319801
10046,150,"4",5,1019,0.0228711037661906,1.89763394862114,0.0822285427256968,1.89905715331602,0.0819250748634921,4063.82666666667,4535.56483943367,0.418427052226347,0.0503771209700798,5.16945322270506,0.247521751202732,4,0,0.0292638641321802,0.11235389015123
10048,150,"4",5,1020,0.0228679473125124,1.89759884657991,0.0822160630078766,1.89902082912236,0.0819129636994795,4067.8,4540.01583535068,0.418444151455102,0.0503252995584806,5.16937418830723,0.247440076623977,4,0,0.0292585449930437,0.112359830271771
10051,150,"4",5,1021,0.0228722471695269,1.89773306742687,0.082304433266214,1.89915306670724,0.0820018619915896,4071.77333333333,4544.46683126769,0.418365092117619,0.0503728440673016,5.17009029701492,0.247602909845851,4,0,0.0292634633726813,0.112333196471191
10053,150,"4",5,1022,0.0228780637516374,1.89763726711046,0.0823553482830192,1.8990563566224,0.0820526812999914,4075.74666666667,4548.9178271847,0.418398775855032,0.0503828923980834,5.16994282642233,0.247495924773582,4,0,0.0292662867226194,0.112345482116262
10055,150,"4",5,1023,0.0228851706415608,1.8976548975679,0.0821934559295587,1.89907263625996,0.0818914709871098,4079.72,4553.36882310171,0.418372516978223,0.0503143436037466,5.17014075356188,0.247868135306642,4,0,0.0292672370583579,0.11233708937551
10057,150,"4",5,1024,0.022879769374182,1.89777163068699,0.0822388556144067,1.89918759293001,0.0819371186574118,4083.69333333333,4557.81981901872,0.418311824850398,0.0503544639942525,5.1701767316927,0.247877975118252,4,0,0.0292622277683104,0.112317019043723
10059,150,"4",5,1025,0.0228980819920394,1.89757332828061,0.0822808751107336,1.89898869668351,0.0819791450148706,4087.66666666667,4562.27081493573,0.418394827186812,0.0504000565058519,5.16975106239147,0.247916228876116,4,0,0.029276638338379,0.11234598401941
10061,150,"4",5,1026,0.0229074111764559,1.89764339285301,0.0823518768863182,1.89905709252238,0.08205034440898,4091.64,4566.72181085274,0.418345556825586,0.0504164104357484,5.17017507834323,0.24816322520329,4,0,0.0292859081529336,0.112329003822632
10063,150,"4",5,1027,0.0228789386124511,1.89773877506156,0.0822401292874043,1.89915064782737,0.0819399227997444,4095.61333333333,4571.17280676975,0.418329421665652,0.0503432222068905,5.17004197018301,0.248191513273677,4,0,0.0292655525869633,0.112323050864762
10065,150,"4",5,1028,0.0228896487532687,1.89773875324876,0.0821944891954593,1.89914919949695,0.0818945555215647,4099.58666666667,4575.62380268676,0.418319726838615,0.0503823171494004,5.17019011144423,0.248331225374173,4,0,0.0292757751584994,0.112320337286362
10067,150,"4",5,1029,0.0228942140493808,1.89770077823911,0.082380149058418,1.89911000152474,0.0820794165645805,4103.56,4580.07479860377,0.418345374444391,0.0504789970339934,5.17036975353998,0.248535949919785,4,0,0.0292797389441596,0.112328406500178
10069,150,"4",5,1030,0.0228891628418155,1.89778267630532,0.0823462066047813,1.89919023347406,0.0820461143040262,4107.53333333333,4584.52579452078,0.418309822844215,0.0504703470117897,5.17029106195515,0.248308519064576,4,0,0.0292788724510047,0.112315570106984
10071,150,"4",5,1031,0.0228743452546618,1.89772730066644,0.0824394935700455,1.89913365817236,0.0821388397554898,4111.50666666667,4588.97679043779,0.41836304707858,0.050510788303834,5.17018167705894,0.248257300131475,4,0,0.029269985937623,0.112334066557481
10073,150,"4",5,1032,0.0228695447420304,1.89777924400354,0.0824188616864805,1.89918407737554,0.082118393091716,4115.48,4593.4277863548,0.418335616067592,0.0505149238871605,5.17041922180183,0.248416057281896,4,0,0.0292691740203001,0.112325463300015
10075,150,"4",5,1033,0.0228754714190554,1.89786847150684,0.0823326062476145,1.89927168849526,0.0820329937577279,4119.45333333333,4597.87878227181,0.418272347310953,0.0504952087289276,5.17069970056583,0.248294443213347,4,0,0.0292696732122721,0.112304184474463
10077,150,"4",5,1034,0.0228908488571891,1.89791024277855,0.0823556719185858,1.89931201678518,0.0820565612464034,4123.42666666667,4602.32977818882,0.418229967423612,0.0505155242150411,5.17104992487975,0.248643355815971,4,0,0.0292812955022518,0.112289089590275
10079,150,"4",5,1035,0.0228759472860191,1.8979760362886,0.0823464063223894,1.89937634208868,0.0820474275132086,4127.4,4606.78077410583,0.418203097231683,0.0504774106847775,5.1715519489684,0.248787977731473,4,0,0.0292691867300769,0.112280192488873
10081,150,"4",5,1036,0.0228499844562526,1.89788777702525,0.0822794626766332,1.89928706163592,0.0819807363235346,4131.37333333333,4611.23177002284,0.418271634992265,0.0504219781643108,5.17170456106666,0.248578604983794,4,0,0.0292537799076099,0.112304894640266
10083,150,"4",5,1037,0.0228489738325076,1.89785800309274,0.0823363376298117,1.89925610369161,0.0820375417832589,4135.34666666667,4615.68276593985,0.418285130698722,0.0504061082779652,5.1719114939547,0.248647939598441,4,0,0.0292543821379361,0.112309506686289
10085,150,"4",5,1038,0.0228440943439708,1.89778212472785,0.0822704095519095,1.89917923707709,0.0819718255653063,4139.32,4620.13376185687,0.418323836068983,0.0503735768856968,5.17208611139356,0.248854748689477,4,0,0.0292517936804572,0.112323675134808
10087,150,"4",5,1039,0.0228564993504876,1.89774352155646,0.082132347110519,1.89913956225525,0.0818345955621628,4143.29333333333,4624.58475777388,0.418315211862262,0.0503107656396704,5.17233117848001,0.248612025858324,4,0,0.0292576985923205,0.112321718115688
10089,150,"4",5,1040,0.022867388885615,1.89776071068661,0.0822558906666101,1.89915535523056,0.0819581120592563,4147.26666666667,4629.03575369089,0.41829795339808,0.0503757603781798,5.17250377067057,0.248862150313251,4,0,0.029265436797835,0.112315335806557
10091,150,"4",5,1041,0.0228723676233704,1.89772349327887,0.0822141914979385,1.89911711843832,0.0819162369448391,4151.24,4633.4867496079,0.41830021307916,0.0503116698779557,5.17250213289194,0.248938248176805,4,0,0.0292663980076398,0.112316759165522
10093,150,"4",5,1042,0.0228597679720002,1.89765909838027,0.0821340842707369,1.89905162120651,0.0818362286712337,4155.21333333333,4637.93774552491,0.418343933445596,0.0502528254082465,5.17269403233417,0.24916701276345,4,0,0.0292577220400907,0.112332683624659
