"rep_id","size_net","time","init","neighbors","mean_mean","mean_sd","sd_mean","sd_sd"
1,150,3835,0.5,1.98666666666667,0.510973801009179,2.02940660035195e-05,0.0677891271974742,7.9170229068371e-06
1,150,3836,0.5,1.98666666666667,0.510973772630485,2.02887758267652e-05,0.0677880933701114,7.91495917355722e-06
1,150,3837,0.5,1.98666666666667,0.510973743895522,2.02834884073367e-05,0.0677870593899681,7.91289651590518e-06
1,150,3838,0.5,1.98666666666667,0.510973715059339,2.0278203743079e-05,0.0677860261317412,7.91083493304027e-06
1,150,3839,0.5,1.98666666666667,0.510973686320465,2.02729218318389e-05,0.0677849929467692,7.90877442412265e-06
1,150,3840,0.5,1.98666666666667,0.510973658076173,2.0267642671466e-05,0.0677839606192091,7.90671498831337e-06
1,150,3841,0.5,1.98666666666667,0.51097362944283,2.02623662598117e-05,0.0677829280036514,7.90465662477431e-06
1,150,3842,0.5,1.98666666666667,0.510973600481064,2.02570925947298e-05,0.0677818955810111,7.90259933266828e-06
1,150,3843,0.5,1.98666666666667,0.510973571960657,2.02518216740762e-05,0.0677808636425166,7.90054311115892e-06
1,150,3844,0.5,1.98666666666667,0.510973543113863,2.02465534957094e-05,0.0677798318948657,7.89848795941076e-06
1,150,3845,0.5,1.98666666666667,0.510973514275324,2.02412880574896e-05,0.0677788002386032,7.89643387658919e-06
1,150,3846,0.5,1.98666666666667,0.510973485384639,2.02360253572797e-05,0.0677777686841589,7.89438086186046e-06
1,150,3847,0.5,1.98666666666667,0.510973456584219,2.02307653929446e-05,0.0677767377618385,7.89232891439172e-06
1,150,3848,0.5,1.98666666666667,0.510973427987708,2.02255081623513e-05,0.0677757072534755,7.89027803335094e-06
1,150,3849,0.5,1.98666666666667,0.510973399839195,2.02202536633693e-05,0.0677746767829626,7.888228217907e-06
1,150,3850,0.5,1.98666666666667,0.510973371543347,2.02150018938701e-05,0.0677736465031217,7.8861794672296e-06
1,150,3851,0.5,1.98666666666667,0.510973342762977,2.02097528517275e-05,0.0677726174259289,7.88413178048935e-06
1,150,3852,0.5,1.98666666666667,0.510973313830914,2.02045065348175e-05,0.0677715877682963,7.88208515685767e-06
1,150,3853,0.5,1.98666666666667,0.510973285279206,2.01992629410183e-05,0.0677705582104234,7.88003959550688e-06
1,150,3854,0.5,1.98666666666667,0.510973256675093,2.01940220682102e-05,0.0677695292210787,7.87799509561013e-06
1,150,3855,0.5,1.98666666666667,0.510973228327891,2.0188783914276e-05,0.0677685007108232,7.87595165634145e-06
1,150,3856,0.5,1.98666666666667,0.510973199331332,2.01835484771003e-05,0.0677674723653965,7.87390927687573e-06
1,150,3857,0.5,1.98666666666667,0.510973171130932,2.01783157545701e-05,0.0677664443680885,7.87186795638869e-06
1,150,3858,0.5,1.98666666666667,0.510973142517746,2.01730857445747e-05,0.0677654167415862,7.86982769405693e-06
1,150,3859,0.5,1.98666666666667,0.510973114033269,2.01678584450054e-05,0.0677643895248294,7.86778848905787e-06
1,150,3860,0.5,1.98666666666667,0.510973085240735,2.01626338537557e-05,0.0677633624113277,7.86575034056983e-06
1,150,3861,0.5,1.98666666666667,0.510973056631277,2.01574119687214e-05,0.0677623354576468,7.86371324777195e-06
1,150,3862,0.5,1.98666666666667,0.5109730278036,2.01521927878004e-05,0.0677613085514906,7.86167720984422e-06
1,150,3863,0.5,1.98666666666667,0.51097299926688,2.01469763088928e-05,0.0677602823236753,7.85964222596748e-06
1,150,3864,0.5,1.98666666666667,0.510972971217065,2.01417625299007e-05,0.0677592561864086,7.85760829532344e-06
1,150,3865,0.5,1.98666666666667,0.510972942577216,2.01365514487288e-05,0.0677582306961121,7.85557541709462e-06
1,150,3866,0.5,1.98666666666667,0.510972913984955,2.01313430632835e-05,0.0677572054623548,7.85354359046442e-06
1,150,3867,0.5,1.98666666666667,0.510972885478911,2.01261373714737e-05,0.0677561803801369,7.85151281461707e-06
1,150,3868,0.5,1.98666666666667,0.510972857462652,2.01209343712102e-05,0.0677551557721518,7.84948308873764e-06
1,150,3869,0.5,1.98666666666667,0.510972828928046,2.01157340604061e-05,0.067754131541908,7.84745441201204e-06
1,150,3870,0.5,1.98666666666667,0.510972800439826,2.01105364369768e-05,0.0677531075015373,7.84542678362704e-06
1,150,3871,0.5,1.98666666666667,0.510972772191033,2.01053414988395e-05,0.0677520835001469,7.84340020277023e-06
1,150,3872,0.5,1.98666666666667,0.510972743830605,2.01001492439138e-05,0.0677510601557668,7.84137466863005e-06
1,150,3873,0.5,1.98666666666667,0.510972715501489,2.00949596701215e-05,0.0677500367692672,7.83935018039578e-06
1,150,3874,0.5,1.98666666666667,0.510972687058651,2.00897727753864e-05,0.0677490137174578,7.83732673725752e-06
