"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","family","rewire","neighbors","mean_mean","mean_sd","sd_mean","sd_sd"
1933,50,0.257222990116179,"1.770612244897959",0.567994030395164,-0.0566886721774206,0.5,7,0.1,12.44,0.518913943911916,2.8990775264924e-06,0.000296956771812972,8.91367914351914e-07
1934,50,0.256643794114382,"1.7771428571428571",0.469743322458716,-0.0499892988925756,0.5,7,0.1,12.44,0.477014740074276,2.86599414632437e-06,0.000343566305283081,8.31447313024578e-07
1935,50,0.259260957996252,"1.7869387755102042",0.526059396232975,-0.0135099837144279,0.5,7,0.1,12.2,0.459663624914422,2.93761235878947e-06,0.000275569273786991,8.55001707909249e-07
1936,50,0.241092760180995,"1.7738775510204081",0.485479016469361,0.019481710936741,0.5,7,0.1,12.36,0.490610820159652,2.81986058850506e-06,0.000381970504664578,6.16200598564332e-07
1937,50,0.239717677747089,"1.7583673469387755",0.478325802822284,-0.0188880397401605,0.5,7,0.1,12.72,0.39459862334462,2.71377332334254e-06,0.000223980352585879,5.32295274368778e-07
1938,50,0.246632909574086,"1.766530612244898",0.478140195754433,-0.00261962384979644,0.5,7,0.1,12.56,0.532220573898366,2.78816844277503e-06,0.000381742180706537,7.0440961774401e-07
1939,50,0.23505530743766,"1.8073469387755101",0.519321803897131,-0.139643290173832,0.5,7,0.1,11.68,0.438442776054078,3.1578484457831e-06,0.000338734992166698,1.41276098916139e-06
1940,50,0.254745254745255,"1.7746938775510204",0.502547053551549,-0.0372770762249815,0.5,7,0.1,12.4,0.522708886595736,2.87074098680634e-06,0.000211239248013192,8.45613634621181e-07
1941,50,0.252980447656918,"1.7616326530612245",0.478769607536437,0.0180414593445832,0.5,7,0.1,12.8,0.488940208894826,2.70920629947098e-06,0.00032315784533163,5.65650093343741e-07
1942,50,0.25252732888027,"1.7673469387755103",0.436724999907324,0.0564583217791583,0.5,7,0.1,12.84,0.553811525493637,2.76845695244016e-06,0.000357866972859985,8.61988683911195e-07
1943,50,0.235642494072835,"1.7893877551020407",0.513334836246211,0.00980036347539666,0.5,7,0.1,12.04,0.47101172964982,2.93974010680221e-06,0.000420917397618022,7.83117653513582e-07
1944,50,0.250777985688202,"1.7730612244897959",0.530250703223565,-0.106779971064142,0.5,7,0.1,12.44,0.532641846380886,2.84682295175778e-06,0.000409903306816265,7.59521782088057e-07
1945,50,0.251792096792097,"1.8146938775510204",0.533550461347563,0.0128021122351639,0.5,7,0.1,11.6,0.516085119833456,3.05127783859414e-06,0.000328306763774222,8.19709476194074e-07
1946,50,0.232520489314607,"1.8024489795918368",0.484934041351911,-0.0105991631029568,0.5,7,0.1,11.8,0.432685769991114,3.07181446301412e-06,0.000396675601561469,1.13132910504012e-06
1947,50,0.223471538265656,"1.8057142857142856",0.452309622750361,0.000840165429756509,0.5,7,0.1,11.56,0.480793291967709,3.01838866679536e-06,0.000568135351052772,6.78459909623544e-07
1948,50,0.26435337418,"1.7836734693877552",0.481443551921502,-0.0433323867980165,0.5,7,0.1,12.84,0.454915155371713,3.02372592205931e-06,0.000474286136088388,2.15398344214933e-06
1949,50,0.24616823303975,"1.7714285714285714",0.527958977677585,-0.0153855977310437,0.5,7,0.1,12.68,0.42523291803994,2.83054167687826e-06,0.000162642676509905,8.38206758858172e-07
1950,50,0.239142745455439,"1.7616326530612245",0.519327888512462,-0.0291752257916703,0.5,7,0.1,12.68,0.499266790549865,2.77983586050652e-06,0.000311914154348953,7.72793242298296e-07
1951,50,0.238727178050707,"1.7877551020408162",0.523676940259469,0.00303712719633243,0.5,7,0.1,12.2,0.474961234248804,2.8684688057402e-06,0.000259367981545503,6.70595523274386e-07
1952,50,0.225710449681038,"1.8016326530612246",0.464916414864269,-0.0222716219460011,0.5,7,0.1,11.76,0.518273021142136,2.96938554736539e-06,0.000198966308538219,6.5249766076442e-07
1953,50,0.245354043617201,"1.796734693877551",0.511556568964544,-0.063969256653149,0.5,7,0.1,11.84,0.516832698793025,2.9534318868952e-06,0.000312373247812948,6.85459265444316e-07
1954,50,0.232395702336879,"1.8081632653061224",0.506212013586269,-0.106717674062739,0.5,7,0.1,11.48,0.519786278371321,3.13384850576389e-06,0.000301897341962238,1.06666410287007e-06
1955,50,0.271584422113834,"1.7763265306122449",0.549333963479453,-0.0711468698380584,0.5,7,0.1,12.52,0.492282013890882,2.89296010573822e-06,0.000422711376339921,9.43757712979233e-07
1956,50,0.270977781076852,"1.7542857142857142",0.399972419324895,-0.0480546964351877,0.5,7,0.1,13.24,0.443175305399229,2.76002866171883e-06,0.000212037688829976,1.09733402448791e-06
1957,50,0.256209201531183,"1.7722448979591836",0.540455084633695,-0.0610658502152714,0.5,7,0.1,12.72,0.546646567498849,2.82916471637442e-06,9.93700987016121e-05,8.17633107025401e-07
1958,50,0.233838109602815,"1.8016326530612246",0.541748311564899,-0.0216146544705206,0.5,7,0.1,11.88,0.47421022981406,3.10163087140997e-06,0.000284916983741419,1.39052625843796e-06
1959,50,0.250826647037173,"1.7910204081632652",0.586010468167373,-0.0341763182045236,0.5,7,0.1,12,0.520815444457555,2.94561107712567e-06,0.000610377211422661,7.63804514087516e-07
1960,50,0.273202729159386,"1.7477551020408164",0.489388515011724,-0.00326671123131301,0.5,7,0.1,13.4,0.498538234500296,2.66083902383131e-06,0.000212901218812587,8.20935063981639e-07
1961,50,0.225743491802315,"1.8285714285714285",0.44461787352755,0.042847195021108,0.5,7,0.1,11.4,0.453156868637539,3.07074103392078e-06,0.000586824459118989,7.49101457487297e-07
1962,50,0.275389705066176,"1.7379591836734694",0.519199935020818,-0.088678932097495,0.5,7,0.1,13.32,0.489646945680237,2.59929605644963e-06,0.000307586103677964,5.2650980871373e-07
1963,50,0.261427383074442,"1.7697959183673468",0.504447507934939,-0.101582449392372,0.5,7,0.1,12.56,0.505574654980011,2.80140914254956e-06,0.000277770161454234,7.22551060643366e-07
1964,50,0.252208483810651,"1.803265306122449",0.553779694298818,-0.0240958177606514,0.5,7,0.1,11.92,0.426572679263627,3.04387380060699e-06,0.000477586411193243,1.01263824025433e-06
1965,50,0.224432991844757,"1.8220408163265307",0.561988346528006,-0.0604097450225325,0.5,7,0.1,11.28,0.522678573918134,3.22629553462835e-06,0.000211859913389614,1.02160461125453e-06
1966,50,0.240174700084917,"1.7910204081632652",0.446656966970644,-0.0760249141887462,0.5,7,0.1,11.92,0.468310253174187,3.00767486895421e-06,0.000360544510529584,8.65567290700098e-07
1967,50,0.25609649500826,"1.7926530612244898",0.537390173379658,-0.0297370052191727,0.5,7,0.1,11.92,0.388673152333773,2.99475973539718e-06,0.000265150025407299,7.95778600938532e-07
1968,50,0.265766606458557,"1.7436734693877551",0.488712297017634,-0.0858282709221148,0.5,7,0.1,13.16,0.486161304671907,2.63858253232131e-06,0.00031251054145084,5.56658853950155e-07
1969,50,0.245720320786884,"1.8",0.472879631267282,-0.102101609340486,0.5,7,0.1,11.92,0.490584365876619,3.05614484735876e-06,0.000694925497288604,1.05651846530455e-06
1970,50,0.250894142836867,"1.7763265306122449",0.4661298682915,-0.0421900037227069,0.5,7,0.1,12.56,0.519183720921422,2.86127504766256e-06,0.000340043030030472,8.31854705427964e-07
1971,50,0.26233490383026,"1.8073469387755101",0.53224798606224,-0.0617331945231476,0.5,7,0.1,11.84,0.575606713277661,3.10873187891176e-06,0.000288945219350117,1.01205054903986e-06
1972,50,0.247721859839507,"1.7453061224489796",0.450040136788743,0.0111453248515084,0.5,7,0.1,13.16,0.489635893975757,2.60903142419375e-06,0.000236192947313807,4.72109907364234e-07
1973,50,0.237621267449441,"1.8236734693877552",0.512964289920031,-0.0447561235306918,0.5,7,0.1,11.4,0.454936324015269,3.16409673909558e-06,0.000314882852475898,9.58022074622869e-07
1974,50,0.24333353901001,"1.7869387755102042",0.483462588704604,-0.027984067946009,0.5,7,0.1,11.92,0.542175104571949,2.94103860679995e-06,0.000347144951379824,7.7746116638012e-07
1975,50,0.255022801759644,"1.7951020408163265",0.493845028752026,-0.056289727806236,0.5,7,0.1,12.04,0.492043196918729,3.00538114421403e-06,0.000118045543151341,9.59027543143159e-07
1976,50,0.243302857273445,"1.790204081632653",0.477352519218047,-0.0305526346535812,0.5,7,0.1,11.96,0.515036049909275,2.94610726016645e-06,0.000550188053382627,7.23909714769699e-07
1977,50,0.239229525892065,"1.8212244897959184",0.528711402461459,-0.0864944147438011,0.5,7,0.1,11.28,0.483817400437674,3.24291801508523e-06,0.000356001453269249,1.13876175804519e-06
1978,50,0.265516965834303,"1.7624489795918368",0.488737073019062,-0.0444034347695087,0.5,7,0.1,12.76,0.449790274691159,2.74838061183111e-06,0.000473462843729474,6.56504115974143e-07
1979,50,0.243564693132805,"1.7804081632653062",0.454399364941833,-0.0723019452272974,0.5,7,0.1,12.16,0.482601992446773,2.94921411416012e-06,0.000212053706091134,8.82583687600602e-07
1980,50,0.240850497112107,"1.7893877551020407",0.489493922286738,-0.0509642624372591,0.5,7,0.1,11.8,0.433243193485892,3.02680833372454e-06,0.000324279604575418,8.50235879060565e-07
1981,50,0.254483321116448,"1.7738775510204081",0.521573320486931,-0.0161723900198849,0.5,7,0.1,12.52,0.430263586368063,2.82601422668527e-06,0.000174844600023501,7.51797602967569e-07
1982,50,0.283564021461854,"1.7787755102040816",0.51485661188673,-0.0661988367965488,0.5,7,0.1,12.6,0.470861036651434,2.83697617832229e-06,0.000597570599772049,8.71899754089239e-07
1983,50,0.27251567575871,"1.7640816326530613",0.511199251984328,-0.0463895432081658,0.5,7,0.1,12.76,0.469584358640214,2.81677567737649e-06,0.000146384261568275,8.56049572027902e-07
1984,50,0.26144572799062,"1.7893877551020407",0.462217834043764,-0.039767005385894,0.5,7,0.1,12.32,0.474655931629192,2.91476297523958e-06,0.000487032079973636,1.03308141604907e-06
1985,50,0.265999206675677,"1.779591836734694",0.530131175897969,0.00349717245732654,0.5,7,0.1,12.48,0.584547341621818,2.82873528358099e-06,0.000409601305265982,7.35642133349852e-07
1986,50,0.253616189280276,"1.7877551020408162",0.46390649747489,-0.0882544571462416,0.5,7,0.1,12.16,0.537824498518702,2.92455540500577e-06,0.000443904127168437,8.03919940822684e-07
1987,50,0.255179251604948,"1.7804081632653062",0.537990606405916,-0.0382505343913014,0.5,7,0.1,12.16,0.475244841077344,2.90818504939537e-06,0.000250036827395632,7.64964587529914e-07
1988,50,0.275878293704919,"1.729795918367347",0.47895413571139,-0.0158359038843154,0.5,7,0.1,13.88,0.456662435842769,2.53798851624182e-06,0.00010521647900893,6.19346757301243e-07
1989,50,0.246126124133864,"1.7787755102040816",0.484260202219604,-0.0307342576569911,0.5,7,0.1,12.28,0.519933629628786,2.90235236887553e-06,0.000250024785848677,8.72580373970574e-07
1990,50,0.253494115104022,"1.7779591836734694",0.538222401023125,-0.0823815257123645,0.5,7,0.1,12.48,0.521537421639622,2.95007521694406e-06,0.000248144269673291,1.07647158603692e-06
1991,50,0.252321729010584,"1.7657142857142858",0.477624760098716,-0.0464210328324521,0.5,7,0.1,12.64,0.555569824006657,2.7960273072783e-06,0.000341807222255999,7.00845395383006e-07
1992,50,0.218334332334332,"1.7885714285714285",0.481255191646723,-0.0488301370660301,0.5,7,0.1,11.88,0.46231024353998,2.96608490756844e-06,0.000212457647433018,7.14759867371795e-07
1993,50,0.237900067768489,"1.8448979591836734",0.489065938522242,-0.0730699902485793,0.5,7,0.1,10.84,0.494809558421183,3.34975874640298e-06,0.000356441415362205,1.0153487270737e-06
1994,50,0.232009790862732,"1.786122448979592",0.500906290940631,-0.0216125682827643,0.5,7,0.1,12.08,0.52742149644918,2.92127340595674e-06,0.00032277573986171,7.45296303811907e-07
1995,50,0.2408371066498,"1.782857142857143",0.502507308901083,-0.0522046449007067,0.5,7,0.1,12.04,0.450708481245607,2.94661689817382e-06,0.00026921425517489,7.7177418578661e-07
1996,50,0.248016095359749,"1.7812244897959184",0.499541604808053,-0.0334066653018472,0.5,7,0.1,12.2,0.470765581134717,2.92530212497594e-06,0.000244751171985805,8.31322529329904e-07
1997,50,0.25636606324532,"1.7542857142857142",0.524414678535936,-0.114370252996861,0.5,7,0.1,13,0.423227710956565,2.75755412243598e-06,0.000229116983567812,8.09217972254709e-07
1998,50,0.23697665080018,"1.7983673469387755",0.529779032939321,-0.00530044234032246,0.5,7,0.1,11.88,0.46612398798314,2.96229800041348e-06,0.000304572225353973,7.52010017979267e-07
1999,50,0.284275716371692,"1.7575510204081632",0.516670225595166,0.00986234032760663,0.5,7,0.1,13.16,0.470794098130987,2.72023558183376e-06,0.000240768608614239,8.48586034408409e-07
2000,50,0.262501386642254,"1.8024489795918368",0.545193539818441,-0.0482434236857116,0.5,7,0.1,11.76,0.4539809114078,3.03730009732753e-06,0.000287146790584172,8.66241997807878e-07
2401,50,0.362959981474681,"1.6481632653061224",0.437253667645262,-0.0572181670721817,0.1,7,0.1,17.36,0.493548906702566,2.02994826293649e-06,5.48063465608757e-05,5.26460874756202e-07
2402,50,0.359061097029532,"1.6326530612244898",0.4662201940452,-0.130539269813175,0.1,7,0.1,18,0.500204794835546,1.91098600728656e-06,2.09125008270298e-05,3.5730195190538e-07
2403,50,0.356559097062233,"1.6473469387755102",0.459980512251322,-0.011050757457689,0.1,7,0.1,17.32,0.487482084710328,2.00276076770206e-06,3.17029951961025e-05,4.04275395603308e-07
2404,50,0.351927994359479,"1.6661224489795918",0.45643968215357,-0.0837773386382503,0.1,7,0.1,16.44,0.49632164874391,2.12560285364234e-06,3.4859474362376e-05,4.74321252064675e-07
2405,50,0.365474892899984,"1.6310204081632653",0.435851931256829,-0.0793988352934112,0.1,7,0.1,18.12,0.485001477438278,1.87719412479158e-06,3.24225012654868e-05,2.65707641164255e-07
2406,50,0.36165584124973,"1.653061224489796",0.531851438094379,0.00695979103554629,0.1,7,0.1,17.08,0.509245178274761,2.02096512277504e-06,8.10879250289743e-05,4.07714907696881e-07
2407,50,0.388878004106541,"1.6187755102040817",0.481015866889863,-0.0457335181152248,0.1,7,0.1,18.72,0.486658918259612,1.84634910682348e-06,4.57228087927767e-05,3.77763148140763e-07
2408,50,0.334011454661609,"1.6538775510204082",0.496971733746593,-0.0550076335622564,0.1,7,0.1,17,0.505301581067043,2.01013601281312e-06,3.65535216898034e-05,3.29107901353141e-07
2409,50,0.327966036222195,"1.6775510204081632",0.449488529935586,-0.0853830006911127,0.1,7,0.1,15.92,0.496285846794838,2.20322314648981e-06,6.65265167464016e-05,5.90219415956901e-07
2410,50,0.352521275819647,"1.6514285714285715",0.519524571101428,-0.0359411735280877,0.1,7,0.1,17.08,0.512012097896125,2.02912326864642e-06,4.19736972576823e-05,4.28055628948285e-07
2411,50,0.340424380042566,"1.6612244897959183",0.542642281434691,0.0202865578395004,0.1,7,0.1,16.6,0.515842005378438,2.07862520001504e-06,2.97178672928286e-05,4.0437546403167e-07
2412,50,0.344828282279931,"1.6522448979591837",0.545440126022591,-0.0275158507925533,0.1,7,0.1,17.08,0.495470225024878,2.0099059249712e-06,3.18780173300426e-05,3.40170073500167e-07
2413,50,0.325448491204582,"1.6751020408163266",0.466913629207127,0.0107650033071867,0.1,7,0.1,16.08,0.526171616720926,2.20011549610729e-06,6.66846415191878e-05,5.89954277910734e-07
2414,50,0.340356132097214,"1.6506122448979592",0.496769036930844,0.0307361505151558,0.1,7,0.1,17.16,0.484328890893431,2.02556110217479e-06,5.8678210143269e-05,4.48983482827383e-07
2415,50,0.349414919179921,"1.6416326530612244",0.479768124867109,-0.0388913338668781,0.1,7,0.1,17.56,0.505670761496749,1.96013107250212e-06,1.37770849316512e-05,3.6239640464512e-07
2416,50,0.323781231553677,"1.6546938775510205",0.50144495636176,-0.0815692732369948,0.1,7,0.1,16.92,0.492540639286381,2.03558641819326e-06,3.57382502729489e-05,3.99885910865996e-07
2417,50,0.340378621393563,"1.6628571428571428",0.519866446593155,-0.0539607673629208,0.1,7,0.1,16.56,0.512842378559512,2.06648140394758e-06,4.76149047580577e-05,3.45893507819103e-07
2418,50,0.346071735633386,"1.6546938775510205",0.471429424176663,-0.0951209120419112,0.1,7,0.1,17.04,0.482162729354926,2.05435522349823e-06,3.90388814453408e-05,5.09612213872401e-07
2419,50,0.305814656791437,"1.6783673469387754",0.477279381944902,-0.104552101577014,0.1,7,0.1,15.8,0.511168944000808,2.18091073749827e-06,4.17176569980736e-05,4.3357516600124e-07
2420,50,0.354886711596834,"1.6457142857142857",0.536269813899957,0.025174440821509,0.1,7,0.1,17.36,0.484996221822965,1.99067090346808e-06,4.14186182997369e-05,3.8625156939814e-07
2421,50,0.366052955485907,"1.623673469387755",0.461572733493022,-0.0445238325126316,0.1,7,0.1,18.44,0.463289570234719,1.85212055251653e-06,3.87152885368831e-05,2.97583373147428e-07
2422,50,0.364101021715007,"1.6310204081632653",0.4946318906837,-0.099335468028033,0.1,7,0.1,18.12,0.514908958008656,1.89901793147683e-06,3.91911304640691e-05,3.64685031170255e-07
2423,50,0.353434528813045,"1.6595918367346938",0.454866589397215,-0.122763346362213,0.1,7,0.1,16.68,0.497697278165543,2.10413783567635e-06,4.86632350653776e-05,4.82088018947374e-07
2424,50,0.366294806307944,"1.6489795918367347",0.597673517638548,-0.046972127208663,0.1,7,0.1,17.36,0.49366183350795,2.03362616389986e-06,5.29871357600321e-05,5.90102538352163e-07
2425,50,0.358800898335896,"1.649795918367347",0.584047740163776,-0.00940766079672247,0.1,7,0.1,17.24,0.512082365268079,2.01861938626746e-06,6.09568193755886e-05,4.57096392501825e-07
2426,50,0.360190028844639,"1.6457142857142857",0.548691792161206,-0.011609183405684,0.1,7,0.1,17.44,0.501719007661624,2.01541679883757e-06,3.59890294903576e-05,5.35382031029285e-07
2427,50,0.348893645218992,"1.6342857142857143",0.49976971147179,-0.0950286082042512,0.1,7,0.1,17.92,0.512780544409556,1.89875587501419e-06,4.79246431393685e-05,2.75851044711031e-07
2428,50,0.337152415607107,"1.6595918367346938",0.490452593294686,-0.112391817208046,0.1,7,0.1,16.76,0.484962725752434,2.0832399870312e-06,2.02584732488976e-05,4.73869996004778e-07
2429,50,0.336082131834454,"1.6685714285714286",0.501541335979628,-0.0791556728232188,0.1,7,0.1,16.36,0.487971787707926,2.14170686272577e-06,3.9611083363928e-05,5.23997391664912e-07
2430,50,0.376647128516478,"1.623673469387755",0.483196617677696,-0.000535206647466597,0.1,7,0.1,18.44,0.508296757712009,1.85833645603033e-06,4.34363293314215e-05,3.12043179698005e-07
2431,50,0.320282050972763,"1.6685714285714286",0.553553168178533,0.000681234248239477,0.1,7,0.1,16.36,0.477307422472323,2.14322075981566e-06,3.98326524735359e-05,5.60837195309271e-07
2432,50,0.319881585517876,"1.670204081632653",0.532364201777818,-0.0903379113133843,0.1,7,0.1,16.2,0.496329210807638,2.10589154768043e-06,4.90967229339064e-05,3.19123828398331e-07
2433,50,0.344943300548631,"1.6571428571428573",0.507092039080581,-0.0226819067029123,0.1,7,0.1,16.96,0.500673127104742,2.05066595001758e-06,5.29396847051959e-05,4.71507542934357e-07
2434,50,0.353851967211881,"1.6506122448979592",0.50574921523802,-0.0720258082825892,0.1,7,0.1,17.16,0.488255528292615,2.01884053542932e-06,3.32959997135752e-05,3.95023808487181e-07
2435,50,0.36859223911698,"1.6416326530612244",0.483938052690122,-0.0220717787318339,0.1,7,0.1,17.56,0.477878453582858,1.97323311584579e-06,4.78749676140054e-05,4.18183166710426e-07
2436,50,0.34683198034672,"1.6644897959183673",0.457974987501707,-0.0354621881324413,0.1,7,0.1,16.6,0.492082443486239,2.10935034322499e-06,6.08836269785052e-05,5.14469232321953e-07
2437,50,0.349072080482297,"1.6546938775510205",0.461573306939427,-0.0890696751890865,0.1,7,0.1,16.96,0.511935355843222,2.06099917078959e-06,3.94316081164112e-05,5.01904197663452e-07
2438,50,0.347664667357291,"1.6416326530612244",0.506243560520544,-0.077888025431654,0.1,7,0.1,17.56,0.488296209035782,1.95659922828773e-06,3.97861550394498e-05,3.55123922171044e-07
2439,50,0.348015818432227,"1.6489795918367347",0.483137717347382,0.000131103270149105,0.1,7,0.1,17.2,0.483466063589616,2.01262610798485e-06,3.93710778935936e-05,4.23766913057915e-07
2440,50,0.342474003502069,"1.6522448979591837",0.541697347527656,-0.0298334082481182,0.1,7,0.1,17.08,0.519711629923454,2.02460193339949e-06,3.84134840434168e-05,4.40307559478033e-07
2441,50,0.358182270713338,"1.6310204081632653",0.598529997405745,-0.0398324171346441,0.1,7,0.1,18.12,0.496823815089451,1.91274855553349e-06,2.28725419672067e-05,4.01274450177195e-07
2442,50,0.330078136174112,"1.6693877551020408",0.520057512474128,-0.0151994444873081,0.1,7,0.1,16.32,0.495167903821732,2.11990510151307e-06,3.71892231307571e-05,4.41745453720912e-07
2443,50,0.348971705393364,"1.649795918367347",0.474583296776778,-0.100520352197217,0.1,7,0.1,17.16,0.50051219972044,1.99344724937276e-06,5.68524071567128e-05,3.34507889544222e-07
2444,50,0.342081058260625,"1.656326530612245",0.542154525196001,-0.0548407952829055,0.1,7,0.1,16.88,0.506911227036463,2.04106407488754e-06,3.29884021179863e-05,3.97235331899671e-07
2445,50,0.337099505353981,"1.6514285714285715",0.556907382424784,-0.0507434203843394,0.1,7,0.1,17.08,0.502366698843306,2.02308018229079e-06,4.81008641598822e-05,4.00340187448306e-07
2446,50,0.301144925593842,"1.6840816326530612",0.472991494541441,-0.0310934939822131,0.1,7,0.1,15.56,0.509532773815936,2.19906550686753e-06,7.38185108490451e-05,3.62139998522097e-07
2447,50,0.373597099352988,"1.633469387755102",0.467485873258911,-0.0394856491765288,0.1,7,0.1,17.96,0.535639407482682,1.90471913131793e-06,5.47530635814591e-05,3.26427539818615e-07
2448,50,0.354394938990107,"1.6546938775510205",0.569018157641018,-0.0497875880906752,0.1,7,0.1,17.08,0.505756127281043,2.02505832553377e-06,4.36417218324562e-05,3.94017509997869e-07
2449,50,0.346326107157377,"1.6571428571428573",0.477380142593995,-0.0667889656852297,0.1,7,0.1,16.88,0.500002741615306,2.08851900649569e-06,6.4827598416813e-05,5.15414134650374e-07
2450,50,0.335043013095847,"1.6677551020408163",0.498369830977292,-0.0407229008258527,0.1,7,0.1,16.36,0.509674928024895,2.13983945461711e-06,3.87212393029082e-05,5.17161779815975e-07
2451,50,0.339336157330652,"1.6644897959183673",0.576329758528676,0.00457188444485356,0.1,7,0.1,16.56,0.505414031320979,2.11189387777573e-06,7.57857242282122e-05,4.7990550864269e-07
2452,50,0.314792978517571,"1.676734693877551",0.518499112488891,-0.0254648002501382,0.1,7,0.1,15.92,0.500119627243868,2.1758111212925e-06,5.262815998402e-05,4.26664256600911e-07
2453,50,0.362339270636484,"1.6506122448979592",0.49764397045422,-0.0776735783324788,0.1,7,0.1,17.2,0.495874675889707,2.07976541042376e-06,3.91393396927168e-05,6.41936229936737e-07
2454,50,0.344959456812761,"1.6538775510204082",0.509096714814116,-0.129847866797168,0.1,7,0.1,16.96,0.506122676230128,2.05589134667009e-06,2.57496203450006e-05,4.68405174513829e-07
2455,50,0.324690456542455,"1.6685714285714286",0.527345785737137,0.0198383059241053,0.1,7,0.1,16.44,0.479238085747539,2.11547432573417e-06,5.64910703086282e-05,5.10949598476923e-07
2456,50,0.361413585113679,"1.6359183673469389",0.487374458712653,-0.0526019407252424,0.1,7,0.1,17.84,0.496758832205049,1.90702019458113e-06,4.11804444507675e-05,2.76567393397584e-07
2457,50,0.363672277767849,"1.6285714285714286",0.484670532152981,-0.0812358875071595,0.1,7,0.1,18.2,0.501427064562848,1.88979881546683e-06,3.18936312545328e-05,3.6307853468886e-07
2458,50,0.376310905450252,"1.6359183673469389",0.535228410916769,-0.017028490285458,0.1,7,0.1,17.84,0.52712305592933,1.94744144496562e-06,4.48691730412502e-05,3.94952504042777e-07
2459,50,0.36216705300652,"1.636734693877551",0.568040135889782,-0.07776898657708,0.1,7,0.1,17.8,0.471820502294715,1.96063246006707e-06,2.87208885454115e-05,4.25499529737963e-07
2460,50,0.33191935329892,"1.666938775510204",0.487544899456471,-0.0333240688594213,0.1,7,0.1,16.4,0.4950646860608,2.10479001666274e-06,3.92521027510218e-05,4.03342881979816e-07
2461,50,0.357191771870612,"1.643265306122449",0.53684259378729,-0.0470607391227635,0.1,7,0.1,17.52,0.506120786680315,1.96923961261145e-06,5.53976364799811e-05,3.78995539556493e-07
2462,50,0.334822188484404,"1.6457142857142857",0.539144882122731,-0.0374271764701159,0.1,7,0.1,17.36,0.479360863839151,1.98389781841274e-06,3.56081716160061e-05,3.74252274718701e-07
2463,50,0.34633724842932,"1.656326530612245",0.526624059043806,-0.0228175535505519,0.1,7,0.1,16.96,0.506604732267106,2.05086486507432e-06,6.85512302444016e-05,4.54542640372496e-07
2464,50,0.353079823094899,"1.6457142857142857",0.52680559997475,-0.0737380058406347,0.1,7,0.1,17.4,0.514410195298059,1.98008015437838e-06,2.05090917968315e-05,3.78182482249741e-07
2465,50,0.345158692323964,"1.6522448979591837",0.491143625472303,-0.0640416041146169,0.1,7,0.1,17.12,0.498084808028434,2.02626879647146e-06,4.20178698674822e-05,4.56865348392366e-07
2466,50,0.35523869637041,"1.649795918367347",0.477571745996082,-0.0639911570496351,0.1,7,0.1,17.24,0.485528914144173,1.99299442498753e-06,2.68317706437248e-05,3.65733514468263e-07
2467,50,0.318098726179222,"1.6808163265306122",0.545891324445465,-0.0373696996604531,0.1,7,0.1,15.72,0.505662140804388,2.2120814165403e-06,3.80422882027979e-05,5.09363851198538e-07
2468,50,0.335604998044088,"1.656326530612245",0.490289810731078,0.00228512089205786,0.1,7,0.1,16.88,0.49502861510746,2.03709876066634e-06,6.8936983019007e-05,3.90407039434132e-07
2469,50,0.34420049013071,"1.660408163265306",0.461928008901839,-0.127041035523251,0.1,7,0.1,16.88,0.515242631264757,2.10276298832259e-06,3.48159600644945e-05,6.46695281426871e-07
2470,50,0.324865828111554,"1.6742857142857144",0.475229044892521,0.0297731566017327,0.1,7,0.1,16.12,0.489352458710962,2.159896932711e-06,8.20787396928588e-05,4.78522397360701e-07
2471,50,0.324588352517347,"1.6620408163265306",0.528994955843968,-0.0207903780068728,0.1,7,0.1,16.64,0.510616407442135,2.07459775636975e-06,5.00575671798309e-05,4.18851592972605e-07
2472,50,0.363458241217361,"1.6375510204081634",0.506694611831795,0.00111317688550988,0.1,7,0.1,17.84,0.515538164196203,1.95701896509776e-06,3.59418418808664e-05,5.27656915463419e-07
2473,50,0.36159882305517,"1.6448979591836734",0.542577096243827,-0.0623430383103515,0.1,7,0.1,17.4,0.493219385513988,1.98421745904823e-06,2.61177789972066e-05,3.82276947850217e-07
2474,50,0.348060972552223,"1.6514285714285715",0.517472911943023,-0.0302792549327289,0.1,7,0.1,17.08,0.482066358049041,2.0248816076504e-06,5.45054110077292e-05,3.98109445468949e-07
2475,50,0.368422707411791,"1.6375510204081634",0.566697145399327,-0.0597982574249121,0.1,7,0.1,17.76,0.485929722936707,1.94115026140545e-06,5.09754485453265e-05,3.61546445469507e-07
2476,50,0.35140279266499,"1.6506122448979592",0.513808535816094,-0.0514028660996505,0.1,7,0.1,17.2,0.494140117047728,2.01339446157517e-06,4.57102571691071e-05,3.94872356636903e-07
2477,50,0.339145115208448,"1.6506122448979592",0.533463500843065,-0.0747519256123796,0.1,7,0.1,17.12,0.490039213540114,2.0157086828142e-06,2.86961627720256e-05,3.81011495268903e-07
2478,50,0.345322903312269,"1.6587755102040815",0.539232032978299,-0.00335435453821868,0.1,7,0.1,16.8,0.480326591755309,2.06653776786047e-06,2.59565040262569e-05,4.39811734782711e-07
2479,50,0.360284970108338,"1.643265306122449",0.513548866046263,-0.0531508481971155,0.1,7,0.1,17.52,0.49146121091653,1.96672753840399e-06,7.18968500015249e-05,3.72051941938199e-07
