"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","rewire","neighbors","density","path_type","neigh_type","mean_mean","mean_sd","sd_mean","sd_sd"
13137,50,0.0253333333333333,4.29142857142857,0.58335325589104,-0.139567764088063,0.1,0.1,2.48,0.030308994606961,"small","unknown",0.497595015199024,1.77070173080228e-05,0.00415260948912831,9.88342062731897e-06
13137,50,0.0253333333333333,4.29142857142857,0.58335325589104,-0.139567764088063,0.1,0.1,2.48,0.030308994606961,"big","unknown",0.497595015199024,1.77070173080228e-05,0.00415260948912831,9.88342062731897e-06
13290,50,0.0553333333333333,4.51591836734694,0.643498629640374,-0.148862081830618,0.1,0.1,2.48,0.021305873329997,"small","unknown",0.503967739800504,1.76356813741369e-05,0.00984073233994976,9.52926558708987e-06
13290,50,0.0553333333333333,4.51591836734694,0.643498629640374,-0.148862081830618,0.1,0.1,2.48,0.021305873329997,"big","unknown",0.503967739800504,1.76356813741369e-05,0.00984073233994976,9.52926558708987e-06
13539,50,0.0246666666666667,4.44,0.508330718014597,-0.103580073894764,0.1,0.1,2.44,0.0230200703536744,"small","unknown",0.510731615823506,1.81513321504387e-05,0.0146681510815878,9.72863486484898e-06
13539,50,0.0246666666666667,4.44,0.508330718014597,-0.103580073894764,0.1,0.1,2.44,0.0230200703536744,"big","unknown",0.510731615823506,1.81513321504387e-05,0.0146681510815878,9.72863486484898e-06
13582,50,0.0133333333333333,5.48571428571429,0.573438409678902,-0.0441441441441443,0.1,0.1,2.44,0.000967122948771352,"small","unknown",0.503971985439388,1.77182001643244e-05,0.0136580432257621,9.48479881656032e-06
13582,50,0.0133333333333333,5.48571428571429,0.573438409678902,-0.0441441441441443,0.1,0.1,2.44,0.000967122948771352,"big","unknown",0.503971985439388,1.77182001643244e-05,0.0136580432257621,9.48479881656032e-06
13587,50,0.0253333333333333,4.44326530612245,0.547591397638709,-0.169387014871237,0.1,0.1,2.48,0.0230200703536744,"small","unknown",0.508160835446462,1.72517416947549e-05,0.00869066501948907,9.23955254063693e-06
13587,50,0.0253333333333333,4.44326530612245,0.547591397638709,-0.169387014871237,0.1,0.1,2.48,0.0230200703536744,"big","unknown",0.508160835446462,1.72517416947549e-05,0.00869066501948907,9.23955254063693e-06
14023,50,0.0406666666666667,4.47755102040816,0.626709648474398,-0.0872502515452062,0.1,0.1,2.48,0.021305873329997,"small","unknown",0.488039467808279,1.7584905340565e-05,0.01357350744147,9.53071503691871e-06
14023,50,0.0406666666666667,4.47755102040816,0.626709648474398,-0.0872502515452062,0.1,0.1,2.48,0.021305873329997,"big","unknown",0.488039467808279,1.7584905340565e-05,0.01357350744147,9.53071503691871e-06
14101,50,0.0133333333333333,4.53795918367347,0.535017417892641,-0.202181377499495,0.1,0.1,2.48,0.0157288692531117,"small","unknown",0.494780987779826,1.77070173080228e-05,0.00873896333431757,9.88342062731897e-06
14101,50,0.0133333333333333,4.53795918367347,0.535017417892641,-0.202181377499495,0.1,0.1,2.48,0.0157288692531117,"big","unknown",0.494780987779826,1.77070173080228e-05,0.00873896333431757,9.88342062731897e-06
14178,50,0.0229523809523809,4.26367346938776,0.570538616976314,-0.0804979253112032,0.1,0.1,2.48,0.0342170794339749,"small","unknown",0.520690277827334,1.9012750288121e-05,0.0159594517225095,1.05647921553092e-05
14178,50,0.0229523809523809,4.26367346938776,0.570538616976314,-0.0804979253112032,0.1,0.1,2.48,0.0342170794339749,"big","unknown",0.520690277827334,1.9012750288121e-05,0.0159594517225095,1.05647921553092e-05
14254,50,0.038,4.28734693877551,0.574703787068308,-0.00930232558139528,0.1,0.1,2.48,0.0342170794339749,"small","unknown",0.500178576928899,1.83067557904046e-05,0.00869555249071504,1.01152819421901e-05
14254,50,0.038,4.28734693877551,0.574703787068308,-0.00930232558139528,0.1,0.1,2.48,0.0342170794339749,"big","unknown",0.500178576928899,1.83067557904046e-05,0.00869555249071504,1.01152819421901e-05
14364,50,0.0373333333333333,4.01061224489796,0.546316057645089,-0.0699801535939251,0.1,0.1,2.48,0.0643621139495943,"small","unknown",0.497260846675739,1.89016854608775e-05,0.00783474417239138,1.05446742870542e-05
14364,50,0.0373333333333333,4.01061224489796,0.546316057645089,-0.0699801535939251,0.1,0.1,2.48,0.0643621139495943,"big","unknown",0.497260846675739,1.89016854608775e-05,0.00783474417239138,1.05446742870542e-05
14638,50,0.0409523809523809,4.57469387755102,0.568141529967232,-0.131163708086785,0.1,0.1,2.48,0.0124077683236654,"small","unknown",0.511439174883995,1.86018408930491e-05,0.0127587551051748,1.03349282709767e-05
14638,50,0.0409523809523809,4.57469387755102,0.568141529967232,-0.131163708086785,0.1,0.1,2.48,0.0124077683236654,"big","unknown",0.511439174883995,1.86018408930491e-05,0.0127587551051748,1.03349282709767e-05
14800,50,0.0166666666666667,4.71183673469388,0.568826339104034,-0.117647058823529,0.1,0.1,2.44,0.00753592376425347,"small","unknown",0.492561604894888,1.7829215644843e-05,0.00812704162779659,9.7820163101111e-06
14800,50,0.0166666666666667,4.71183673469388,0.568826339104034,-0.117647058823529,0.1,0.1,2.44,0.00753592376425347,"big","unknown",0.492561604894888,1.7829215644843e-05,0.00812704162779659,9.7820163101111e-06
14900,50,0.0785714285714286,4.56734693877551,0.574067007077819,-0.0666937779585196,0.1,0.1,2.44,0.0157288692531117,"small","unknown",0.472637166267024,1.72803815066468e-05,0.010175799599611,8.79697690161823e-06
14900,50,0.0785714285714286,4.56734693877551,0.574067007077819,-0.0666937779585196,0.1,0.1,2.44,0.0157288692531117,"big","unknown",0.472637166267024,1.72803815066468e-05,0.010175799599611,8.79697690161823e-06
15379,50,0.0286666666666667,4.5665306122449,0.570094795189826,-0.147280966767372,0.1,0.1,2.48,0.0157288692531117,"small","unknown",0.490835701488907,1.80401747835647e-05,0.00823159914973798,1.01718843722443e-05
15379,50,0.0286666666666667,4.5665306122449,0.570094795189826,-0.147280966767372,0.1,0.1,2.48,0.0157288692531117,"big","unknown",0.490835701488907,1.80401747835647e-05,0.00823159914973798,1.01718843722443e-05
15959,50,0.08,4.26938775510204,0.558025771110368,-0.188915006804404,0.1,0.1,2.48,0.0342170794339749,"small","unknown",0.502645310462663,1.84844155971546e-05,0.0130930139032938,1.03769749191677e-05
15959,50,0.08,4.26938775510204,0.558025771110368,-0.188915006804404,0.1,0.1,2.48,0.0342170794339749,"big","unknown",0.502645310462663,1.84844155971546e-05,0.0130930139032938,1.03769749191677e-05
16057,50,0.0433333333333333,4.76244897959184,0.494288018107453,-0.057735154509348,0.1,0.1,2.44,0.00468679021602775,"small","unknown",0.502079411119045,1.83789749706566e-05,0.0147333387108995,9.99630127648236e-06
16057,50,0.0433333333333333,4.76244897959184,0.494288018107453,-0.057735154509348,0.1,0.1,2.44,0.00468679021602775,"big","unknown",0.502079411119045,1.83789749706566e-05,0.0147333387108995,9.99630127648236e-06
16231,50,0.00866666666666667,4.47673469387755,0.56151516709002,-0.183009789281566,0.1,0.1,2.48,0.021305873329997,"small","unknown",0.524640460402805,1.78625211470829e-05,0.00826165030850747,9.86478085433596e-06
16231,50,0.00866666666666667,4.47673469387755,0.56151516709002,-0.183009789281566,0.1,0.1,2.48,0.021305873329997,"big","unknown",0.524640460402805,1.78625211470829e-05,0.00826165030850747,9.86478085433596e-06
16819,50,0.00938095238095238,4.3265306122449,0.556556909347151,-0.18709251464884,0.1,0.1,2.48,0.030308994606961,"small","unknown",0.483538059994426,1.96337900308274e-05,0.0136293800901258,1.12597970824868e-05
16819,50,0.00938095238095238,4.3265306122449,0.556556909347151,-0.18709251464884,0.1,0.1,2.48,0.030308994606961,"big","unknown",0.483538059994426,1.96337900308274e-05,0.0136293800901258,1.12597970824868e-05
16868,50,0.0246666666666667,4.34040816326531,0.543560179998767,-0.067434912505335,0.1,0.1,2.44,0.030308994606961,"small","unknown",0.506796937092583,1.92839747910959e-05,0.0127597784774905,1.10376149790463e-05
16868,50,0.0246666666666667,4.34040816326531,0.543560179998767,-0.067434912505335,0.1,0.1,2.44,0.030308994606961,"big","unknown",0.506796937092583,1.92839747910959e-05,0.0127597784774905,1.10376149790463e-05
16979,50,0.010952380952381,4.56408163265306,0.615140633351811,-0.178206997084548,0.1,0.1,2.44,0.0157288692531117,"small","unknown",0.505040189484866,1.80466092810417e-05,0.0142919311718546,9.72276933529945e-06
16979,50,0.010952380952381,4.56408163265306,0.615140633351811,-0.178206997084548,0.1,0.1,2.44,0.0157288692531117,"big","unknown",0.505040189484866,1.80466092810417e-05,0.0142919311718546,9.72276933529945e-06
17297,50,0.02,4.75591836734694,0.542097468874412,-0.128086642599278,0.1,0.1,2.48,0.00468679021602775,"small","unknown",0.5093366465086,1.78958463953327e-05,0.00827355395498576,9.84493765853124e-06
17297,50,0.02,4.75591836734694,0.542097468874412,-0.128086642599278,0.1,0.1,2.48,0.00468679021602775,"big","unknown",0.5093366465086,1.78958463953327e-05,0.00827355395498576,9.84493765853124e-06
17362,50,0.012,4.08979591836735,0.563857864990049,-0.135764423900017,0.1,0.1,2.48,0.0599668572742017,"small","unknown",0.510910841787035,1.80290721263573e-05,0.00667417005478576,1.01495576327275e-05
17362,50,0.012,4.08979591836735,0.563857864990049,-0.135764423900017,0.1,0.1,2.48,0.0599668572742017,"big","unknown",0.510910841787035,1.80290721263573e-05,0.00667417005478576,1.01495576327275e-05
17501,50,0.042,4.40816326530612,0.543551584459262,-0.166372721928278,0.1,0.1,2.48,0.0230200703536744,"small","unknown",0.494998530592286,1.88508970867693e-05,0.0344729643882998,1.06116992023073e-05
17501,50,0.042,4.40816326530612,0.543551584459262,-0.166372721928278,0.1,0.1,2.48,0.0230200703536744,"big","unknown",0.494998530592286,1.88508970867693e-05,0.0344729643882998,1.06116992023073e-05
17605,50,0.064,5.07102040816327,0.59302718209583,-0.0820090805902384,0.1,0.1,2.48,0.00262954424564652,"small","unknown",0.512062485210285,1.85287867514417e-05,0.011227350964289,1.06526971673024e-05
17605,50,0.064,5.07102040816327,0.59302718209583,-0.0820090805902384,0.1,0.1,2.48,0.00262954424564652,"big","unknown",0.512062485210285,1.85287867514417e-05,0.011227350964289,1.06526971673024e-05
17700,50,0.0393333333333333,4.02530612244898,0.615349265615879,-0.00747104968248039,0.1,0.1,2.48,0.0643621139495943,"small","unknown",0.50993547063674,1.89572147893651e-05,0.00866426218109704,1.05697889828299e-05
17700,50,0.0393333333333333,4.02530612244898,0.615349265615879,-0.00747104968248039,0.1,0.1,2.48,0.0643621139495943,"big","unknown",0.50993547063674,1.89572147893651e-05,0.00866426218109704,1.05697889828299e-05
17808,50,0.012,4.18530612244898,0.575811536599069,-0.16635927701955,0.1,0.1,2.48,0.0426925162416383,"small","unknown",0.498283300921706,1.90507671440253e-05,0.00595775820535243,1.08688442549687e-05
17808,50,0.012,4.18530612244898,0.575811536599069,-0.16635927701955,0.1,0.1,2.48,0.0426925162416383,"big","unknown",0.498283300921706,1.90507671440253e-05,0.00595775820535243,1.08688442549687e-05
18223,50,0.00666666666666667,4.6734693877551,0.520177060962693,-0.192071468453378,0.1,0.1,2.44,0.00935250907919314,"small","unknown",0.502730906195074,1.88065444443151e-05,0.0193242652407116,1.02445101722977e-05
18223,50,0.00666666666666667,4.6734693877551,0.520177060962693,-0.192071468453378,0.1,0.1,2.44,0.00935250907919314,"big","unknown",0.502730906195074,1.88065444443151e-05,0.0193242652407116,1.02445101722977e-05
18298,50,0.0266666666666667,4.19510204081633,0.501756873870911,-0.140585964115376,0.1,0.1,2.48,0.0426925162416383,"small","unknown",0.515552082377586,1.69038453807155e-05,0.00969772523782315,8.47400037251018e-06
18298,50,0.0266666666666667,4.19510204081633,0.501756873870911,-0.140585964115376,0.1,0.1,2.48,0.0426925162416383,"big","unknown",0.515552082377586,1.69038453807155e-05,0.00969772523782315,8.47400037251018e-06
18383,50,0.0133333333333333,5.21224489795918,0.534212328325542,-0.156431728308909,0.1,0.1,2.44,0.00164156649848882,"small","unknown",0.489238108498752,1.78689507084687e-05,0.0110166179677248,9.42787814903735e-06
18383,50,0.0133333333333333,5.21224489795918,0.534212328325542,-0.156431728308909,0.1,0.1,2.44,0.00164156649848882,"big","unknown",0.489238108498752,1.78689507084687e-05,0.0110166179677248,9.42787814903735e-06
18783,50,0.028,4.03918367346939,0.54432120886777,-0.0160233066278223,0.1,0.1,2.48,0.0643621139495943,"small","unknown",0.498142708371619,1.86731829972032e-05,0.00954809562684669,1.0626174950552e-05
18783,50,0.028,4.03918367346939,0.54432120886777,-0.0160233066278223,0.1,0.1,2.48,0.0643621139495943,"big","unknown",0.498142708371619,1.86731829972032e-05,0.00954809562684669,1.0626174950552e-05
19448,50,0.090952380952381,4.26938775510204,0.505030105371517,-0.100030590394616,0.1,0.1,2.48,0.0342170794339749,"small","unknown",0.522970520190918,1.85796244722749e-05,0.0126453787853518,1.03470652396382e-05
19448,50,0.090952380952381,4.26938775510204,0.505030105371517,-0.100030590394616,0.1,0.1,2.48,0.0342170794339749,"big","unknown",0.522970520190918,1.85796244722749e-05,0.0126453787853518,1.03470652396382e-05
19627,50,0.01,4.23673469387755,0.508385464817873,-0.133473547969584,0.1,0.1,2.48,0.0342170794339749,"small","unknown",0.485676925317496,1.81401431238689e-05,0.00902511333310986,1.01492069328133e-05
19627,50,0.01,4.23673469387755,0.508385464817873,-0.133473547969584,0.1,0.1,2.48,0.0342170794339749,"big","unknown",0.485676925317496,1.81401431238689e-05,0.00902511333310986,1.01492069328133e-05
19965,50,0.0793333333333333,4.36489795918367,0.553354112458159,-0.151497471800856,0.1,0.1,2.48,0.0259948448354591,"small","unknown",0.50892894094959,1.76849366023075e-05,0.0259623495133378,9.1677691377878e-06
19965,50,0.0793333333333333,4.36489795918367,0.553354112458159,-0.151497471800856,0.1,0.1,2.48,0.0259948448354591,"big","unknown",0.50892894094959,1.76849366023075e-05,0.0259623495133378,9.1677691377878e-06
20340,50,0.238982318335259,1.78448979591837,0.617342995315221,0.00647663103408997,0.1,0.1,11.92,1.30388832630226,"unknown","small",0.492603079694022,2.89213574660007e-06,0.00013108788671858,5.36197666723782e-07
20533,50,0.244163299892402,1.78285714285714,0.550680613958894,0.0205407572058448,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.495936308120169,2.94821713574623e-06,7.5629124929147e-05,7.72999878622183e-07
20601,50,0.244708715261347,1.78612244897959,0.59208330232671,0.0155463124000305,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.495145566484943,2.94243828775933e-06,0.000104486771789056,8.60483518131089e-07
20741,50,0.241000194336108,1.78448979591837,0.528009695068265,0.0145258712850118,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.506919639882734,2.9458651618541e-06,9.82542319606304e-05,8.00197807268086e-07
20778,50,0.239152080633505,1.78775510204082,0.579669480972603,0.0083386880074772,0.1,0.1,11.88,0.917047956360907,"unknown","small",0.499723118684614,2.95711839524597e-06,0.000153670711575142,7.00618634926983e-07
20780,50,0.245812113754838,1.78775510204082,0.568534240304085,0.0103815208928108,0.1,0.1,12,1.30388832630226,"unknown","small",0.510012847749493,2.9651801188435e-06,0.000136791413733286,7.92472419971841e-07
21031,50,0.239429528675659,1.7869387755102,0.518873905806386,-0.00451583168925257,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.511102915282423,2.94880346102825e-06,0.000140772004151923,7.18678248411787e-07
21118,50,0.238770452629586,1.78530612244898,0.538888353026402,-0.00899062942665633,0.1,0.1,12.08,1.754293766221,"unknown","small",0.516431329659052,2.92957809692024e-06,4.85588905277709e-05,7.61560333354825e-07
21537,50,0.249548846750085,1.78612244897959,0.510780561353959,0.00528621152667874,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.481673639731966,2.95176744430628e-06,0.00011134788390594,8.67859672744322e-07
21539,50,0.25273663677224,1.78285714285714,0.644280547848795,-0.00768895981430439,0.1,0.1,12.08,1.754293766221,"unknown","small",0.52243954645415,2.98805628523975e-06,6.45135457340977e-05,8.54123382566654e-07
21727,50,0.241736551030669,1.78530612244898,0.571298318075936,0.00718477022025502,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.498608595371716,2.92831750437142e-06,0.000104377069012991,8.18626930762604e-07
21756,50,0.238718017276841,1.77959183673469,0.561008941825873,-0.00232609571970152,0.1,0.1,12.08,1.754293766221,"unknown","small",0.4888360986636,2.89393689988846e-06,6.04839700866139e-05,6.47971138818106e-07
22230,50,0.239706773618538,1.78367346938776,0.529520915783769,0.00941851877231841,0.1,0.1,12,1.30388832630226,"unknown","small",0.486168034733586,2.88153389967057e-06,9.57324553077382e-05,6.03468127448386e-07
22694,50,0.250709702062643,1.7869387755102,0.574048431538475,-0.00961684317409997,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.522568497037144,2.90139114142664e-06,0.000164840132997377,6.62063488389248e-07
23072,50,0.243806843483314,1.78285714285714,0.585664413855022,0.0185424228158362,0.1,0.1,12.08,1.754293766221,"unknown","small",0.497048279957543,2.97178574568002e-06,0.000127924929599566,9.50067650537023e-07
23138,50,0.245166206342677,1.7869387755102,0.556422599320181,-0.00729166666666662,0.1,0.1,12,1.30388832630226,"unknown","small",0.50370279727512,2.96740967718282e-06,7.57009409111322e-05,9.43436170291899e-07
24308,50,0.245124062212298,1.7869387755102,0.581107841917795,0.00739713361072581,0.1,0.1,12,1.30388832630226,"unknown","small",0.505280763887169,2.9266272938709e-06,8.00420159872127e-05,6.98279399602478e-07
24574,50,0.247287405405052,1.77551020408163,0.545124374671134,0.0810009182129858,0.1,0.1,12.64,3.38322295544409,"unknown","big",0.49997575979602,2.97783417079447e-06,0.000127292602735471,2.05510490248009e-06
25393,50,0.241163891663891,1.78448979591837,0.559282882059347,-0.00923132887841981,0.1,0.1,12.08,1.754293766221,"unknown","small",0.492737350590102,2.92543583486434e-06,0.000108611278543586,7.19210492585159e-07
25475,50,0.256684495243319,1.77632653061224,0.57852751167817,-0.00303807804538305,0.1,0.1,12.64,3.38322295544409,"unknown","big",0.487756523265326,2.79494563799141e-06,0.000140598939527729,7.26913414420039e-07
25621,50,0.240019356460533,1.78367346938776,0.52580186695815,-0.00738855731546308,0.1,0.1,12,1.30388832630226,"unknown","small",0.505897833430944,2.9620320027756e-06,8.98400254354855e-05,7.81548378725466e-07
25815,50,0.250079824716048,1.78448979591837,0.568387706966121,0.0266517512195684,0.1,0.1,12,1.30388832630226,"unknown","small",0.498712633985338,2.93598189897009e-06,9.87090314641653e-05,7.10472273076566e-07
26149,50,0.255322177650351,1.78775510204082,0.608864475210704,0.00394606760873151,0.1,0.1,12.08,1.754293766221,"unknown","small",0.499015091526139,2.99395777291034e-06,0.000121860606141369,9.42446505908279e-07
27370,50,0.25798466600479,1.7869387755102,0.490163549041772,0.0224535403004289,0.1,0.1,12.08,1.754293766221,"unknown","small",0.509816486612196,2.94208771259719e-06,0.00010663114954558,7.80567648212173e-07
27706,50,0.240258786964669,1.7869387755102,0.609717658578799,0.0146711773550368,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.494456863224412,2.91995852013372e-06,0.000114486598023264,7.30492005518639e-07
28749,50,0.243432828609299,1.7869387755102,0.596190420148178,0.0160739575462544,0.1,0.1,12,1.30388832630226,"unknown","small",0.499979023137867,2.92089900836994e-06,0.000163979287686026,6.47324779457314e-07
28980,50,0.242833816510287,1.78204081632653,0.545949991947862,0.038066571993613,0.1,0.1,12.08,1.754293766221,"unknown","small",0.513179032129672,2.92371383807003e-06,0.000125357354074551,7.46957442932569e-07
29197,50,0.243411821057601,1.78367346938776,0.565974453980187,-0.00554312516209572,0.1,0.1,12,1.30388832630226,"unknown","small",0.508122919160907,2.93244818447239e-06,0.000138839750123506,6.79730608166876e-07
29985,50,0.238577837195484,1.78530612244898,0.541217702661705,0.0432356212265652,0.1,0.1,12,1.30388832630226,"unknown","small",0.50128695198259,2.92518994246819e-06,0.000119445274669916,6.9711550402661e-07
30858,50,0.246047197900139,1.78448979591837,0.52415383145121,-0.00847201570567632,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.492463133741434,2.95326386842281e-06,0.000109029421227724,8.57621897875373e-07
31069,50,0.238194792135969,1.7869387755102,0.533147284766411,-0.00837264739975988,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.489995855320007,2.92268801179541e-06,7.12197959544415e-05,6.85354566580399e-07
31950,50,0.240591493473846,1.78367346938776,0.503502096475169,-0.00599679379341739,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.495957573823053,2.94596125246022e-06,6.33882511956353e-05,7.5069665728559e-07
32660,50,0.238516529737892,1.78530612244898,0.590609174683485,-0.00578109953977373,0.1,0.1,12,1.30388832630226,"unknown","small",0.488840410558867,2.94322393355475e-06,0.000133899615055398,7.09374242928054e-07
32678,50,0.243616334645746,1.78204081632653,0.563062551162745,0.0111989637101187,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.525378038828445,2.91789833160076e-06,0.000169845622683443,7.34648782885575e-07
32732,50,0.243035686535687,1.78775510204082,0.54083223612775,0.0378566497385119,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.480102388098997,2.91773505139013e-06,6.3984074381157e-05,6.8375869086006e-07
33365,50,0.24243401043401,1.78775510204082,0.595899987021677,0.00310729493655055,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.490169962097846,2.90581994109611e-06,7.07243367861816e-05,6.28503557095573e-07
33528,50,0.241529832912186,1.78448979591837,0.537317627638187,0.0181750267661675,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.494668839127688,2.88667629018343e-06,8.24558485105781e-05,6.29777328549355e-07
33703,50,0.243940974058621,1.78122448979592,0.595873876548803,0.00795297801747175,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.502526436373951,2.95814417433354e-06,0.000125639502683454,7.64095722573688e-07
34192,50,0.252713251488793,1.77551020408163,0.560326032280225,0.0246821099743033,0.1,0.1,12.64,3.38322295544409,"unknown","big",0.496539476738639,2.8387708072949e-06,5.73681610726197e-05,9.08888809506143e-07
36585,50,0.239467832820774,1.78367346938776,0.616137527216586,-0.00655957974815447,0.1,0.1,12,1.30388832630226,"unknown","small",0.520015336058157,2.89569495734327e-06,0.000179762167259064,6.16879455034486e-07
36653,50,0.243231996761409,1.78367346938776,0.481421875090499,0.0459387782622378,0.1,0.1,12,1.30388832630226,"unknown","small",0.50810210973984,2.92181993042626e-06,0.000111799860057769,7.0075251348703e-07
36658,50,0.248499458058282,1.7869387755102,0.542089292799047,0.000250765307329365,0.1,0.1,12,1.30388832630226,"unknown","small",0.502887901198745,2.91538594912061e-06,0.000173098531006624,6.63842079397281e-07
37981,50,0.253058519911461,1.7869387755102,0.616884689655367,0.103661971830986,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.487359712141627,2.98012008388407e-06,0.000186694309848684,8.87893361841131e-07
38039,50,0.257216025632434,1.78204081632653,0.50492346214371,0.0312673078873262,0.1,0.1,12.68,3.38322295544409,"unknown","big",0.494512460312475,2.83838749467486e-06,0.000101399966132697,8.97581587848566e-07
38059,50,0.244755633255633,1.78612244897959,0.601918618851395,0.00981049543001922,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.494671875467538,2.96375853260434e-06,0.000341359269530938,7.86269715581653e-07
38094,50,0.245129418912701,1.7869387755102,0.551581825984283,0.0086817956299722,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.501093410259085,2.93099026887388e-06,6.76291233003943e-05,7.39646056072507e-07
38316,50,0.245414528711742,1.77632653061224,0.597290956801195,0.0381820337226996,0.1,0.1,12.72,3.50606166085269,"unknown","big",0.501529761482397,2.88209450178376e-06,0.000128064739608351,9.87158735370278e-07
38615,50,0.25719394331159,1.77469387755102,0.542026693073731,-0.0059396806062878,0.1,0.1,12.68,3.38322295544409,"unknown","big",0.505796885009844,2.81257180902575e-06,0.00010461320123698,8.87555540045023e-07
38847,50,0.259679037165105,1.78204081632653,0.54755540072246,-0.00115040866949691,0.1,0.1,12.64,3.38322295544409,"unknown","big",0.499751919840066,2.85258376262834e-06,0.000147108168476497,8.99946331171978e-07
39760,50,0.238520589833283,1.7869387755102,0.668031967958448,0.0246521376006555,0.1,0.1,11.92,1.30388832630226,"unknown","small",0.497781167728643,2.93589009620611e-06,0.000119937143570824,6.64217298322066e-07
40226,50,0.242257183992478,1.78285714285714,0.591505886187931,0.00815296119343233,0.1,0.1,12.6,3.38322295544409,"unknown","big",0.492482212814708,2.85516998639315e-06,0.000104453639022479,9.15234057046906e-07
41064,50,0.244485374274848,1.78204081632653,0.591954613368116,0.00523117738933222,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.486298250580516,2.92169169253257e-06,0.000117712139311233,6.50108161110459e-07
41230,50,0.254678684061037,1.78040816326531,0.430447682619831,0.0175601488522899,0.1,0.1,12.84,3.50606166085269,"unknown","big",0.516321399238968,2.95859419950397e-06,8.75570319350184e-05,2.07541495330287e-06
41308,50,0.241168220668221,1.78530612244898,0.469830058338279,-0.00850720317933435,0.1,0.1,11.92,1.30388832630226,"unknown","small",0.492928895834085,2.93635318113392e-06,0.000103030470848828,7.12687542963471e-07
41568,50,0.24486660724896,1.77959183673469,0.565301938263741,0.0284441398217957,0.1,0.1,12.6,3.38322295544409,"unknown","big",0.498283464086087,2.85097779399195e-06,0.000118593501795357,9.88192093937263e-07
41702,50,0.254697985021514,1.77795918367347,0.614470948227106,0.00816564629253964,0.1,0.1,12.6,3.38322295544409,"unknown","big",0.498801145846937,2.85477487151574e-06,8.4031310433731e-05,9.26430637454277e-07
42084,50,0.248406549934414,1.7869387755102,0.484393810451911,0.00614376407945946,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.511550912890165,3.01097289076042e-06,7.16720973201414e-05,9.3886531656194e-07
42118,50,0.258445352377241,1.78122448979592,0.535573959485792,0.00232927381636011,0.1,0.1,12.72,3.50606166085269,"unknown","big",0.503793425098092,2.7996548618586e-06,9.05465082512263e-05,7.89456193403399e-07
42266,50,0.241559656030244,1.78775510204082,0.495997100014178,0.0130446574454434,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.500139761588983,2.93520805805154e-06,0.000162608703080205,7.15487028801267e-07
42478,50,0.25303670838965,1.78612244897959,0.522362231455341,-0.00690039254809696,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.499656840253743,2.98653834594596e-06,0.000224445146019957,8.1043682266765e-07
42545,50,0.246627603734415,1.78775510204082,0.60262689574063,-0.009548130152912,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.481997448737114,2.9602292266842e-06,0.000114289300686894,7.98301109980419e-07
42871,50,0.251699160316807,1.7869387755102,0.516446493542316,0.0262194462316308,0.1,0.1,11.96,1.30388832630226,"unknown","small",0.49189793040693,2.89712906434644e-06,0.000104915744790103,5.79469592000704e-07
43356,50,0.254478149473505,1.77632653061224,0.538615097021864,0.00726395120558369,0.1,0.1,12.6,3.38322295544409,"unknown","big",0.48184778636581,2.86829387316848e-06,5.33510962612522e-05,1.05186512428445e-06
43791,50,0.2481786710022,1.78448979591837,0.667443621332521,0.0178472047511226,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.494108444289041,2.88698997997599e-06,0.000210691404162949,6.18944021475574e-07
43910,50,0.247284382284382,1.78367346938776,0.608846344193546,0.0273288177683529,0.1,0.1,12.04,1.30388832630226,"unknown","small",0.500470134680098,2.93708656825148e-06,0.000141927045503064,8.40489641490301e-07
44391,50,0.248749191984486,1.78040816326531,0.581008519393277,0.0789311758716538,0.1,0.1,12.64,3.38322295544409,"unknown","big",0.495131628524043,2.89513982373581e-06,0.000139850700640839,1.06049769849057e-06
44516,50,0.239403407050466,1.78285714285714,0.530405078456391,0.00354780222472679,0.1,0.1,11.88,0.917047956360907,"unknown","small",0.502253162126701,3.00046394954868e-06,6.24934707202269e-05,8.11965274510309e-07
