"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","connection_prob","rewire","inter_var","mean_intra_var","std_intra_var"
689,"Scalefree",300,0,"5.50356744704571",0.555336494150752,-0.200423244526657,3.0787008451132,"Without",1.99333333333333,NA,NA,0.0370187097825782,2.22107812298531,0.0424322224910402
690,"Scalefree",300,0,"5.841248606466",0.560353502360389,-0.162774661242115,3.12226396204787,"Without",1.99333333333333,NA,NA,0.0322727544620669,2.23141999317469,0.034642713315439
691,"Scalefree",300,0,"5.50751393534002",0.565256173461356,-0.134912134878693,3.27593070429127,"Without",1.99333333333333,NA,NA,0.0394849185527921,2.21382425957192,0.0440452711971989
692,"Scalefree",300,0,"6.07052396878484",0.552521659644979,-0.198490399251677,3.1417956306639,"Without",1.99333333333333,NA,NA,0.0455382004799971,2.20348153315123,0.040987737061323
693,"Scalefree",300,0,"5.99458193979933",0.555762486891616,-0.168411129637625,3.07579836431866,"Without",1.99333333333333,NA,NA,0.040625367937791,2.21662906709713,0.0353826780239852
694,"Scalefree",300,0,"5.48903010033445",0.551132406554962,-0.219966454260489,3.0418811404848,"Without",1.99333333333333,NA,NA,0.0401627191397509,2.21375275241165,0.0417127868191235
695,"Scalefree",300,0,"6.2251282051282",0.560971572053625,-0.182133542957829,3.09991892699043,"Without",1.99333333333333,NA,NA,0.0398912780271247,2.21287299924609,0.0471526974847964
696,"Scalefree",300,0,"6.07863991081382",0.56107556628424,-0.238623317575187,3.03197051598716,"Without",1.99333333333333,NA,NA,0.0430549353829439,2.20592631512926,0.0388899822426373
697,"Scalefree",300,0,"5.3307469342252",0.58272206615217,-0.205590506258497,3.05848608512166,"Without",1.99333333333333,NA,NA,0.0408031844171819,2.21275957080404,0.036978186844073
698,"Scalefree",300,0,"6.0384392419175",0.56095537404988,-0.184260153110478,3.11536589840936,"Without",1.99333333333333,NA,NA,0.0384118258289554,2.21779665287411,0.0366560749503506
699,"Scalefree",300,0,"5.69317725752508",0.577615201370462,-0.151539214065363,3.13529461525176,"Without",1.99333333333333,NA,NA,0.035654107146664,2.22668779994952,0.0417439064468851
700,"Scalefree",300,0,"5.51756967670011",0.562456645998076,-0.162322645108822,3.06115680501733,"Without",1.99333333333333,NA,NA,0.0320939260344928,2.23195873276802,0.0430047879592301
701,"Scalefree",300,0,"5.51132664437012",0.563331630065575,-0.173281779476933,3.11642516329437,"With (weak)",1.99333333333333,NA,NA,0.0319779562711728,2.01437881041644,0.0885269231750486
702,"Scalefree",300,0,"5.09810479375697",0.552301770860458,-0.152700166356946,3.18969927498725,"With (weak)",1.99333333333333,NA,NA,0.0226747982458964,1.9932307582457,0.0833497724560334
703,"Scalefree",300,0,"5.82998885172798",0.577889352129115,-0.180827652381536,3.08195627425516,"With (weak)",1.99333333333333,NA,NA,0.0229478377716212,1.91471316871598,0.0920775788103025
704,"Scalefree",300,0,"5.93134894091416",0.572971305765618,-0.14944939473673,3.12553003805419,"With (weak)",1.99333333333333,NA,NA,0.0247881155101298,1.94572766275941,0.103460096686175
705,"Scalefree",300,0,"5.53429208472687",0.550515865491127,-0.170845171545094,3.2141519555696,"With (weak)",1.99333333333333,NA,NA,0.0270037206895015,1.93941629609089,0.0814199815267635
706,"Scalefree",300,0,"5.43721293199554",0.572219430740783,-0.146127307416183,3.18289110040496,"With (weak)",1.99333333333333,NA,NA,0.0236567655748167,1.9615712453724,0.0693429226250883
707,"Scalefree",300,0,"6.16967670011148",0.570846090353939,-0.137258898401309,3.10955438304056,"With (weak)",1.99333333333333,NA,NA,0.019192513603969,1.93738511600019,0.108711583842862
708,"Scalefree",300,0,"5.87736900780379",0.561336717281327,-0.232271411294703,3.0624325761023,"With (weak)",1.99333333333333,NA,NA,0.0244283543699279,1.92602649550179,0.0979231285810435
709,"Scalefree",300,0,"5.41670011148272",0.553839140738367,-0.176464199647471,3.16753760368312,"With (weak)",1.99333333333333,NA,NA,0.0259024333189733,1.95001700379108,0.114185708452477
710,"Scalefree",300,0,"6.20278706800446",0.578194232387838,-0.183706033505156,3.20122690221839,"With (weak)",1.99333333333333,NA,NA,0.0242425344551638,1.9206271209243,0.116016196719352
711,"Scalefree",300,0,"4.70775919732441",0.561181066524751,-0.11310075894162,3.26903317261432,"With (weak)",1.99333333333333,NA,NA,0.0242718597408698,1.93916949038635,0.0953669097601532
712,"Scalefree",300,0,"6.4349386845039",0.560348140512946,-0.181815357386238,3.12694149551144,"With (weak)",1.99333333333333,NA,NA,0.0223235256527151,1.91502378516446,0.083925276195268
713,"Scalefree",300,0,"6.282497212932",0.55435480085166,-0.178114612192426,3.0730289980801,"With (weak)",1.99333333333333,NA,NA,0.0216702562146659,1.951925913459,0.0975251376063957
714,"Scalefree",300,0,"7.28465997770346",0.557101635551013,-0.237708526141314,3.17584876386817,"With (weak)",1.99333333333333,NA,NA,0.021548796961804,1.92934014948458,0.0922828800004456
715,"Scalefree",300,0,"5.64321070234114",0.555852667510751,-0.244047265792042,2.9550353617058,"With (weak)",1.99333333333333,NA,NA,0.026420428896261,1.92470081302996,0.0737174754986821
716,"Scalefree",300,0,"5.41382385730212",0.543927329669736,-0.166945734766964,3.10749114119152,"With (weak)",1.99333333333333,NA,NA,0.0222288811582279,1.89503130591777,0.12054628410359
717,"Scalefree",300,0,"5.51014492753623",0.560018226201364,-0.199588618698602,3.13484016257806,"With (weak)",1.99333333333333,NA,NA,0.0249802279373132,1.95274404240359,0.0970025375134479
718,"Scalefree",300,0,"6.19460423634337",0.556738191784954,-0.214333963144053,3.15246751028508,"With (weak)",1.99333333333333,NA,NA,0.0187014042636248,1.89913429914711,0.0918248511066242
719,"Scalefree",300,0,"5.67732441471572",0.574548490786425,-0.159093417730175,3.18071835994407,"With (weak)",1.99333333333333,NA,NA,0.0190585098189279,1.96660190623849,0.0707482429686069
720,"Scalefree",300,0,"5.42171683389075",0.551901065527294,-0.181520669114243,3.03887756141049,"With (weak)",1.99333333333333,NA,NA,0.0239559675496876,1.8816306929454,0.121565666386898
721,"Scalefree",300,0,"4.99204013377926",0.539434929130341,-0.211045488999722,3.09084709990791,"With (weak)",1.99333333333333,NA,NA,0.0221826333244181,1.9635164005845,0.0913115149410838
722,"Scalefree",300,0,"5.12434782608696",0.55304372189611,-0.163656379181966,3.15000740451607,"With (weak)",1.99333333333333,NA,NA,0.0227375387519374,1.97019554083046,0.0909022497037948
723,"Scalefree",300,0,"5.54405797101449",0.545764395343896,-0.199016055181542,3.12024778505973,"With (weak)",1.99333333333333,NA,NA,0.0266594194434474,1.93620039275063,0.102629043316118
724,"Scalefree",300,0,"5.72720178372352",0.557839553562618,-0.162690095914731,3.27251382267762,"With (weak)",1.99333333333333,NA,NA,0.0209811897555142,1.92157499914309,0.093004970209123
725,"Scalefree",300,0,"5.78272017837235",0.606310737338967,-0.170560745452681,3.24198335905482,"With (weak)",1.99333333333333,NA,NA,0.0215679089338002,1.94361533589579,0.0809691088956433
726,"Scalefree",300,0,"5.35451505016722",0.574790417746778,-0.18008858383915,3.29309728718036,"With (weak)",1.99333333333333,NA,NA,0.0183061103432318,1.86778575395631,0.0977357032202159
727,"Scalefree",300,0,"5.86461538461538",0.594742829272197,-0.149279088711814,3.27142722946892,"With (weak)",1.99333333333333,NA,NA,0.0220995595642432,1.93458679123339,0.0815331251688767
728,"Scalefree",300,0,"5.67007803790412",0.562294922005418,-0.158406668192176,3.21623828987188,"With (weak)",1.99333333333333,NA,NA,0.0291718239042598,1.95153948589038,0.0915271581320811
729,"Scalefree",300,0,"5.54992196209588",0.563386301136171,-0.164870798140259,2.97494347049358,"With (weak)",1.99333333333333,NA,NA,0.0239601708502007,1.95125857188677,0.0994132720641016
730,"Scalefree",300,0,"5.32361204013378",0.549713181547015,-0.20726255902012,3.06042503818794,"With (weak)",1.99333333333333,NA,NA,0.0234828659277577,1.89081668677691,0.133360519208917
731,"Scalefree",300,0,"5.09518394648829",0.549428516026492,-0.177270765652421,3.11543231868378,"With (weak)",1.99333333333333,NA,NA,0.0226295610991327,1.93456218040034,0.0795999404470639
732,"Scalefree",300,0,"5.52624303232999",0.548360645023785,-0.121735802194932,3.16963036035977,"With (weak)",1.99333333333333,NA,NA,0.0186350439083557,1.92229646182489,0.0938085190258817
733,"Scalefree",300,0,"6.13732441471572",0.557477698507108,-0.238054139763026,3.13763865962786,"With (weak)",1.99333333333333,NA,NA,0.0217300999730893,1.94930762631046,0.11301666182948
734,"Scalefree",300,0,"5.29210702341137",0.560660453109625,-0.166887749651649,3.30268952619471,"With (weak)",1.99333333333333,NA,NA,0.0226710905412462,1.9001063429083,0.0842360930194917
735,"Scalefree",300,0,"5.4031884057971",0.598452208659815,-0.144610503907381,3.09249915796223,"With (weak)",1.99333333333333,NA,NA,0.0233956362196845,1.9090885225545,0.0909388810012457
736,"Scalefree",300,0,"5.75150501672241",0.550937953736391,-0.205570703122735,3.13483139944615,"With (weak)",1.99333333333333,NA,NA,0.0189943751011666,1.92162377947886,0.0929961048487914
737,"Scalefree",300,0,"6.1688740245262",0.57249126392191,-0.183947231497799,3.07633147352418,"With (weak)",1.99333333333333,NA,NA,0.0241238766838442,1.96107092721705,0.102994003033907
738,"Scalefree",300,0,"5.73859531772575",0.550626447071797,-0.204500189291063,3.144227654395,"With (weak)",1.99333333333333,NA,NA,0.0267246332911518,1.96654921001143,0.100072858337531
739,"Scalefree",300,0,"5.45520624303233",0.567350358234846,-0.175225888695792,3.13746647976289,"With (weak)",1.99333333333333,NA,NA,0.0179332409485907,1.84836466279511,0.084748976732622
740,"Scalefree",300,0,"5.64573021181717",0.546268049125955,-0.162670538753397,3.23972889379092,"With (weak)",1.99333333333333,NA,NA,0.0222431354331194,1.90103666181769,0.115036594101316
741,"Scalefree",300,0,"5.38577480490524",0.540220003694567,-0.173120806324686,3.17178761952601,"With (weak)",1.99333333333333,NA,NA,0.021242668732273,1.90021519890796,0.0980539602165708
742,"Scalefree",300,0,"4.8304347826087",0.554261360849032,-0.16290418570656,3.25693669918591,"With (weak)",1.99333333333333,NA,NA,0.0195022984445574,1.92373930306546,0.0880572934695635
743,"Scalefree",300,0,"5.70874024526198",0.565691416440413,-0.188151395899495,3.02911216242053,"With (weak)",1.99333333333333,NA,NA,0.0218117069437269,1.88020798399467,0.0960486072380065
744,"Scalefree",300,0,"5.8155629877369",0.57214163493996,-0.199833978248933,3.07455442286519,"With (weak)",1.99333333333333,NA,NA,0.0251111795306792,1.90775657638055,0.0748915655290995
745,"Scalefree",300,0,"5.36791527313266",0.547628434083327,-0.173846631280061,3.14408786184837,"With (weak)",1.99333333333333,NA,NA,0.0214203946026706,1.88302781959146,0.101175973107327
746,"Scalefree",300,0,"5.30234113712375",0.582800775200718,-0.153868193910871,3.02796474371287,"With (weak)",1.99333333333333,NA,NA,0.0224381223359037,1.92825082522298,0.0839456761371709
747,"Scalefree",300,0,"5.8105016722408",0.549889831563758,-0.22974655683091,3.11122344784693,"With (weak)",1.99333333333333,NA,NA,0.0228397079742921,1.91776853222552,0.0829679485565969
748,"Scalefree",300,0,"6.37226309921962",0.567637518217905,-0.204383200722479,3.11345942361404,"With (weak)",1.99333333333333,NA,NA,0.0216378121664257,1.88811532641139,0.073574566731041
749,"Scalefree",300,0,"5.58046822742475",0.546812425743134,-0.215692256250894,3.20056026068915,"With (weak)",1.99333333333333,NA,NA,0.0262190097721643,1.93083693550204,0.130898284338041
750,"Scalefree",300,0,"5.62604236343367",0.533395607657349,-0.222772476763902,3.10923167427858,"With (weak)",1.99333333333333,NA,NA,0.02248403296621,1.9492952403955,0.0964525488286253
751,"Scalefree",300,0,"5.65620958751394",0.575321876798087,-0.142093835647451,3.35090686253996,"With (weak)",1.99333333333333,NA,NA,0.020169262644316,1.95735833589535,0.0799037081323496
752,"Scalefree",300,0,"5.65257525083612",0.576877821089386,-0.169466633682314,3.10556675340299,"With (weak)",1.99333333333333,NA,NA,0.023467692305321,1.95621414667211,0.100211222747303
753,"Scalefree",300,0,"5.89701226309922",0.576840724569429,-0.12528229697713,3.09636609067674,"With (weak)",1.99333333333333,NA,NA,0.0255495725781685,1.89423616809426,0.0976140803995494
