"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","mean_lang","inter_var","mean_intra_var","std_intra_var"
1,"Random",50,0,"4.817142857142857",0.482046697759763,-0.0211386331215147,NA,"With (strong)",2.48,0.513224608741317,1.86620741697276e-05,0.00840974250939218,1.06351218815946e-05
2,"Random",50,0.0277142857142857,"3.4122448979591837",0.538796488144933,-0.0827996340347665,NA,"With (strong)",3.24,0.500875503122041,1.34539377406895e-05,0.0051016964838792,7.83000083264969e-06
3,"Random",50,0.0153333333333333,"4.144489795918368",0.587911339357307,-0.25146288882045,NA,"With (strong)",2.52,0.502536069173157,1.77181125597567e-05,0.00617182957064945,9.94478472202872e-06
4,"Random",50,0,"3.5616326530612246",0.474540673372046,-0.145037631005135,NA,"With (strong)",2.92,0.50141567116372,1.51318663496465e-05,0.0073417952586576,8.82817284810629e-06
5,"Random",50,0.0719047619047619,"3.929795918367347",0.472356304068117,-0.134413202933985,NA,"With (strong)",2.68,0.511929128216509,1.83740168473846e-05,0.00801700899836441,1.09600817199911e-05
6,"Random",50,0.0332380952380952,"3.5240816326530613",0.555512262108649,-0.172593676442522,NA,"With (strong)",2.88,0.498316841398988,1.71038044820476e-05,0.00268016106482067,1.1090609244816e-05
7,"Random",50,0.0453333333333333,"4.277551020408163",0.506241164315562,-0.165985467756584,NA,"With (strong)",2.6,0.499548324109375,1.62632053558518e-05,0.00871002549579225,9.12208127598929e-06
8,"Random",50,0.0332380952380952,"3.966530612244898",0.42257249106342,-0.105348460291734,NA,"With (strong)",2.64,0.495196253739607,1.64140052456926e-05,0.00668840192510926,8.80626637178147e-06
9,"Random",50,0.0783333333333333,"3.568979591836735",0.517379154387089,-0.0853374324391332,NA,"With (strong)",3.04,0.505820190514789,1.45931888537822e-05,0.00958752677361578,8.52715464382404e-06
10,"Random",50,0.0493333333333333,"3.7779591836734694",0.489707098758958,-0.0533620483369227,NA,"With (strong)",2.84,0.503068518102335,1.55523082518565e-05,0.00396420768612602,9.1902598136918e-06
11,"Random",50,0,"4.249795918367347",0.487875131877684,-0.305989583333333,NA,"With (strong)",2.36,0.516352482472094,1.90509337135102e-05,0.0162878099908241,1.00567552167726e-05
12,"Random",50,0.0565714285714286,"3.8081632653061224",0.526542191961101,0.0103626943005181,NA,"With (strong)",2.88,0.513927736639552,1.55253385351382e-05,0.0203097235273418,9.15675879319631e-06
13,"Random",50,0.0480793650793651,"3.1118367346938776",0.48677848810835,-0.000794691461040235,NA,"With (strong)",3.56,0.512891788979403,1.3017613409295e-05,0.00315115118606884,9.01920216446197e-06
14,"Random",50,0.0666190476190476,"4.012244897959183",0.459265823023888,-0.234710409072499,NA,"With (strong)",2.68,0.509588799177683,1.79631012820445e-05,0.0174697898644154,1.07430557859548e-05
15,"Random",50,0.0795238095238095,"3.4457142857142857",0.525796357403082,-0.0146246738272954,NA,"With (strong)",3.2,0.486551773786721,1.40544137272106e-05,0.00686671511675211,8.76672497068733e-06
16,"Random",50,0.00866666666666667,"3.565714285714286",0.494772762405393,-0.0541184479237577,NA,"With (strong)",3.04,0.506393149830971,1.52030961671318e-05,0.00310597855476629,9.79806055073976e-06
17,"Random",50,0.0499047619047619,"3.7232653061224488",0.534732894760896,-0.0361476399212248,NA,"With (strong)",2.8,0.487048548402721,1.68421988555732e-05,0.00551255631607486,1.00774438863802e-05
