"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","path_type","exp_type","size_type","neigh_type","clus_type","ass_type","mean_lang","inter_var","mean_intra_var","std_intra_var"
10104,"Scalefree",50,0,3.46122448979592,0.571327658611542,-0.307394781696604,2.73034557194729,"With (strong)",2,"Low","None","None",NA,NA,"None",0.500937463519037,2.6961999686087e-05,0.008818909103531,1.05872144285313e-05
10107,"Scalefree",50,0,4.09387755102041,0.611816087409454,-0.299795950400251,2.64622988423637,"With (strong)",2,"None","Low","None",NA,NA,"None",0.507251090914203,2.61224173973513e-05,0.0268416916412528,1.09707086035227e-05
10113,"Scalefree",50,0,3.91673469387755,0.502248363349293,-0.237730685306409,2.65751148892016,"With (strong)",2,"None","Low","None",NA,NA,"None",0.514696000557022,2.56922722790275e-05,0.0147551640587736,1.07110900757513e-05
10132,"Scalefree",50,0,3.35183673469388,0.582728439116819,-0.316842105263158,2.8134441011602,"With (strong)",2,"Low","None","None",NA,NA,"None",0.507597192480092,2.71008496168286e-05,0.0158429609683734,1.04117147981387e-05
10183,"Scalefree",50,0,4.91673469387755,0.561491446598929,-0.338370883882149,2.7551442226316,"With (strong)",2,"High","None","None",NA,NA,"None",0.505159883598813,2.48778328543812e-05,0.0227494078160149,1.08840813599018e-05
10188,"Scalefree",50,0,3.93224489795918,0.546569734566931,-0.125876244050195,2.78452668224252,"With (strong)",2,"None","None","None",NA,NA,"High",0.513750201543284,2.474226118582e-05,0.00680678490394428,1.06411749451581e-05
10288,"Scalefree",50,0,3.96897959183673,0.563787728492782,-0.274619100706057,2.59790757383011,"With (strong)",2,"None","Low","None",NA,NA,"None",0.51692889080487,2.63032763474074e-05,0.00886718667471743,1.10753636525758e-05
10311,"Scalefree",50,0,4.00326530612245,0.511626857060584,-0.471391456709565,2.76015116114436,"With (strong)",2,"None","None","None",NA,NA,"Low",0.501870968796416,2.65814815681011e-05,0.0173428789583615,1.07502622593312e-05
10312,"Scalefree",50,0,4.86122448979592,0.487005901153504,-0.283900594273366,2.81060521537056,"With (strong)",2,"High","None","None",NA,NA,"None",0.505842994311099,2.5221840608038e-05,0.00903746244317839,1.08828056351998e-05
10345,"Scalefree",50,0,4.46040816326531,0.499852278507664,-0.321788590415048,2.8099558754775,"With (strong)",2,"None","None","Low",NA,NA,"None",0.497215572129489,2.54061749497928e-05,0.0142004480665368,1.07120126134428e-05
10358,"Scalefree",50,0,3.50857142857143,0.5667402019357,-0.3230352936596,2.72530537515119,"With (strong)",2,"Low","None","None",NA,NA,"None",0.521866555371472,2.70170015016771e-05,0.0123886516605622,1.05628211491104e-05
10404,"Scalefree",50,0,4.02285714285714,0.568704678364994,-0.498342478280749,2.76164205347204,"With (strong)",2,"None","None","None",NA,NA,"Low",0.51800271001536,2.70323290591664e-05,0.0177047698482474,1.06017218110331e-05
10426,"Scalefree",50,0,4.09877551020408,0.554848602516,-0.19602789569436,2.75484047335313,"With (strong)",2,"None","None","None",NA,NA,"High",0.488694637492769,2.50322884254764e-05,0.0163566142635793,1.07172653229023e-05
10432,"Scalefree",50,0,3.86122448979592,0.577993199903608,-0.521605390361799,2.75128782961535,"With (strong)",2,"None","None","None",NA,NA,"Low",0.487271246973834,2.72923093127535e-05,0.00789853344499459,1.02663213088743e-05
10445,"Scalefree",50,0,5.03183673469388,0.537573912611739,-0.329328821206994,2.80091035150942,"With (strong)",2,"High","None","None",NA,NA,"None",0.491503942509654,2.47260402125403e-05,0.0255435566077686,1.09592919998525e-05
10447,"Scalefree",50,0,3.90775510204082,0.499541904057776,-0.495415607643791,2.80219683109079,"With (strong)",2,"None","None","None",NA,NA,"Low",0.499860877710405,2.73557214896748e-05,0.0104720081753615,1.04884861242589e-05
10497,"Scalefree",50,0,4.45142857142857,0.591625473868893,-0.28756092392456,2.86537000721576,"With (strong)",2,"None","None","Low",NA,NA,"None",0.483534599346395,2.55219558197179e-05,0.0158730967759624,1.08686796526599e-05
10547,"Scalefree",50,0,3.41551020408163,0.59757787375684,-0.295958363377521,2.82128685558643,"With (strong)",2,"Low","None","None",NA,NA,"None",0.511164134275915,2.63160105109751e-05,0.0136907881486839,1.02928095414289e-05
10619,"Scalefree",50,0,3.99183673469388,0.556711586700171,-0.15470670806925,2.8043436589323,"With (strong)",2,"None","None","None",NA,NA,"High",0.507669712722854,2.5192782269995e-05,0.00646593925818682,1.08664490547488e-05
10648,"Scalefree",50,0,4.05061224489796,0.596353914378705,-0.275,2.60099482595179,"With (strong)",2,"None","Low","None",NA,NA,"None",0.532389184425596,2.61279698826393e-05,0.0206144085674317,1.09714915163964e-05
10680,"Scalefree",50,0,3.94448979591837,0.526381384725337,-0.499508357915438,2.7843773738613,"With (strong)",2,"None","None","None",NA,NA,"Low",0.49101825307992,2.75786606077474e-05,0.00690384179622318,1.02636102021838e-05
10684,"Scalefree",50,0,3.93632653061225,0.627638990594655,-0.263844972445569,3.02872247247695,"With (strong)",2,"None","High","None",NA,NA,"None",0.506393264416919,2.48519463397438e-05,0.0178642139633703,1.01127560137353e-05
10706,"Scalefree",50,0,4.37959183673469,0.552189430169668,-0.262935179842277,2.81247260477424,"With (strong)",2,"None","None","Low",NA,NA,"None",0.514519755909738,2.51989010920121e-05,0.0188189124239819,1.05749135146066e-05
10709,"Scalefree",50,0,3.98775510204082,0.484558676185978,-0.234800838574424,2.66575189710528,"With (strong)",2,"None","Low","None",NA,NA,"None",0.500714668512376,2.53197215601663e-05,0.0160760497978535,1.07754778911617e-05
10748,"Scalefree",50,0,4.86857142857143,0.595829634611802,-0.27472841623785,2.72175846237121,"With (strong)",2,"High","None","None",NA,NA,"None",0.506314445700902,2.42596487683828e-05,0.00773191407157901,1.0739964948372e-05
10761,"Scalefree",50,0,4.02938775510204,0.582443450894313,-0.475031836778932,2.75388180292302,"With (strong)",2,"None","None","None",NA,NA,"Low",0.480929851390278,2.70524797988523e-05,0.0104696870154604,1.05645121793657e-05
10803,"Scalefree",50,0,4.9469387755102,0.589130954453507,-0.307173213875488,2.81416689712713,"With (strong)",2,"High","None","None",NA,NA,"None",0.513084566223969,2.46996247914118e-05,0.012875313541363,1.06418339914628e-05
10811,"Scalefree",50,0,4.04163265306122,0.559966625185419,-0.292827945001858,2.64622988423637,"With (strong)",2,"None","Low","None",NA,NA,"None",0.488402495355389,2.61308818894862e-05,0.01566536697896,1.09553194516861e-05
10855,"Scalefree",50,0,3.96489795918367,0.599914532964595,-0.291594784353059,2.64342028318293,"With (strong)",2,"None","Low","None",NA,NA,"None",0.521398965498333,2.61700506163828e-05,0.0114149275307845,1.09005790925161e-05
10862,"Scalefree",50,0,4.43755102040816,0.561177019290359,-0.275325853819502,2.8334179076498,"With (strong)",2,"None","None","Low",NA,NA,"None",0.480545322576551,2.47819345621844e-05,0.0141138402490552,1.05907789125037e-05
10869,"Scalefree",50,0,3.92,0.553501175924926,-0.239536612245944,3.10049489596247,"With (strong)",2,"None","High","None",NA,NA,"None",0.521514559732088,2.51096080483202e-05,0.00951945418715411,1.04888853411953e-05
10872,"Scalefree",50,0,4.86612244897959,0.570146691999489,-0.318148211340499,2.78894478323295,"With (strong)",2,"High","None","None",NA,NA,"None",0.504058520954441,2.46039159045461e-05,0.0240440623325798,1.07827240400994e-05
10874,"Scalefree",50,0,3.86448979591837,0.580018081857931,-0.20226843100189,2.78490272663691,"With (strong)",2,"None","None","None",NA,NA,"High",0.489396104311672,2.56029060494081e-05,0.0219365201037838,1.07971365925727e-05
10880,"Scalefree",50,0,3.38938775510204,0.538489814064836,-0.282941296268011,2.80140597003281,"With (strong)",2,"Low","None","None",NA,NA,"None",0.497969043064492,2.65374591661444e-05,0.0090471327389432,1.04038731379972e-05
10898,"Scalefree",50,0,4.01142857142857,0.546658271290048,-0.291787660282554,2.64499783890283,"With (strong)",2,"None","Low","None",NA,NA,"None",0.501150794399072,2.62760806580851e-05,0.0136496053420369,1.078269079477e-05
10900,"Scalefree",50,0,4.38530612244898,0.581289243664219,-0.333722173617187,2.86537000721576,"With (strong)",2,"None","None","Low",NA,NA,"None",0.512292982521668,2.55423234245747e-05,0.0142165016937476,1.08327781872534e-05
10902,"Scalefree",50,0,3.9730612244898,0.56831618825892,-0.294066900428563,2.57678659392279,"With (strong)",2,"None","Low","None",NA,NA,"None",0.531098990848347,2.64209044914204e-05,0.0125584514443571,1.09360507452626e-05
10946,"Scalefree",50,0,4.03755102040816,0.573014384440711,-0.283723522853958,2.62710404983578,"With (strong)",2,"None","Low","None",NA,NA,"None",0.502662099020518,2.59381529804488e-05,0.00770969556739072,1.08249601782226e-05
11021,"Scalefree",50,0,4.03918367346939,0.568056017640668,-0.299926308032424,3.13763713409936,"With (strong)",2,"None","High","None",NA,NA,"None",0.485136543383856,2.52777439802884e-05,0.0121743721010733,1.03471439028721e-05
11034,"Scalefree",50,0,4.41387755102041,0.5203413627104,-0.324442462087422,2.82103438682423,"With (strong)",2,"None","None","Low",NA,NA,"None",0.484851766910963,2.53154729147183e-05,0.00696488613964473,1.07467728336717e-05
11037,"Scalefree",50,0,3.96979591836735,0.559132532436831,-0.29706390328152,3.15379641459267,"With (strong)",2,"None","High","None",NA,NA,"None",0.496060849605943,2.53425349239603e-05,0.0202251211019712,1.03030074695071e-05
11177,"Scalefree",50,0,4.03918367346939,0.567724344520273,-0.278648730656418,2.66426136415675,"With (strong)",2,"None","Low","None",NA,NA,"None",0.507448867468873,2.56560341907849e-05,0.0221596704406269,1.07743042196346e-05
11202,"Scalefree",50,0,4.47755102040816,0.542095171063822,-0.260683760683761,2.89616633653134,"With (strong)",2,"None","None","Low",NA,NA,"None",0.511402452673348,2.48151919529047e-05,0.0196101766748971,1.0873183362033e-05
11399,"Scalefree",50,0,3.94938775510204,0.611935783159786,-0.241830065359477,3.15157108652141,"With (strong)",2,"None","High","None",NA,NA,"None",0.473891052739481,2.50038133313412e-05,0.0101978208709498,1.03193484690056e-05
11420,"Scalefree",50,0,3.93959183673469,0.538937099346573,-0.45037037037037,2.77015814147354,"With (strong)",2,"None","None","None",NA,NA,"Low",0.496865762297752,2.66384329477356e-05,0.0113857281262564,1.03671121701038e-05
11429,"Scalefree",50,0,3.96734693877551,0.53770024619165,-0.494459154653329,2.77663424381797,"With (strong)",2,"None","None","None",NA,NA,"Low",0.503263988340754,2.69092130072529e-05,0.0095609649768243,1.03592642933459e-05
11467,"Scalefree",50,0,4.45551020408163,0.516967999424608,-0.349002163981727,2.81167812095038,"With (strong)",2,"None","None","Low",NA,NA,"None",0.509975762923282,2.56393811156123e-05,0.0136110473344954,1.07503874715945e-05
11469,"Scalefree",50,0,3.85551020408163,0.588662838584245,-0.19811320754717,2.77694367176907,"With (strong)",2,"None","None","None",NA,NA,"High",0.491622867715225,2.56756108428606e-05,0.00699170833047346,1.07269359836261e-05
11473,"Scalefree",50,0,3.92734693877551,0.571080422131169,-0.29881643490392,2.61684900960315,"With (strong)",2,"None","Low","None",NA,NA,"None",0.506397614742808,2.62020288697091e-05,0.0136578744060718,1.08608608028655e-05
11481,"Scalefree",50,0,3.22857142857143,0.660185599583411,-0.304115431483328,2.78592949487482,"With (strong)",2,"Low","None","None",NA,NA,"None",0.497634905591722,2.69775783374113e-05,0.0112078096226956,1.02143488089689e-05
11497,"Scalefree",50,0,4.08734693877551,0.572115160231676,-0.28011611030479,3.06126207399587,"With (strong)",2,"None","High","None",NA,NA,"None",0.518442701315573,2.56978177609014e-05,0.00941275134200829,1.07454280331225e-05
11504,"Scalefree",50,0,3.99428571428571,0.547349420692474,-0.207606973058637,3.10292142531862,"With (strong)",2,"None","High","None",NA,NA,"None",0.475882050877905,2.47311706231033e-05,0.0129014347853528,1.05687485420791e-05
11521,"Scalefree",50,0,3.92081632653061,0.556279596800606,-0.287648761659698,2.66173071559868,"With (strong)",2,"None","Low","None",NA,NA,"None",0.501205968605302,2.64196221964813e-05,0.01262608895698,1.0940347463788e-05
11572,"Scalefree",50,0,3.90612244897959,0.552073182908543,-0.271438115557854,3.00980808247291,"With (strong)",2,"None","High","None",NA,NA,"None",0.503029685801205,2.51407578160424e-05,0.013960360920131,1.04365270679127e-05
11608,"Scalefree",50,0,3.26367346938776,0.505666178619574,-0.337791921898928,2.77594450771378,"With (strong)",2,"Low","None","None",NA,NA,"None",0.50283222771954,2.72756654946718e-05,0.0120871363218394,1.01977089409752e-05
11610,"Scalefree",50,0,4.05877551020408,0.521613193728048,-0.299439996297496,2.64191241145364,"With (strong)",2,"None","Low","None",NA,NA,"None",0.489590821653624,2.5908795411456e-05,0.0164927367189839,1.0861247287004e-05
11630,"Scalefree",50,0,4.41142857142857,0.536924624253228,-0.304014433919711,2.85355773769544,"With (strong)",2,"None","None","Low",NA,NA,"None",0.509771263530489,2.52548749152521e-05,0.0119487420212076,1.07749334934894e-05
11635,"Scalefree",50,0,3.91591836734694,0.5366787891018,-0.224547134935305,3.04519463284852,"With (strong)",2,"None","High","None",NA,NA,"None",0.516302069062328,2.54955465688576e-05,0.019494780818189,1.05206452295729e-05
11650,"Scalefree",50,0,3.92163265306122,0.603680764059858,-0.194403913827139,2.76961796889273,"With (strong)",2,"None","None","None",NA,NA,"High",0.512166111778154,2.57258098027929e-05,0.0196398229305262,1.10261575964093e-05
11653,"Scalefree",50,0,4.09469387755102,0.590853827876748,-0.435656071719641,2.8134441011602,"With (strong)",2,"None","None","None",NA,NA,"Low",0.483410090481736,2.6821272814172e-05,0.00755877793250612,1.088104254136e-05
11664,"Scalefree",50,0,4.39755102040816,0.603937626453789,-0.309884697190194,2.84068602642214,"With (strong)",2,"None","None","Low",NA,NA,"None",0.492789013019935,2.52290666151235e-05,0.00765266130945185,1.04682262453014e-05
11674,"Scalefree",50,0,3.99428571428571,0.531550654979145,-0.0851620696597545,2.79787956832226,"With (strong)",2,"None","None","None",NA,NA,"High",0.510031927587283,2.47620023916856e-05,0.0202045573188388,1.09539618079313e-05
11690,"Scalefree",50,0,4.09714285714286,0.502793885745335,-0.274277184160905,3.16871377850021,"With (strong)",2,"None","High","None",NA,NA,"None",0.469682942679437,2.5260492944701e-05,0.0136341536332458,1.04613074169468e-05
11706,"Scalefree",50,0,4.44,0.580498039416746,-0.258823529411765,2.81416689712713,"With (strong)",2,"None","None","Low",NA,NA,"None",0.479051248768628,2.46462336162512e-05,0.0201153439156397,1.07328665645799e-05
11719,"Scalefree",50,0,4.8465306122449,0.581716687651157,-0.292517006802721,2.78153228225107,"With (strong)",2,"High","None","None",NA,NA,"None",0.478837263415475,2.43114813075105e-05,0.0238688086616882,1.0712053778915e-05
11720,"Scalefree",50,0,3.43183673469388,0.524628591511498,-0.31294964028777,2.77015814147354,"With (strong)",2,"Low","None","None",NA,NA,"None",0.508690064462113,2.6712075970494e-05,0.0150946305687632,1.02228270673862e-05
11723,"Scalefree",50,0,3.9934693877551,0.471562835183244,-0.258896642710829,2.64862684914824,"With (strong)",2,"None","Low","None",NA,NA,"None",0.49602636537483,2.6069794615185e-05,0.0142177063743547,1.09927776855267e-05
11727,"Scalefree",50,0,4.01795918367347,0.532060957285074,-0.458758087234703,2.8187195934661,"With (strong)",2,"None","None","None",NA,NA,"Low",0.496477334021227,2.67587031026901e-05,0.0104021298586198,1.05425232398671e-05
11739,"Scalefree",50,0,4.44489795918367,0.633110463992086,-0.311118497590161,2.88193786333298,"With (strong)",2,"None","None","Low",NA,NA,"None",0.482480194325817,2.58540624355376e-05,0.00954155448404241,1.0858478895244e-05
11756,"Scalefree",50,0,4.37959183673469,0.533815202128654,-0.328345848056537,2.83842651415201,"With (strong)",2,"None","None","Low",NA,NA,"None",0.505660633613686,2.5168220179103e-05,0.0250042477867117,1.0616019054479e-05
11764,"Scalefree",50,0,3.88571428571429,0.563565828584109,-0.184698042772913,2.81294996039343,"With (strong)",2,"None","None","None",NA,NA,"High",0.502578620969546,2.50592688780768e-05,0.0153005442267723,1.06703141238791e-05
11784,"Scalefree",50,0,4.47836734693878,0.513100147167726,-0.278103824671827,2.87652989368474,"With (strong)",2,"None","None","Low",NA,NA,"None",0.509641656828861,2.52326584944779e-05,0.0123594341941076,1.08005488113023e-05
11833,"Scalefree",50,0,4.42612244897959,0.560367987038545,-0.314674186163381,2.84209351344235,"With (strong)",2,"None","None","Low",NA,NA,"None",0.51536411356259,2.52659837427278e-05,0.0172936604467609,1.07591590072162e-05
11850,"Scalefree",50,0,3.48408163265306,0.591020295358296,-0.297020094950882,2.77882093274168,"With (strong)",2,"Low","None","None",NA,NA,"None",0.495208935361052,2.67500928263983e-05,0.0104519913113004,1.05083671417183e-05
11894,"Scalefree",50,0,4.82367346938775,0.58819870109119,-0.279133253710971,2.78894478323295,"With (strong)",2,"High","None","None",NA,NA,"None",0.495136237850023,2.46039159045461e-05,0.0192017946429712,1.07827240400994e-05
11896,"Scalefree",50,0,3.97632653061225,0.583176618456968,-0.459349593495935,2.76813517385396,"With (strong)",2,"None","None","None",NA,NA,"Low",0.512616763911298,2.67351844457019e-05,0.0147483209876981,1.05923224184299e-05
11958,"Scalefree",50,0,3.51428571428571,0.512167494432973,-0.335447620702638,2.79634257801933,"With (strong)",2,"Low","None","None",NA,NA,"None",0.503771332786107,2.66298280712319e-05,0.0116938235055241,1.03055684180002e-05
11981,"Scalefree",50,0,4.01714285714286,0.574234974140337,-0.293729372937294,2.66495960911214,"With (strong)",2,"None","Low","None",NA,NA,"None",0.533546477342503,2.59587853049346e-05,0.018195338400243,1.0786660591242e-05
